BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1667200000006746,1667200000006746,Raamloop,Raamloop,5541SB,5541SL,2,2,,,,,Reusel,Reusel,577414.3893682593,6687380.277163266
1667200000002834,1667200000002834,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,1,1,,,,,Hooge Mierde,Hooge Mierde,571098.230551167,6690516.636281377
1667200000003770,1667200000003770,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,2,2,,,,,Hooge Mierde,Hooge Mierde,571136.1100175002,6690552.731879703
1667200000003395,1667200000003395,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,3,3,,,,,Hooge Mierde,Hooge Mierde,571114.0245757271,6690496.351531129
1667200000002962,1667200000002962,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,4,4,,,,,Hooge Mierde,Hooge Mierde,571142.966122019,6690545.0271024965
1667200000003629,1667200000003629,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,5,5,,,,,Hooge Mierde,Hooge Mierde,571127.3570376177,6690477.478822728
1667200000003109,1667200000003109,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,6,6,,,,,Hooge Mierde,Hooge Mierde,571151.0418025214,6690527.024059185
1667200000003763,1667200000003763,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,7,7,,,,,Hooge Mierde,Hooge Mierde,571139.1491705094,6690445.875359629
1667200000003569,1667200000003569,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,8,8,,,,,Hooge Mierde,Hooge Mierde,571165.0349965801,6690508.992180447
1667200000003059,1667200000003059,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,9,9,,,,,Hooge Mierde,Hooge Mierde,571156.6992335508,6690423.236553128
1667200000003410,1667200000003410,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,10,10,,,,,Hooge Mierde,Hooge Mierde,571174.3371917815,6690490.09555051
1667200000002980,1667200000002980,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,12,12,,,,,Hooge Mierde,Hooge Mierde,571187.0657549168,6690465.0583841335
1667200000003200,1667200000003200,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,14,14,,,,,Hooge Mierde,Hooge Mierde,571200.7828890965,6690453.652857979
1667200000003073,1667200000003073,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,16,16,,,,,Hooge Mierde,Hooge Mierde,571217.6392238705,6690441.384455602
1667200000003158,1667200000003158,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,18,18,,,,,Hooge Mierde,Hooge Mierde,571238.9219447116,6690433.810576054
1667200000003837,1667200000003837,Diederik van Altenastr,Diederik van Altenastraat,5095AP,5095AP,20,20,,,,,Hooge Mierde,Hooge Mierde,571257.2301464033,6690428.009289274
1667200000004512,1667200000004512,St. Cornelisstraat,St. Cornelisstraat,5095AX,5095AZ,27,27,b,b,,,Hooge Mierde,Hooge Mierde,570735.8707113385,6690524.432956699
1667200000005730,1667200000005730,Wilhelminalaan,Wilhelminalaan,5541CZ,5541CZ,76,76,G,g,,,Reusel,Reusel,575311.7243235642,6685611.3970402265
1667200000007104,1667200000007104,Kloosterstraat,Kloosterstraat,5094EA,5094EA,1,1,K,,67,k67,Lage Mierde,Lage Mierde,573275.588541385,6693752.338290404
