BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
164200000355910,164200000355910,Nieuwstraat,Molensteeg,7551CV,7551DB,51,8,A,,,,Hengelo,Hengelo,756267.9809286953,6847852.737274169
164200000009120,164200000009120,Schouwburgplein,Veldbleekstraat,7551DE,7551DD,2,5,,,,,Hengelo,Hengelo,756390.6055599448,6847939.594848493
164200000425370,164200000425370,Markt,Markt,7551CK,7551CH,502,502,,,,,Hengelo,Hengelo,756132.292034702,6847900.0899139475
164200000684580,164200000684580,Bornsedijk,Bornsedijk,7559BT,7559PT,59,59,,,,,Hengelo,Hengelo,758330.6083741352,6854599.6936251735
164200000685197,164200000685197,Willem de Kooningstraat,Willem de Kooningstraat,7559PM,7556PM,11,11,,,,,Hengelo,Hengelo,755021.0774942423,6851087.307043086
164200000684885,164200000684885,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,100,100,,,,,Hengelo,Hengelo,752964.2956532175,6848376.166440932
164200000684887,164200000684887,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,104,104,,,,,Hengelo,Hengelo,752964.8507558207,6848382.136851562
164200000684888,164200000684888,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,106,106,,,,,Hengelo,Hengelo,752949.6532733046,6848384.864089642
164200000684891,164200000684891,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,112,112,,,,,Hengelo,Hengelo,752966.381850779,6848392.964380926
164200000684892,164200000684892,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,114,114,,,,,Hengelo,Hengelo,752950.9684639097,6848395.918102421
164200000686158,164200000686158,Grevenbicht,Grevenbicht,7559VK,7559VP,8,8,,,,,Hengelo,Hengelo,757432.6715224782,6855051.98047464
164200000684886,164200000684886,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,102,102,,,,,Hengelo,Hengelo,752949.3182461633,6848378.887850611
164200000684889,164200000684889,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,108,108,,,,,Hengelo,Hengelo,752965.6150430648,6848387.441090585
164200000684890,164200000684890,P.C. Borstlaan,P.C. Borstlaan,7559SH,7555SH,110,110,,,,,Hengelo,Hengelo,752950.4217311811,6848390.388983231
