BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
106200000033781,Kerkstraat,9401GW,12,,,Assen,Meer dan een nummeraanduiding
106200000039194,Noordersingel,9401JW,23,G,,Assen,Niet gevonden
106200000039195,Noordersingel,9401JW,23,H,,Assen,Niet gevonden
106200000039191,Noordersingel,9401JW,23,E,,Assen,Niet gevonden
106200000039192,Noordersingel,9401JW,23,F,,Assen,Niet gevonden
106200000039186,Noordersingel,9401JW,23,A,,Assen,Niet gevonden
106200000039200,Witterstraat,9401SE,33,,,Assen,Niet gevonden
106200000039189,Noordersingel,9401JW,23,D,,Assen,Niet gevonden
106200000039187,Noordersingel,9401JW,23,B,,Assen,Niet gevonden
106200000039188,Noordersingel,9401JW,23,C,,Assen,Niet gevonden
