BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
90200000672424,Raadhuisplein,9203EA,59,,,Drachten,090200000647749
90200000672425,Raadhuisplein,9203EA,69,,,Drachten,090200000664787
90200000671622,Het Gangboord,9206BJ,19,,,Drachten,090200000615081
90200000672523,Raadhuisplein,9203EA,81,,,Drachten,090200000664795
