BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
53200000142110,Eenrumerweg,9953TD,6,,,Baflo,Niet gevonden
53200000143204,Ranumerweg,9951ST,16,,,Winsum,053200000142304
1651200000033691,Oosterstraat,9981CP,2,c,,Uithuizen,Niet gevonden
53200000142110,Eenrumerweg,9953TD,6,,,Baflo,Niet gevonden
