BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
797200000041670,797200000041670,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,1,1.0,,,,,Drunen,Drunen,571870.7135739224,6744456.153780099
797200000030072,797200000030072,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,3,3.0,,,,,Drunen,Drunen,571879.82021163,6744443.239844106
797200000030073,797200000030073,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,5,5.0,,,,,Drunen,Drunen,571888.2742060266,6744442.260097881
797200000030074,797200000030074,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,7,7.0,,,,,Drunen,Drunen,571880.8628534036,6744452.355156478
797200000030075,797200000030075,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,9,9.0,,,,,Drunen,Drunen,571889.1235875934,6744451.397341124
797200000030076,797200000030076,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,11,11.0,,,,,Drunen,Drunen,571902.3766745785,6744443.4110334935
797200000030077,797200000030077,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,13,13.0,,,,,Drunen,Drunen,571914.2224042759,6744440.673840984
797200000030078,797200000030078,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,15,15.0,,,,,Drunen,Drunen,571925.1601932605,6744444.509446061
797200000030079,797200000030079,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,17,17.0,,,,,Drunen,Drunen,571933.3225924486,6744444.05646903
797200000030080,797200000030080,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,19,19.0,,,,,Drunen,Drunen,571926.0880707594,6744450.946527901
797200000030081,797200000030081,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,21,21.0,,,,,Drunen,Drunen,571934.2665812318,6744450.491990755
797200000030082,797200000030082,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,23,23.0,,,,,Drunen,Drunen,571944.684050189,6744443.107630172
797200000030083,797200000030083,Johanna van Brabantstr,Johanna van Brabantstraat,5151GW,5151GW,25,25.0,,,,,Drunen,Drunen,571956.347252788,6744442.429369086
797200000028301,797200000028301,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,2,2.0,,,,,Elshout,Elshout,572072.8814820996,6746115.756424074
797200000028302,797200000028302,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,4,4.0,,,,,Elshout,Elshout,572074.3654951691,6746107.899112651
797200000028303,797200000028303,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,6,6.0,,,,,Elshout,Elshout,572075.8511540306,6746100.030512994
797200000028304,797200000028304,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,7,7.0,,,,,Elshout,Elshout,572135.6349608706,6746103.203504175
797200000028305,797200000028305,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,8,8.0,,,,,Elshout,Elshout,572077.3335126718,6746092.184511659
797200000028306,797200000028306,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,9,9.0,,,,,Elshout,Elshout,572121.847280592,6746077.233303662
797200000028307,797200000028307,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,10,10.0,,,,,Elshout,Elshout,572081.2901903333,6746071.26834748
797200000028308,797200000028308,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,11,11.0,,,,,Elshout,Elshout,572126.0256294542,6746054.543641632
797200000028309,797200000028309,Hendrik vd Geldplantsoen,Hendrik van de Geldplantsoen,5154BE,5154BE,12,12.0,,,,,Elshout,Elshout,572086.0819639771,6746046.267326037
797200000023207,797200000023207,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,2,2.0,,,,,Drunen,Drunen,571195.9415652301,6744392.169901376
797200000023209,797200000023209,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,4,4.0,,,,,Drunen,Drunen,571184.3403706795,6744392.613233165
797200000023213,797200000023213,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,6,6.0,,,,,Drunen,Drunen,571147.7198036964,6744387.799858419
797200000023217,797200000023217,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,8,8.0,,,,,Drunen,Drunen,571139.6914360839,6744379.434624355
797200000023221,797200000023221,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,10,10.0,,,,,Drunen,Drunen,571123.5846500931,6744362.758860645
797200000023225,797200000023225,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,12,12.0,,,,,Drunen,Drunen,571115.6797563419,6744354.54740459
797200000023229,797200000023229,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,14,14.0,,,,,Drunen,Drunen,571099.8347236556,6744338.08885904
797200000023233,797200000023233,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,16,16.0,,,,,Drunen,Drunen,571091.7516891145,6744329.731505191
797200000023235,797200000023235,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,18,18.0,,,,,Drunen,Drunen,571075.8407130046,6744313.282413659
797200000023236,797200000023236,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,20,20.0,,,,,Drunen,Drunen,571067.613478799,6744304.742157727
797200000023237,797200000023237,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,22,22.0,,,,,Drunen,Drunen,571051.8276324597,6744288.446850831
797200000828086,797200000828086,Burg van de Heijdenstr,Burgemeester van de Heijdenstraat,5151HM,5151HM,24,24.0,,,,,Drunen,Drunen,571046.053142122,6744278.314110415
797200000023239,797200000023239,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,26,26.0,,,,,Drunen,Drunen,571027.8419417398,6744263.646898858
797200000023240,797200000023240,Burg vd Heijdenstraat,Burgemeester van de Heijdenstraat,5151HM,5151HM,28,28.0,,,,,Drunen,Drunen,571019.7975789298,6744255.321967703
