BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
687200000008228,687200000008228,Langeviele,Langeviele,4331LW,4331LW,66,68.0,,,,,Middelburg,Middelburg,401596.2511730173,6709778.662469887
687200000008230,687200000008230,Langeviele,Langeviele,4331LW,4331LW,68,66.0,,,,,Middelburg,Middelburg,401592.97292846744,6709784.226532642
687200000015024,687200000015024,Schuttershofstraat,Beddewijkstraat,4331NZ,4331LP,1,15.0,,,,,Middelburg,Middelburg,401701.6322053771,6709903.969813254
687200000013806,687200000013806,Suikerpoort,Suikerpoort,4331EZ,4331EW,5,5.0,,,,,Middelburg,Middelburg,402646.6490818039,6710474.616797542
687200000013807,687200000013807,Suikerpoort,Suikerpoort,4331EZ,4331EW,7,7.0,,,,,Middelburg,Middelburg,402641.16067380435,6710486.968889998
687200000013722,687200000013722,Van Akenstraat,Scheldepoortstraat,4339BR,4339BK,1,23.0,A,A,,,Nieuw- en Sint Joosland,Nieuw- en Sint Joosland,407275.3904253342,6706997.034330026
687200000015325,687200000015325,Rotterdamsekaai,Rotterdamsekaai,4331GN,4331GN,59,63.0,,,,,Middelburg,Middelburg,403233.2758102985,6710452.697942777
687200000019001,687200000019001,Suikerpoort,Suikerpoort,4331EZ,4331EW,6,6.0,,,,,Middelburg,Middelburg,402644.92389414384,6710482.283927608
687200000026967,687200000026967,Herculesweg,Herculesweg,4338PL,4338PL,41,39.0,,,,,Middelburg,Middelburg,406110.0409773217,6708717.99370821
687200000028920,687200000028920,Laurens Stommespad,Laurens Stommespad,4334SB,4334SB,10,14.0,,,,,Middelburg,Middelburg,399160.15722356533,6710221.537292726
687200000443620,687200000443620,Langevieleweg,Langevieleweg,4335SG,4335GT,83,83.0,,,,,Middelburg,Middelburg,400920.2425080394,6708962.616834504
687200000441223,687200000441223,Seisstraat,Seisstraat,4332NR,4331NR,37,37.0,,,,,Middelburg,Middelburg,401486.46677608025,6710239.056489657
687200000437397,687200000437397,Oud Arnemuidsvoetpad,Oud Arnemuidsvoetpad,4331CB,4332AR,44,44.0,,,,,Middelburg,Middelburg,403703.1877087768,6710393.252194652
687200000493795,687200000493795,Dampoortweg,Dampoortweg,4332AV,4332AW,4,4.0,,,,,Middelburg,Middelburg,403672.6919088703,6710755.559079502
