BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1676200000503573,1676200000503573,Hoogenboomlaan,Molenhoeve,4325DD,4325HT,11,4,,,0004,,Renesse,Renesse,417693.4139207116,6750783.0539537
1676200000518519,1676200000518519,Hoogenboomlaan,Bongerd,4325DB,4325HV,7,85,a,,0085,,Renesse,Renesse,417805.4328143863,6750732.129659123
1676200000504003,1676200000504003,Hoogenboomlaan,'t Ongerepte,4325DE,4325HN,15,12,,,0012,,Renesse,Renesse,417055.94013271696,6750824.919330301
1676200000499491,1676200000499491,Hoogenboomlaan,Molenhoeve,4325DD,4325HT,11,7,,,0007,,Renesse,Renesse,417706.1719809092,6750745.738772993
1676200000485439,1676200000485439,Hoogenboomlaan,De Sprong,4325DN,4325HR,50,32,a,,32SP,,Renesse,Renesse,417775.64652023814,6751127.677207734
1676200000511435,1676200000511435,Hoogenboomlaan,Westhoek,4325DN,4325HW,50,9,a,,9WE,,Renesse,Renesse,417957.62050443003,6750984.86181349
1676200000503583,1676200000503583,Hoogenboomlaan,Molenhoeve,4325DD,4325HT,11,5,,,0005,,Renesse,Renesse,417716.7345230906,6750796.105475206
1676200000485975,1676200000485975,Hoogenboomlaan,Kleine Horizon,4325DN,4325HX,44,108,,,0108,,Renesse,Renesse,418180.8964772401,6751110.479411517
1676200000502109,1676200000502109,Hoogenboomlaan,Bongerd,4325DB,4325HV,7,20,a,,0020,,Renesse,Renesse,418025.3424434948,6750683.951016254
1676200000520077,1676200000520077,Hoogenboomlaan,De Sprong,4325DN,4325HR,50,24,a,,24SP,,Renesse,Renesse,417633.789789918,6751117.962017499
1676200000503827,1676200000503827,Hoogenboomlaan,Bongerd,4325DB,4325HV,7,40,a,,0040,,Renesse,Renesse,417906.017008477,6750460.938003751
1676200000511399,1676200000511399,Hoogenboomlaan,Westhoek,4325DN,4325HW,50,1,a,,1WE,,Renesse,Renesse,417848.12378886406,6750969.105480776
1676200000486845,1676200000486845,Hoogenboomlaan,Horizon,4325DN,4325HZ,44,45,,,0045,,Renesse,Renesse,417875.93012354884,6751182.02265662
1676200000506695,1676200000506695,Hoogenboomlaan,'t Ongerepte,4325DE,4325HN,15,1,,,0001,,Renesse,Renesse,417017.23260170245,6750886.282909425
1676200000507971,1676200000507971,Hoogenboomlaan,Horizon,4325DN,4325HZ,44,83,,,0083,,Renesse,Renesse,418052.5727840065,6751327.299748854
1676200000511423,1676200000511423,Hoogenboomlaan,De Sprong,4325DN,4325HR,50,4,a,,4SP,,Renesse,Renesse,417626.6701467935,6751032.997781789
1676200000506733,1676200000506733,Hoogenboomlaan,Horizon,4325DN,4325HZ,44,66,,,0066,,Renesse,Renesse,418031.300383526,6750950.673380868
1676200000505425,1676200000505425,Hoogenboomlaan,Molenhoeve,4325DD,4325HT,11,42,,,0042,,Renesse,Renesse,417601.9503291402,6750572.736339938
1676200000513565,1676200000513565,Hoogenboomlaan,Horizon,4325DN,4325HZ,44,33,,,0033,,Renesse,Renesse,417806.28618238587,6751169.081765533
1676200000485435,1676200000485435,Hoogenboomlaan,Horizon,4325DN,4325HZ,44,41,,,0041,,Renesse,Renesse,417858.644736231,6751127.245059652
1676200000497981,1676200000497981,Hoogenboomlaan,Bongerd,4325DB,4325HV,7,73,a,,0073,,Renesse,Renesse,417833.01217247953,6750617.76939353
1676200000510179,1676200000510179,Hoogenboomlaan,Horizon,4325DN,4325HZ,44,34,,,0034,,Renesse,Renesse,417809.30120555573,6751147.650799728
