BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
744200000001565,Turnhoutseweg,5111HA,7,,,Baarle-Nassau,Niet gevonden
744200000004054,Kievit,5111HD,12,a,,Baarle-Nassau,0744200000002015
744200000004064,Sportlaan,,35,a,,Baarle-Nassau,Niet gevonden
744200000004054,Kievit,5111HD,12,a,,Baarle-Nassau,0744200000002015
