BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1735200000025558,1735200000025558,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,5,5.0,,,,,Delden,Delden,747315.9069680786,6847480.994965453
1735200000018733,1735200000018733,LEoppinksweg,Loppinksweg,7475VG,7475VG,1,1.0,,,,,Markelo,Markelo,725534.5294772699,6839615.436519796
1735200000025562,1735200000025562,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,9,9.0,,,,,Delden,Delden,747335.7273158975,6847405.428867365
1735200000025563,1735200000025563,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,10,10.0,,,,,Delden,Delden,747258.9305480644,6847397.028185892
1735200000026545,1735200000026545,Seppenwooldsweg,Seppenwooldsdijk,7495RT,7495MB,3,3.0,,,,,Ambt Delden,Ambt Delden,739286.0785681829,6848605.230960344
1735200000025564,1735200000025564,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,12,12.0,,,,,Delden,Delden,747262.9863199007,6847351.178750691
1735200000025554,1735200000025554,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,1,1.0,,,,,Delden,Delden,747280.8777775174,6847527.413151045
1735200000027734,1735200000027734,Bentelosestraat,Erve Lankheet,7497MR,7497NW,38,16.0,,,,,Bentelo,Bentelo,743327.7962553044,6840779.571862917
1735200000025559,1735200000025559,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,6,6.0,,,,,Delden,Delden,747245.5706120667,6847469.205893525
1735200000028089,1735200000028089,Kieftenweg,Erve Lankheet,7497NH,7497NW,21,2.0,,,,,Bentelo,Bentelo,743285.4518051489,6840631.627137453
1735200000027437,1735200000027437,Kormelinkstraat,Goorsestraat,7496AM,7496AB,8,25.0,,a,,,Hengevelde,Hengevelde,738777.0629083322,6836459.976197173
1735200000025560,1735200000025560,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,7,7.0,,,,,Delden,Delden,747326.6621003521,6847444.831175914
1735200000025557,1735200000025557,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,4,4.0,,,,,Delden,Delden,747239.3777680434,6847487.302712402
1735200000025561,1735200000025561,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,8,8.0,,,,,Delden,Delden,747254.3977685639,6847416.729254928
1735200000025556,1735200000025556,WerdmEuller von Elggstraat,Werdmuller von Elggstraat,7491CH,7491CH,3,3.0,,,,,Delden,Delden,747304.9728158239,6847507.353070444
1735200000024294,1735200000024294,Oude Benteloseweg,Amalialaan,7491EW,7491XB,20,5.0,,,,,Delden,Delden,746113.8306381503,6846837.5960969515
