BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
189200000022570,189200000022570,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,1,1.0,,,,,Wierden,Wierden,734200.393867179,6864872.090509337
189200000022571,189200000022571,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,1,1.0,a,a,,,Wierden,Wierden,734162.7903231779,6864871.08088616
189200000022573,189200000022573,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,2,2.0,,,,,Wierden,Wierden,734139.8557482207,6864884.044868709
189200000022574,189200000022574,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,2,2.0,a,a,,,Wierden,Wierden,734097.9031265681,6864900.016713514
189200000022575,189200000022575,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,3,3.0,,,,,Wierden,Wierden,733998.4343172285,6864913.146328627
189200000022577,189200000022577,Burg J.C. vd Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,4,4.0,,,,,Wierden,Wierden,733960.6791909159,6864935.589263864
189200000022579,189200000022579,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,5,5.0,,,,,Wierden,Wierden,733952.9725127621,6864941.019524349
189200000022580,189200000022580,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,7,7.0,,,,,Wierden,Wierden,733943.4847842682,6864950.106767428
189200000022581,189200000022581,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,8,8.0,,,,,Wierden,Wierden,733936.1288615525,6864955.010178037
189200000022582,189200000022582,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,9,9.0,,,,,Wierden,Wierden,733911.0269352222,6864963.755053716
189200000022583,189200000022583,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,10,10.0,,,,,Wierden,Wierden,733886.5747289627,6864967.439676282
189200000022584,189200000022584,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,12,12.0,,,,,Wierden,Wierden,733826.750146555,6865006.119220918
189200000022585,189200000022585,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,13,13.0,,,,,Wierden,Wierden,733820.5954535108,6865029.158653095
189200000022586,189200000022586,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,14,14.0,,,,,Wierden,Wierden,733822.41945742,6865040.596666239
189200000022587,189200000022587,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GR,7642GR,15,15.0,,,,,Wierden,Wierden,733814.4950707968,6865055.473941004
189200000022590,189200000022590,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,18,18.0,,,,,Wierden,Wierden,733803.5204306121,6865083.5089307865
189200000022592,189200000022592,Burg J.C. vd Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,20,20.0,,,,,Wierden,Wierden,733884.0281714206,6865042.634491998
189200000022593,189200000022593,Burg J.C. vd Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,21,21.0,,,,,Wierden,Wierden,733905.6422665019,6865032.768203601
189200000022594,189200000022594,Burg J.C. vd Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,22,22.0,,,,,Wierden,Wierden,733912.8133635198,6865026.570289365
189200000022595,189200000022595,Burg J.C. vd Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,23,23.0,,,,,Wierden,Wierden,733920.7439097499,6865016.801218288
189200000022597,189200000022597,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,25,25.0,,,,,Wierden,Wierden,733947.4282197829,6865012.699122248
189200000022598,189200000022598,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,26,26.0,,,,,Wierden,Wierden,733958.3807931937,6865004.527762972
189200000022599,189200000022599,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GS,7642GS,27,27.0,,,,,Wierden,Wierden,733963.933285512,6865000.553854182
189200000022600,189200000022600,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,28,28.0,,,,,Wierden,Wierden,733995.7112759856,6864990.638947763
189200000022601,189200000022601,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,28,28.0,a,a,,,Wierden,Wierden,733995.5724493884,6864993.595189938
189200000022602,189200000022602,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,29,29.0,,,,,Wierden,Wierden,734007.4246652575,6864988.133317066
189200000022604,189200000022604,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,31,31.0,,,,,Wierden,Wierden,734034.1455605186,6864981.520403489
189200000022606,189200000022606,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,32,32.0,,,,,Wierden,Wierden,734090.7961422894,6865062.330775939
189200000022607,189200000022607,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,33,33.0,,,,,Wierden,Wierden,734179.3195534905,6864980.572368939
189200000022608,189200000022608,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,33,33.0,a,a,,,Wierden,Wierden,734211.477233288,6864948.906333607
189200000022609,189200000022609,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,34,34.0,,,,,Wierden,Wierden,734221.1708206355,6864942.190906182
189200000022610,189200000022610,Burg J C van den Bergpln,Burgemeester J.C. van den Bergplein,7642GT,7642GT,35,35.0,,,,,Wierden,Wierden,734276.9915206799,6864957.6404781295
189200000022611,189200000022611,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,1,1.0,,,,,Wierden,Wierden,733743.7819950911,6864951.037052018
189200000022612,189200000022612,Burg Warnaarsstraat,Burgemeester Warnaarsstraat,7642CT,7642CT,2,2.0,,,,,Wierden,Wierden,733783.2677145923,6864957.22388702
189200000022614,189200000022614,Burg Warnaarsstraat,Burgemeester Warnaarsstraat,7642CT,7642CT,4,4.0,,,,,Wierden,Wierden,733776.1531999068,6864971.368242738
189200000022615,189200000022615,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,5,5.0,,,,,Wierden,Wierden,733731.4748827802,6864976.578942713
189200000022616,189200000022616,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,6,6.0,,,,,Wierden,Wierden,733768.7824097066,6864965.922405315
189200000022617,189200000022617,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,10,10.0,,,,,Wierden,Wierden,733757.5069599637,6864963.9936073525
189200000022618,189200000022618,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,12,12.0,,,,,Wierden,Wierden,733758.9113699014,6864961.566767858
189200000022619,189200000022619,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,14,14.0,,,,,Wierden,Wierden,733758.4388289335,6864968.055886589
189200000022620,189200000022620,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,16,16.0,,,,,Wierden,Wierden,733746.2874933073,6864982.885447525
189200000022621,189200000022621,Burgemeester Warnaarsstr,Burgemeester Warnaarsstraat,7642CT,7642CT,18,18.0,,,,,Wierden,Wierden,733738.363022264,6864997.762542081
189200000026068,189200000026068,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,1,1.0,,,,,Enter,Enter,731654.1333633374,6852678.958828416
189200000026069,189200000026069,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,2,2.0,,,,,Enter,Enter,731637.4544372878,6852731.31639148
189200000026070,189200000026070,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,3,3.0,,,,,Enter,Enter,731644.0894826126,6852675.125491932
189200000026071,189200000026071,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,4,4.0,,,,,Enter,Enter,731624.3772588394,6852729.894922474
189200000026072,189200000026072,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,5,5.0,,,,,Enter,Enter,731624.8883473441,6852672.695334039
189200000026073,189200000026073,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,6,6.0,,,,,Enter,Enter,731595.4125584674,6852711.612924266
189200000026074,189200000026074,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,7,7.0,,,,,Enter,Enter,731612.695445044,6852669.659498327
189200000026075,189200000026075,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,8,8.0,,,,,Enter,Enter,731591.117557253,6852723.104896964
189200000026076,189200000026076,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,9,9.0,,,,,Enter,Enter,731585.451584959,6852665.232841285
189200000026077,189200000026077,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,10,10.0,,,,,Enter,Enter,731586.5702240851,6852743.439596897
189200000026078,189200000026078,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,12,12.0,,,,,Enter,Enter,731583.4761071748,6852753.827348278
189200000026079,189200000026079,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BA,7468BA,18,18.0,,,,,Enter,Enter,731565.2144457208,6852833.550020568
189200000026080,189200000026080,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BB,7468BB,20,20.0,,,,,Enter,Enter,731561.2682011243,6852843.4201782085
189200000026081,189200000026081,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BB,7468BB,22,22.0,,,,,Enter,Enter,731558.2972882286,6852852.96190992
189200000026082,189200000026082,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BB,7468BB,24,24.0,,,,,Enter,Enter,731555.8825337759,6852862.787363094
189200000026083,189200000026083,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BB,7468BB,26,26.0,,,,,Enter,Enter,731548.5205306825,6852880.138832978
189200000026084,189200000026084,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BB,7468BB,28,28.0,,,,,Enter,Enter,731545.0427541706,6852890.120783511
189200000026085,189200000026085,J.Veldhuijzen vZantenstr,Dokter J. Veldhuijzen van Zantenstraat,7468BB,7468BB,30,30.0,,,,,Enter,Enter,731542.5862660896,6852899.690125218
