BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
376200000174345,Agter Kampen,,6,,,Blaricum,Niet gevonden
376200000174360,Matthijssenhoutweg,,26,,,Blaricum,Niet gevonden
376200000174304,Prins Hendriklaan,1261AH,9,,,Blaricum,Niet gevonden
376200000002722,Prins Hendriklaan,1261AJ,26,,,Blaricum,Meer dan een nummeraanduiding
376200000004122,Wetering,1261NK,116,,,Blaricum,Niet gevonden
376200000004124,Wetering,1261NK,118,,,Blaricum,Niet gevonden
376200000174301,Wetering,1261NH,14,,,Blaricum,Niet gevonden
376200000174181,Erfgooiersdreef,1261ZP,18,,,Blaricum,0376200000176275
