BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
200200000070650,200200000070650,Oude Berghuizerweg,Oude Berghuizerweg,7336AW,7336AW,24,20.0,,,,,Apeldoorn,Apeldoorn,661313.6985058539,6835788.204423179
200200000064013,200200000064013,Anklaarseweg,Moerbosch,7323AC,7323BZ,350,6.0,B,,,,Apeldoorn,Apeldoorn,665566.8334251757,6842639.400549008
200200000038541,200200000038541,Molenstraat,Floralaan,7321BE,7321BA,165,43.0,,,,,Apeldoorn,Apeldoorn,665970.0222734751,6838757.302689518
200200000081164,200200000081164,Nijbroekseweg,Operettestraat,7323RH,,10,70.0,A,A,,,Apeldoorn,Apeldoorn,667436.4810189448,6842357.433233098
200200000059778,200200000059778,Wilmalaan,Wittekruisweg,7364AM,7364AL,1,47.0,,,,,Lieren,Lieren,668142.5169431879,6827328.322030426
200200000090745,200200000090745,Laan van Zevenhuizen,Laan van Zevenhuizen,,,341,333.0,,A,,,Apeldoorn,Apeldoorn,666249.6148211813,6841564.850168322
200200000038541,200200000038541,Molenstraat,Floralaan,7321BE,7321BA,165,43.0,,,,,Apeldoorn,Apeldoorn,665970.0222734751,6838757.302689518
200200000088922,200200000088922,Rijksweg A50,Rijksweg A50,7381AP,7381AZ,2025,2025.0,,,,,Klarenbeek,Klarenbeek,670872.7716316043,6831096.810137881
200200000038541,200200000038541,Molenstraat,Floralaan,7321BE,7321BA,165,43.0,,,,,Apeldoorn,Apeldoorn,665970.0222734751,6838757.302689518
200200000061952,200200000061952,Zwolseweg,Koninklijk Park,7315GG,7315JA,3,3.0,,,,,Apeldoorn,Apeldoorn,662064.4232942129,6841650.078160324
200200000070650,200200000070650,Oude Berghuizerweg,Oude Berghuizerweg,7336AW,7336AW,24,20.0,,,,,Apeldoorn,Apeldoorn,661313.6985058539,6835788.204423179
200200000001755,200200000001755,Anklaarseweg,Moerbosch,7323AC,7323BZ,352,7.0,,,,,Apeldoorn,Apeldoorn,665621.2091155752,6842580.698827671
200200000070650,200200000070650,Oude Berghuizerweg,Oude Berghuizerweg,7336AW,7336AW,24,20.0,,,,,Apeldoorn,Apeldoorn,661313.6985058539,6835788.204423179
200200000064014,200200000064014,Anklaarseweg,Moerbosch,7323AC,7323BZ,350,8.0,C,,,,Apeldoorn,Apeldoorn,665561.1043900156,6842617.859477239
200200000037144,200200000037144,Garderensemolenweg,Garderensemolenweg,3888NA,3888NA,18,4.0,,,,,Uddel,Uddel,642162.9618900298,6842767.5966373
200200000095803,200200000095803,Anklaarseweg,Moerbosch,,7323BZ,352,31.0,S,,,,Apeldoorn,Apeldoorn,665598.9428720641,6842505.9302166775
200200000070650,200200000070650,Oude Berghuizerweg,Oude Berghuizerweg,7336AW,7336AW,24,20.0,,,,,Apeldoorn,Apeldoorn,661313.6985058539,6835788.204423179
200200000001756,200200000001756,Anklaarseweg,Moerbosch,7323AC,7323BZ,350,4.0,A,,,,Apeldoorn,Apeldoorn,665574.824819148,6842656.992420588
200200000065114,200200000065114,Stationsstraat,Stationsstraat,7311NN,7311NN,47,47.0,B,H,,,Apeldoorn,Apeldoorn,664246.4275116938,6838689.921974352
200200000090420,200200000090420,Weegschaalstraat,Weegschaalstraat,7324BA,7324BE,5,5.0,,,,,Apeldoorn,Apeldoorn,666213.0654148508,6844248.5565191265
200200000083613,200200000083613,Imkersdreef,Imkersdreef,7328DK,7328DJ,619,619.0,B,B,,,Apeldoorn,Apeldoorn,666412.8696425366,6836529.271773965
200200000059778,200200000059778,Wilmalaan,Wittekruisweg,7364AM,7364AL,1,47.0,,,,,Lieren,Lieren,668142.5169431879,6827328.322030426
200200000096881,200200000096881,De Groene Voorwaarts,De Groene Voorwaarts,7325AT,7325AT,405,455.0,,,,,Apeldoorn,Apeldoorn,669086.4336826728,6837340.940352322
200200000096880,200200000096880,De Groene Voorwaarts,De Groene Voorwaarts,7325AT,7325AT,407,457.0,,,,,Apeldoorn,Apeldoorn,669091.440768314,6837339.3429076085
200200000101086,200200000101086,Juul Paatsstraat,Juul Paatsstraat,7334DD,7334DD,16,19.0,,,,,Apeldoorn,Apeldoorn,663004.2327604898,6833234.681153796
200200000098450,200200000098450,Kanaal Zuid,Kanaal Zuid,7332CJ,7332BC,58,58.0,A,A,,,Apeldoorn,Apeldoorn,665653.1231061933,6836996.349907078
200200000098452,200200000098452,Kanaal Zuid,Kanaal Zuid,7332CJ,7332BC,56,56.0,A,A,,,Apeldoorn,Apeldoorn,665650.2869472126,6837014.8099666
200200000098453,200200000098453,Kanaal Zuid,Kanaal Zuid,7332CJ,7332BC,54,54.0,B,B,,,Apeldoorn,Apeldoorn,665649.1475508601,6837023.867123039
200200000098451,200200000098451,Kanaal Zuid,Kanaal Zuid,7332CJ,7332BC,56,56.0,B,B,,,Apeldoorn,Apeldoorn,665652.0948430577,6837005.455110747
200200000098454,200200000098454,Kanaal Zuid,Kanaal Zuid,7332CJ,7332BC,54,54.0,A,A,,,Apeldoorn,Apeldoorn,665647.6683907633,6837033.196450435
