BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
376200000000524,376200000000524,Burg Heerschopweg,Burg. Heerschopweg,1261EN,1261EN,2,2.0,,,,,Blaricum,Blaricum,583870.4961624659,6849691.93021363
376200000000525,376200000000525,Burg Heerschopweg,Burg. Heerschopweg,1261EN,1261EN,4,4.0,,,,,Blaricum,Blaricum,583830.6349041126,6849770.99438378
376200000000527,376200000000527,Burg Heerschopweg,Burg. Heerschopweg,1261EN,1261EN,6,6.0,,,,,Blaricum,Blaricum,583784.2722494035,6849789.981525847
376200000000528,376200000000528,Burg Heerschopweg,Burg. Heerschopweg,1261EN,1261EN,8,8.0,,,,,Blaricum,Blaricum,583759.5656341703,6849799.169498841
376200000001262,376200000001262,Gebr Dooijewaardweg,Gebroeders Dooijewaardweg,1261DE,1261DE,1,1.0,,,,,Blaricum,Blaricum,584470.9514852166,6849849.080692292
376200000001265,376200000001265,Gebr Dooijewaardweg,Gebroeders Dooijewaardweg,1261DE,1261DE,3,3.0,,,,,Blaricum,Blaricum,584463.5674570422,6849859.704917252
376200000000526,376200000000526,Burg Heerschopweg,Burg. Heerschopweg,1261EN,1261EN,5,5.0,,,,,Blaricum,Blaricum,583751.3917080977,6849701.909871006
376200000174274,376200000174274,Pyke Kochlaan,Herman Kruyderlaan,1261ZX,1261ZX,3,3.0,,,,,Blaricum,Blaricum,586986.9187131869,6853063.771461406
376200000174275,376200000174275,Pyke Kochlaan,Herman Kruyderlaan,1261ZX,1261ZX,5,5.0,,,,,Blaricum,Blaricum,586980.4361277609,6853068.954833449
376200000174276,376200000174276,Pyke Kochlaan,Herman Kruyderlaan,1261ZX,1261ZX,7,7.0,,,,,Blaricum,Blaricum,586973.7359113811,6853073.488454969
376200000174277,376200000174277,Pyke Kochlaan,Herman Kruyderlaan,1261ZX,1261ZX,9,9.0,,,,,Blaricum,Blaricum,586967.468689367,6853078.672162819
376200000174278,376200000174278,Pyke Kochlaan,Herman Kruyderlaan,1261ZX,1261ZX,11,11.0,,,,,Blaricum,Blaricum,586960.7694076522,6853083.639262899
376200000001264,376200000001264,Gebroeders Dooijewaardwg,Gebroeders Dooijewaardweg,1261DG,1261DG,2,2.0,,,,,Blaricum,Blaricum,584412.6090693712,6849949.816045073
