BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
302200000198596,302200000198596,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,18,18.0,,,N001,N001,Nunspeet,Nunspeet,645783.2363266307,6870034.499407546
302200000189154,302200000189154,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,1,1.0,,,,,Nunspeet,Nunspeet,645592.5483811984,6870035.686713649
302200000198575,302200000198575,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,14,14.0,,,G001,G001,Nunspeet,Nunspeet,645746.6870811961,6870023.085125774
302200000198578,302200000198578,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,14,14.0,,,G002,G002,Nunspeet,Nunspeet,645751.4009952373,6870025.362863413
302200000198581,302200000198581,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,14,14.0,,,G003,G003,Nunspeet,Nunspeet,645755.8995909524,6870025.722313169
302200000198584,302200000198584,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,14,14.0,,,G004,G004,Nunspeet,Nunspeet,645760.8146117495,6870027.423530142
302200000189155,302200000189155,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,5,5.0,,,,,Nunspeet,Nunspeet,645624.6920508139,6870045.300787886
302200000198587,302200000198587,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,16,16.0,,,G001,G001,Nunspeet,Nunspeet,645769.2008382082,6870028.527854116
302200000189156,302200000189156,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,6,6.0,,,,,Nunspeet,Nunspeet,645647.774613972,6869998.944767376
302200000198590,302200000198590,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,16,16.0,,,G002,G002,Nunspeet,Nunspeet,645773.62269712,6870033.208702998
302200000189157,302200000189157,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,7,7.0,,,,,Nunspeet,Nunspeet,645634.9438430883,6870047.538772896
302200000198593,302200000198593,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,16,16.0,,,G003,G003,Nunspeet,Nunspeet,645779.947043845,6870031.1562285535
302200000189158,302200000189158,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,8,8.0,,,,,Nunspeet,Nunspeet,645658.0690794807,6870001.220167882
302200000189159,302200000189159,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,9,9.0,,,,,Nunspeet,Nunspeet,645645.2011156077,6870050.452072048
302200000189160,302200000189160,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,10,10.0,,,,,Nunspeet,Nunspeet,645671.4606504627,6870002.958220514
302200000189161,302200000189161,Groen van Prinstererstr,Groen van Prinstererstraat,8072XT,8072XT,11,11.0,,,,,Nunspeet,Nunspeet,645655.1062570881,6870053.549324993
302200000195324,302200000195324,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HR,8071HR,22,22.0,,,,,Nunspeet,Nunspeet,643935.0277612185,6869520.3341324655
302200000199322,302200000199322,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,23,23.0,,,,,Nunspeet,Nunspeet,643943.4333624062,6869527.808126762
302200000195325,302200000195325,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,24,24.0,,,,,Nunspeet,Nunspeet,643950.5933426359,6869538.013180381
302200000195326,302200000195326,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,25,25.0,,,,,Nunspeet,Nunspeet,643971.5706943396,6869532.677136214
302200000195327,302200000195327,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HR,8071HR,26,26.0,,,,,Nunspeet,Nunspeet,643973.9416026828,6869518.677547636
302200000195328,302200000195328,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HR,8071HR,27,27.0,,,,,Nunspeet,Nunspeet,643976.3131679561,6869504.500955298
302200000195329,302200000195329,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,28,28.0,,,,,Nunspeet,Nunspeet,643978.6879394996,6869491.209485468
302200000195330,302200000195330,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,29,29.0,,,,,Nunspeet,Nunspeet,643980.1167893972,6869476.8611080805
302200000195334,302200000195334,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,34,34.0,,,,,Nunspeet,Nunspeet,643887.2077234478,6869380.79529611
302200000195335,302200000195335,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,35,35.0,,,,,Nunspeet,Nunspeet,643889.3108219726,6869371.023012795
302200000195336,302200000195336,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,36,36.0,,,,,Nunspeet,Nunspeet,643894.1828839561,6869358.137666109
302200000195302,302200000195302,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HP,8071HP,1,1.0,,,,,Nunspeet,Nunspeet,643877.7169194123,6869418.82177976
302200000195304,302200000195304,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,2,2.0,,,,,Nunspeet,Nunspeet,643890.1038595623,6869421.5680322945
302200000195305,302200000195305,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,3,3.0,,,,,Nunspeet,Nunspeet,643901.4316957224,6869424.080781499
302200000195306,302200000195306,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,4,4.0,,,,,Nunspeet,Nunspeet,643912.4160053002,6869428.352510161
302200000195308,302200000195308,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,6,6.0,,,,,Nunspeet,Nunspeet,643936.3831294092,6869435.496623333
302200000195309,302200000195309,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,7,7.0,,,,,Nunspeet,Nunspeet,643874.5721476054,6869429.462002244
302200000195310,302200000195310,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,8,8.0,,,,,Nunspeet,Nunspeet,643870.8431387644,6869437.012477541
302200000195311,302200000195311,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HP,8071HP,9,9.0,,,,,Nunspeet,Nunspeet,643868.294019932,6869448.647658296
302200000195312,302200000195312,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,10,10.0,,,,,Nunspeet,Nunspeet,643879.5185124057,6869465.747342373
302200000195313,302200000195313,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,11,11.0,,,,,Nunspeet,Nunspeet,643887.6886425057,6869472.039207642
302200000195314,302200000195314,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HP,8071HP,12,12.0,,,,,Nunspeet,Nunspeet,643898.6647319772,6869481.374210349
302200000195315,302200000195315,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,13,13.0,,,,,Nunspeet,Nunspeet,643908.2362345601,6869489.187647457
302200000195316,302200000195316,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,14,14.0,,,,,Nunspeet,Nunspeet,643916.8819314187,6869497.224172797
302200000195317,302200000195317,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,15,15.0,,,,,Nunspeet,Nunspeet,643925.9903369407,6869505.25815192
302200000195318,302200000195318,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,16,16.0,,,,,Nunspeet,Nunspeet,643920.4357906753,6869509.65856074
302200000195320,302200000195320,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,18,18.0,,,,,Nunspeet,Nunspeet,643901.7685654118,6869496.4319844125
302200000195321,302200000195321,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HP,8071HP,19,19.0,,,,,Nunspeet,Nunspeet,643892.1906482447,6869487.744925764
302200000195322,302200000195322,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,20,20.0,,,,,Nunspeet,Nunspeet,643883.5358764558,6869477.743150562
302200000195323,302200000195323,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,21,21.0,,,,,Nunspeet,Nunspeet,643874.6656732731,6869470.799482696
302200000195514,302200000195514,Spoorlaan,Lieve Vrouwenerf,8071BR,8071CA,34,70.0,,,,,Nunspeet,Nunspeet,644029.2935415523,6867865.215152706
302200000195516,302200000195516,Spoorlaan,Lieve Vrouwenerf,8071BR,8071CA,36,68.0,,,,,Nunspeet,Nunspeet,644015.2636254664,6867863.509493768
302200000195814,302200000195814,Stationslaan,Stationslaan,8071CM,8071CM,24,26.0,b,b,,,Nunspeet,Nunspeet,643668.5237838993,6868093.913879305
302200000293482,302200000293482,Merelweg,Merelweg,8075AV,8075AV,17,21.0,,,,,Elspeet,Elspeet,642865.5593003063,6853391.979064236
302200000268728,302200000268728,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,16,16.0,a,a,N001,N001,Elspeet,Elspeet,644228.514642785,6853394.60688166
302200000197616,302200000197616,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,7,7.0,,,,,Elspeet,Elspeet,644173.2425809043,6853289.305335708
302200000197614,302200000197614,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,5,5.0,,,,,Elspeet,Elspeet,644176.7888296943,6853268.927727092
302200000197628,302200000197628,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,19,19.0,,,,,Elspeet,Elspeet,644135.0989672546,6853444.24186908
302200000197626,302200000197626,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,17,17.0,,,,,Elspeet,Elspeet,644136.2483559531,6853433.963891452
302200000197623,302200000197623,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,15,15.0,,,,,Elspeet,Elspeet,644137.0774296969,6853411.125881229
302200000197621,302200000197621,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,13,13.0,,,,,Elspeet,Elspeet,644138.6476097502,6853401.406721906
302200000197620,302200000197620,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,11,11.0,,,,,Elspeet,Elspeet,644139.4519547985,6853382.681487804
302200000197619,302200000197619,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,9,9.0,,,,,Elspeet,Elspeet,644141.5170150119,6853371.266516642
302200000197638,302200000197638,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,30,30.0,,,,,Elspeet,Elspeet,644186.7060390454,6853497.831013579
302200000197636,302200000197636,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,28,28.0,,,,,Elspeet,Elspeet,644191.8976802379,6853475.470909175
302200000197634,302200000197634,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,26,26.0,,,,,Elspeet,Elspeet,644193.4419860665,6853464.914236792
302200000197632,302200000197632,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,24,24.0,,,,,Elspeet,Elspeet,644195.7278166466,6853441.142173923
302200000197630,302200000197630,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,22,22.0,,,,,Elspeet,Elspeet,644196.8123416005,6853430.359066578
302200000197629,302200000197629,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,20,20.0,,,,,Elspeet,Elspeet,644198.8126151197,6853409.852232022
302200000197627,302200000197627,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,18,18.0,,,,,Elspeet,Elspeet,644199.6699452675,6853399.297807169
302200000197624,302200000197624,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,16,16.0,,,,,Elspeet,Elspeet,644204.2091393146,6853371.36820821
302200000197622,302200000197622,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,14,14.0,,,,,Elspeet,Elspeet,644205.8715949756,6853359.456527438
302200000197618,302200000197618,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,8,8.0,,,,,Elspeet,Elspeet,644220.112383164,6853299.991537152
302200000268709,302200000268709,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,6,6.0,,,,,Elspeet,Elspeet,644221.9341806103,6853277.907429115
302200000197642,302200000197642,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,34,34.0,,,,,Elspeet,Elspeet,644151.9908594731,6853551.091079625
302200000197640,302200000197640,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DD,8075DD,32,32.0,,,,,Elspeet,Elspeet,644166.4148501437,6853527.181358283
302200000197631,302200000197631,Weth van der Zandeweg,Wethouder van der Zandeweg,8075DC,8075DC,23,23.0,,,,,Elspeet,Elspeet,644116.4783626954,6853496.116907666
302200000195303,302200000195303,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HP,8071HP,1,1.0,a,a,,,Nunspeet,Nunspeet,643847.8616566218,6869384.020771423
302200000195331,302200000195331,Secretaris v Marleplnts,Secretaris van Marleplantsoen,8071HR,8071HR,30,30.0,,,,,Nunspeet,Nunspeet,643982.7111330789,6869462.765314835
302200000195332,302200000195332,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,31,31.0,,,,,Nunspeet,Nunspeet,643980.2285890297,6869431.3198322365
302200000195333,302200000195333,Secr van Marleplantsoen,Secretaris van Marleplantsoen,8071HR,8071HR,32,32.0,,,,,Nunspeet,Nunspeet,643968.3546188906,6869427.013754218
