BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
757200001472632,Staarten,5281PL,10,a,,Boxtel,Niet gevonden
757200001475078,Rozemarijnstraat,5281BZ,8,a,,Boxtel,Niet gevonden
757200001523874,Stationsstraat,5281GE,46,,,Boxtel,Niet gevonden
757200001457008,Industrieweg,5281RW,16,b,,Boxtel,Niet gevonden
