BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1685200000000103,1685200000000103,Achter-Oventje,Achter-Oventje,5411NM,5411NM,11,11,a,b,,,Zeeland,Zeeland,632352.6460145798,6742083.421461632
1685200000000104,1685200000000104,Achter-Oventje,Achter-Oventje,5411NM,5411NM,11,11,b,a,,,Zeeland,Zeeland,632373.3090917886,6742085.939125965
1685200000004190,1685200000004190,Rosmolen,Eest,5375BT,5375BW,6,3,,,,,Reek,Reek,632116.4844261436,6754063.954505229
1685200000007692,1685200000007692,Eksterhoef,Ekstershoef,5374DL,5374DL,1,1,,,,,Schaijk,Schaijk,627757.4149852865,6753551.848834152
1685200000007681,1685200000007681,Eksterhoef,Ekstershoef,5374DL,5374DL,2,2,,,,,Schaijk,Schaijk,627630.8826890441,6753502.821046079
1685200000007693,1685200000007693,Eksterhoef,Ekstershoef,5374DL,5374DL,3,3,,,,,Schaijk,Schaijk,627774.1285250969,6753549.867783662
1685200000007682,1685200000007682,Eksterhoef,Ekstershoef,5374DL,5374DL,4,4,,,,,Schaijk,Schaijk,627642.5076765469,6753502.1893956
1685200000007683,1685200000007683,Eksterhoef,Ekstershoef,5374DL,5374DL,6,6,,,,,Schaijk,Schaijk,627660.3369828662,6753499.421012374
1685200000007684,1685200000007684,Eksterhoef,Ekstershoef,5374DL,5374DL,8,8,,,,,Schaijk,Schaijk,627675.1334276375,6753497.721523602
1685200000007685,1685200000007685,Eksterhoef,Ekstershoef,5374DL,5374DL,10,10,,,,,Schaijk,Schaijk,627689.5196265623,6753496.708577574
1685200000007686,1685200000007686,Eksterhoef,Ekstershoef,5374DL,5374DL,12,12,,,,,Schaijk,Schaijk,627704.5881582407,6753494.458681687
1685200000007687,1685200000007687,Eksterhoef,Ekstershoef,5374DL,5374DL,14,14,,,,,Schaijk,Schaijk,627709.4850077855,6753527.251256907
1685200000007689,1685200000007689,Eksterhoef,Ekstershoef,5374DL,5374DL,18,18,,,,,Schaijk,Schaijk,627712.4386976376,6753545.271458147
1685200000007690,1685200000007690,Eksterhoef,Ekstershoef,5374DL,5374DL,20,20,,,,,Schaijk,Schaijk,627711.9201119543,6753553.792407995
1685200000007691,1685200000007691,Eksterhoef,Ekstershoef,5374DL,5374DL,22,22,,,,,Schaijk,Schaijk,627712.7734081555,6753562.859637693
1685200000007503,1685200000007503,Europaplein,Europaplein,5374BM,5374BM,2,2,d,a,,,Schaijk,Schaijk,627145.0441604314,6754255.127031081
