BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
273200000000520,273200000000520,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,1,1.0,,,,,Putten,Putten,623751.5109670581,6847846.108654982
273200000010704,273200000010704,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,3,3.0,,,,,Putten,Putten,623732.199880521,6847816.587557338
273200000015091,273200000015091,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,5,5.0,,,,,Putten,Putten,623706.2860377226,6847796.207977211
273200000017624,273200000017624,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,7,7.0,,,,,Putten,Putten,623683.7567739675,6847776.69775415
273200000019692,273200000019692,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,9,9.0,,,,,Putten,Putten,623664.1315944787,6847758.7972330265
273200000002252,273200000002252,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,11,11.0,,,,,Putten,Putten,623639.7359553647,6847722.917645585
273200000003484,273200000003484,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,13,13.0,,,,,Putten,Putten,623613.2776767283,6847695.803008322
273200000004461,273200000004461,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,15,15.0,,,,,Putten,Putten,623598.9656589543,6847662.030143399
273200000005621,273200000005621,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,17,17.0,,,,,Putten,Putten,623573.046251243,6847632.857536085
273200000006591,273200000006591,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,19,19.0,,,,,Putten,Putten,623544.85725957,6847606.995375719
273200000007824,273200000007824,van Haersma de Withstr,van Haersma de Withstraat,3881BW,3881BW,21,21.0,,,,,Putten,Putten,623568.738912532,6847583.362237378
273200000009398,273200000009398,Hooiweg,Hooiweg,3882MR,3882MR,25,27.0,,,,,Putten,Putten,619636.2643666228,6845336.703613049
273200000014915,273200000014915,Stenenkamerseweg,Stenenkamerseweg,3882NG,3882NG,47,47.0,A,B,,,Putten,Putten,618296.1693873304,6847824.361041207
273200000002867,273200000002867,Verlengde Dorpsstraat,Verlengde Dorpsstraat,3881BG,3881BG,12,8.0,,,,,Putten,Putten,624375.4081802109,6847364.826579201
273200000022001,273200000022001,Bosrand,Bosrand,3881GT,3881GW,72,72.0,,,,,Putten,Putten,625582.2668637439,6846940.943725176
273200000022245,273200000022245,Hoge Eng-West,Hoge Eng-West,3882RT,3882TR,30,30.0,A,A,,,Putten,Putten,623431.9533905997,6845486.172027039
273200000022485,273200000022485,Midden Engweg,Midden Engweg,3881TS,3882TS,41,41.0,,,,,Putten,Putten,623341.5693395504,6845533.820337794
273200000022588,273200000022588,Stenenkamerseweg,Stenenkamerseweg,3882NE,3882NG,45,47.0,B,,,,Putten,Putten,618439.4289964589,6847750.809452316
