BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
53200000005890,53200000005890,Aldringaweg,Aldringaweg,9892PE,9892PE,1,1.0,a,A,,,Feerwerd,Feerwerd,719762.8388258634,7039970.509084856
53200000005941,53200000005941,Allersmaweg,Allersmaweg,9891BB,9891BB,31,31.0,a,A,,,Ezinge,Ezinge,717571.871882885,7040322.876229099
53200000005942,53200000005942,Allersmaweg,Allersmaweg,9891BB,9891BB,31,31.0,b,B,,,Ezinge,Ezinge,717581.9888092305,7040329.423658647
53200000005943,53200000005943,Allersmaweg,Allersmaweg,9891BB,9891BB,31,31.0,c,C,,,Ezinge,Ezinge,717592.105752036,7040335.971080638
53200000005944,53200000005944,Allersmaweg,Allersmaweg,9891BB,9891BB,31,31.0,d,D,,,Ezinge,Ezinge,717603.9170632762,7040344.167662827
22200000000673,22200000000673,Beetke van Rasquertstr,Beetke van Rasquertstraat,9351JB,9351JB,49,49.0,,,,,Leek,Leek,709332.5842005693,7012291.972021313
22200000000674,22200000000674,Beetke van Rasquertstr,Beetke van Rasquertstraat,9351JB,9351JB,51,51.0,,,,,Leek,Leek,709313.4218838452,7012282.975293178
22200000000208,22200000000208,Burg van Waninglaan,Burgemeester van Waninglaan,9351LR,9351LR,5,5.0,,,,,Leek,Leek,709209.1623137753,7013362.005051009
22200000000675,22200000000675,Beetke van Rasquertstr,Beetke van Rasquertstraat,9351JB,9351JB,53,53.0,,,,,Leek,Leek,709304.7420597258,7012281.108880985
22200000000760,22200000000760,Burg van Waninglaan,Burgemeester van Waninglaan,9351LT,9351LT,6,6.0,,,,,Leek,Leek,709162.5627268191,7013258.006406358
