BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
957200000301749,957200000301749,Solvayweg,Solvayweg,6041MM,6049CP,8,8,A,A,,,Herten,Herten,663476.1545834944,6651267.202394607
957200000302179,957200000302179,Kasteel Hornstraat,Kasteel Hornstraat,6042JR,6043JR,13,13,,,,,Roermond,Roermond,668993.8461432761,6654378.011874449
957200000302176,957200000302176,Kasteel Hornstraat,Kasteel Hornstraat,6042JR,6043JR,33,33,A,A,,,Roermond,Roermond,669004.9915585207,6654317.110047305
957200000234664,957200000234664,Voskinerf,Voskinerf,6041TN,6071MB,3,3,,,1,1,Swalmen,Swalmen,671568.3702941685,6662842.383906886
957200000010207,957200000010207,Raadhuisstraat,Beekweg,6042JL,6042JJ,12,18,,,,,Roermond,Roermond,669323.8675493979,6656540.940304946
957200000302177,957200000302177,Kasteel Hornstraat,Kasteel Hornstraat,6042JR,6043JR,21,21,,,,,Roermond,Roermond,668964.1907176218,6654334.609654081
957200000010207,957200000010207,Raadhuisstraat,Beekweg,6042JL,6042JJ,12,18,,,,,Roermond,Roermond,669323.8675493979,6656540.940304946
957200000302177,957200000302177,Kasteel Hornstraat,Kasteel Hornstraat,6042JR,6043JR,21,21,,,,,Roermond,Roermond,668964.1907176218,6654334.609654081
957200000303385,957200000303385,Dokter Barstraat,Dokter Barstraat,6041MR,6041MR,2,1,,,1,,Roermond,Roermond,665773.5585069242,6654667.895480761
957200000303988,957200000303988,Dokter Barstraat,Dokter Barstraat,6045MR,6041MR,4,4,A,A,,,Roermond,Roermond,665855.1911715511,6654630.538225608
