BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
184200000001520,Griend,8321MN,20,h,,Urk,Niet gevonden
184200000001521,Griend,8321MN,20,i,,Urk,Niet gevonden
184200000006856,De Meer,8321MT,13,,,Urk,Niet gevonden
184200000047811,Christinastraat,,33,,,Urk,Niet gevonden
184200000047812,Christinastraat,,35,,,Urk,Niet gevonden
184200000047813,Christinastraat,,37,,,Urk,Niet gevonden
184200000047814,Christinastraat,,39,,,Urk,Niet gevonden
184200000047815,Christinastraat,,41,,,Urk,Niet gevonden
184200000047816,Christinastraat,,43,,,Urk,Niet gevonden
184200000047817,Christinastraat,,45,,,Urk,Niet gevonden
184200000047818,Christinastraat,,47,,,Urk,Niet gevonden
184200000047819,Christinastraat,,49,,,Urk,Niet gevonden
184200000047820,Christinastraat,,51,,,Urk,Niet gevonden
184200000047808,De Meer,,2,a,,Urk,Niet gevonden
184200000047810,De Meer,,2,b,,Urk,Niet gevonden
184200000047806,Griend,,34,,,Urk,Niet gevonden
