BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
820200000004328,820200000004328,Jhr Marcus van Gerwenln,Jhr Marcus van Gerwenlaan,5671CG,5671CG,1,1.0,,,,,Nuenen,Nuenen,617880.8839793443,6706768.285199528
820200000004329,820200000004329,Jhr Marcus van Gerwenln,Jhr Marcus van Gerwenlaan,5671CG,5671CG,6,6.0,,,,,Nuenen,Nuenen,617850.2858348936,6706700.87308978
820200000004330,820200000004330,Jhr Marcus van Gerwenln,Jhr Marcus van Gerwenlaan,5671CG,5671CG,8,8.0,,,,,Nuenen,Nuenen,617890.3407328787,6706697.569708449
820200000004331,820200000004331,Jhr Marcus van Gerwenln,Jhr Marcus van Gerwenlaan,5671CG,5671CG,10,10.0,,,,,Nuenen,Nuenen,617896.6571350291,6706655.78192482
820200000004332,820200000004332,Jhr Marcus van Gerwenln,Jhr Marcus van Gerwenlaan,5671CG,5671CG,12,12.0,,,,,Nuenen,Nuenen,617903.4080116623,6706620.553380976
820200000004333,820200000004333,Jhr Marcus van Gerwenln,Jhr Marcus van Gerwenlaan,5671CG,5671CG,14,14.0,,,,,Nuenen,Nuenen,617909.2897450966,6706572.206983515
820200000005737,820200000005737,Mgr Cuytenlaan,Mgr Cuytenlaan,5671BK,5671BJ,15,15.0,,,,,Nuenen,Nuenen,617501.9677186846,6705925.909893503
820200000007347,820200000007347,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,1,1.0,,,,,Nuenen,Nuenen,618558.3890539142,6705924.86915433
820200000007348,820200000007348,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,2,2.0,,,,,Nuenen,Nuenen,618620.9509942264,6705955.2470872495
820200000007349,820200000007349,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,3,3.0,,,,,Nuenen,Nuenen,618577.7476153166,6705981.052662031
820200000007350,820200000007350,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,4,4.0,,,,,Nuenen,Nuenen,618637.079163507,6706000.192412068
820200000007351,820200000007351,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,5,5.0,,,,,Nuenen,Nuenen,618595.489152219,6706030.814090077
820200000007352,820200000007352,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,6,6.0,,,,,Nuenen,Nuenen,618651.59766516,6706041.928621923
820200000007353,820200000007353,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,7,7.0,,,,,Nuenen,Nuenen,618613.2458601538,6706087.001984917
820200000007354,820200000007354,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,8,8.0,,,,,Nuenen,Nuenen,618666.116315916,6706083.665018627
820200000007355,820200000007355,Rutger van den Broeckeln,Rutger van den Broeckelaan,5671EB,5671EB,9,9.0,,,,,Nuenen,Nuenen,618629.374248606,6706131.948049055
820200000000174,820200000000174,Antoon Kerssemakersstr,Antoon Kerssemakersstraat,5671DP,5671DP,1,1.0,,,,,Nuenen,Nuenen,618288.6794612942,6705698.976375325
820200000000175,820200000000175,Antoon Kerssemakersstr,Antoon Kerssemakersstraat,5671DR,5671DR,2,2.0,,,,,Nuenen,Nuenen,618226.7591295872,6705679.442306241
820200000000176,820200000000176,Antoon Kerssemakersstr,Antoon Kerssemakersstraat,5671DP,5671DP,3,3.0,,,,,Nuenen,Nuenen,618299.8881107558,6705695.73763133
820200000000177,820200000000177,Antoon Kerssemakersstr,Antoon Kerssemakersstraat,5671DR,5671DR,4,4.0,,,,,Nuenen,Nuenen,618225.4517723691,6705673.867605312
820200000000178,820200000000178,Antoon Kerssemakersstr,Antoon Kerssemakersstraat,5671DP,5671DP,5,5.0,,,,,Nuenen,Nuenen,618307.8958597245,6705694.112723046
820200000000180,820200000000180,Antoon Kerssemakersstr,Antoon Kerssemakersstraat,5671DP,5671DP,7,7.0,,,,,Nuenen,Nuenen,618317.5022104037,6705690.877643967
