BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
1690200000001277,Kattemade,7964KK,1,,,Ansen,Niet gevonden
1690010000012033,Dorpsstraat,7957AX,108,,,de Wijk,Meer dan een nummeraanduiding
1690200000010294,Riegshoogtendijk,7926TZ,216,,ts,Kerkenveld,Niet gevonden
1690200000001880,Riegshoogtendijk,7926TZ,216,,,Kerkenveld,Niet gevonden
1690200000002255,Riegshoogtendijk,7926TZ,220,,,Kerkenveld,Niet gevonden
1690200000002413,Riegshoogtendijk,7926TZ,218,,,Kerkenveld,Niet gevonden
1690200000002584,Riegshoogtendijk,7926TZ,222,,,Kerkenveld,Niet gevonden
1690200000002586,Riegshoogtendijk,7926TZ,224,,,Kerkenveld,Niet gevonden
