BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1621200000021883,1621200000021883,Industrieweg,Andrea Domburgsingel,2651BC,2651ZJ,109,17.0,,,,,Berkel en Rodenrijs,Berkel en Rodenrijs,495797.0520666723,6797217.719132186
1621200000020509,1621200000020509,Ton Lutzstraat,Ton Lutzstraat ,2652LJ,2652LJ,10,10.0,,,,,Berkel en Rodenrijs,Berkel en Rodenrijs,495521.22961150855,6797243.405971161
1621200000022191,1621200000022191,Industrieweg,Andrea Domburgsingel,2651BC,2651ZJ,117,29.0,,,,,Berkel en Rodenrijs,Berkel en Rodenrijs,495587.56355591415,6797125.660784066
1621200000022191,1621200000022191,Industrieweg,Andrea Domburgsingel,2651BC,2651ZJ,117,29.0,,,,,Berkel en Rodenrijs,Berkel en Rodenrijs,495587.56355591415,6797125.660784066
1621200000028306,1621200000028306,Margaret krophollerstraat,Margaret Krophollerstraat,2662HA,2662HA,1,1.0,,,,,Bergschenhoek,Bergschenhoek,500182.9341804344,6799059.983160151
1621200000028310,1621200000028310,Margaret krophollerstraat,Margaret Krophollerstraat,2662HA,2662HA,9,9.0,,,,,Bergschenhoek,Bergschenhoek,500160.29440510966,6799033.365105292
1621200000028312,1621200000028312,Margaret krophollerstraat,Margaret Krophollerstraat,2662HA,2662HA,13,13.0,,,,,Bergschenhoek,Bergschenhoek,500149.0166179969,6799019.998104417
1621200000028311,1621200000028311,Margaret krophollerstraat,Margaret Krophollerstraat,2662HA,2662HA,11,11.0,,,,,Bergschenhoek,Bergschenhoek,500154.67260355037,6799026.675314912
1621200000028313,1621200000028313,Margaret krophollerstraat,Margaret Krophollerstraat,2662HA,2662HA,15,15.0,,,,,Bergschenhoek,Bergschenhoek,500142.5660127505,6799011.240791426
1621200000028778,1621200000028778,Ton Lutzstraat,Ton Lutzstraat ,2652LJ,2652LJ,14,14.0,,,,,Berkel en Rodenrijs,Berkel en Rodenrijs,495599.5087337914,6797232.0364339715
