BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
335200000341623,335200000341623,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,6,B,,,,Linschoten,Linschoten,546678.828824155,6811258.826741238
335200000341625,335200000341625,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,10,D,,,,Linschoten,Linschoten,546686.7729056467,6811245.218421053
335200000341633,335200000341633,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,13,P,,,,Linschoten,Linschoten,546685.8317063091,6811224.076996992
335200000341626,335200000341626,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,12,E,,,,Linschoten,Linschoten,546690.5387007811,6811238.302246545
335200000341624,335200000341624,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,8,C,,,,Linschoten,Linschoten,546682.6570490076,6811251.798677433
335200000329556,335200000329556,van Rietlaan,van Rietlaan,3461HW,3461HW,16,16,B,a,,,Linschoten,Linschoten,546647.590633339,6812026.854933501
335200000341630,335200000341630,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,7,L,,,,Linschoten,Linschoten,546659.7856041258,6811238.80632679
335200000341621,335200000341621,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,2,,,,,Linschoten,Linschoten,546671.2885989253,6811272.483300075
335200000341631,335200000341631,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,9,M,,,,Linschoten,Linschoten,546663.5883803866,6811231.947372977
335200000341622,335200000341622,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,4,A,,,,Linschoten,Linschoten,546674.8689155711,6811265.635869015
335200000341629,335200000341629,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,5,K,,,,Linschoten,Linschoten,546655.6490681405,6811245.567071565
335200000341627,335200000341627,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,1,G,,,,Linschoten,Linschoten,546647.5899628095,6811259.132292256
335200000341632,335200000341632,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,11,N,,,,Linschoten,Linschoten,546667.6121833016,6811225.047564021
335200000341628,335200000341628,G van der Valk Boumanstraat,Timotheushof,3461EK,3461EZ,13,3,H,,,,Linschoten,Linschoten,546651.5337164677,6811252.562307467
