BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
772200000098901,772200000098901,Roostenlaan,Floralaan West,5644GK,5644BN,234,264,,,,,Eindhoven,Eindhoven,611280.5067276246,6695292.326252749
772200001055041,772200001055041,Kronehoefstraat,van Speijkstraat,5612HL,5612GE,75,50,,,,,Eindhoven,Eindhoven,608640.1675058472,6701639.1536664795
772200001055038,772200001055038,van Speijkstraat,van Speijkstraat,5612GE,5612GE,40,44,,,,,Eindhoven,Eindhoven,608678.4386223716,6701637.923015587
772200001053978,772200001053978,Hurksestraat,Hurksestraat,5652AK,5652AK,18,20,N,,,42,Eindhoven,Eindhoven,605718.7071458793,6698416.925757084
772200001054776,772200001054776,Gagelboschplein,Gagelboschplein,5654KS,5654KN,137,137,,,,,Eindhoven,Eindhoven,606317.5355602503,6695855.099543133
772200000093094,772200000093094,Hurksestraat,Hurksestraat,5652AK,5652AK,18,20,F,,,36,Eindhoven,Eindhoven,605701.2373986108,6698274.64576078
772200000082486,772200000082486,Antilopenlaan,Heezerweg,5645AE,5646LC,1,454,,,,,Eindhoven,Eindhoven,612985.4492838768,6695611.46973336
772200000112602,772200000112602,Ruysdaelbaan,Ruysdaelhof,5642JJ,5642JM,7,1,B,,,,Eindhoven,Eindhoven,612997.5979394537,6698780.549841327
772200000081456,772200000081456,Leenderweg,Leenderweg,5615AB,5615AA,50,50,,,,,Eindhoven,Eindhoven,611009.0211948286,6697093.688406701
772200001053812,772200001053812,Hurksestraat,Hurksestraat,5652AK,5652AK,18,20,W,,,82,Eindhoven,Eindhoven,605694.5045772187,6698281.51384788
772200001054775,772200001054775,Gagelboschplein,Gagelboschplein,5654KS,5654KN,136,136,,,,,Eindhoven,Eindhoven,606314.4608813024,6695836.936982402
772200001054773,772200001054773,Gagelboschplein,Gagelboschplein,5654KN,5654KS,140,140,,,,,Eindhoven,Eindhoven,606342.8723829257,6695831.642727999
772200001055041,772200001055041,Kronehoefstraat,van Speijkstraat,5612HL,5612GE,75,50,,,,,Eindhoven,Eindhoven,608640.1675058472,6701639.1536664795
772200001055042,772200001055042,Kronehoefstraat,van Speijkstraat,5612HL,5612GE,77,48,,,,,Eindhoven,Eindhoven,608650.4024133282,6701640.39476705
772200001055043,772200001055043,Zeeheldenlaan,van Speijkstraat,5612GB,5612GE,187,46,,,,,Eindhoven,Eindhoven,608617.9684412035,6701651.575701512
772200000081456,772200000081456,Leenderweg,Leenderweg,5615AB,5615AA,50,50,,,,,Eindhoven,Eindhoven,611009.0211948286,6697093.688406701
772200000036624,772200000036624,Hurksestraat,Hurksestraat,5652AK,5652AK,18,20,C,,,98,Eindhoven,Eindhoven,605736.8300555181,6698270.062558286
772200000092962,772200000092962,Hurksestraat,Hurksestraat,5652AK,5652AK,18,20,G,,,02,Eindhoven,Eindhoven,605697.6405919273,6698274.99672437
772200001055040,772200001055040,Kronehoefstraat,van Speijkstraat,5612HL,5612GE,73,40,,,,,Eindhoven,Eindhoven,608627.7491500528,6701637.351371404
772200001054774,772200001054774,Gagelboschplein,Gagelboschplein,5654KN,5654KS,139,139,,,,,Eindhoven,Eindhoven,606318.3780008062,6695824.498554261
772200001055040,772200001055040,Kronehoefstraat,van Speijkstraat,5612HL,5612GE,73,40,,,,,Eindhoven,Eindhoven,608627.7491500528,6701637.351371404
772200001055042,772200001055042,Kronehoefstraat,van Speijkstraat,5612HL,5612GE,77,48,,,,,Eindhoven,Eindhoven,608650.4024133282,6701640.39476705
772200001053984,772200001053984,Hurksestraat,Hurksestraat,5652AK,5652AK,18,20,T,,,48,Eindhoven,Eindhoven,605730.1040003207,6698464.776818382
772200001055044,772200001055044,Zeeheldenlaan,van Speijkstraat,5612GB,5612GE,189,52,,,,,Eindhoven,Eindhoven,608636.8779463379,6701653.621323511
772200001063840,772200001063840,Waterlinie,Waterland,5658NE,5658PL,124,132,,,,,Eindhoven,Eindhoven,600842.913979088,6698900.9181670565
772200001065939,772200001065939,de Vriesstraat,de Vriesstraat,5612KK,5612KJ,46,46,,,,,Eindhoven,Eindhoven,609109.5226162391,6700847.809569597
772200001065940,772200001065940,de Vriesstraat,de Vriesstraat,5612KK,5612KJ,46,46,A,A,,,Eindhoven,Eindhoven,609107.7341757827,6700852.175481421
772200001065941,772200001065941,de Vriesstraat,de Vriesstraat,5612KK,5612KJ,46,46,B,B,,,Eindhoven,Eindhoven,609105.4144781908,6700856.8775696
772200001065441,772200001065441,Karel Doormanstraat,Karel Doormanstraat,5612GC,5612GD,47,47,,,,,Eindhoven,Eindhoven,608779.864386076,6701301.351897603
