BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
794200000090189,794200000090189,Molenstraat,Doorneind,5701KD,,197,24,E,A,,,Helmond,Helmond,630041.9706633199,6706385.885594727
794200000047342,794200000047342,Speelhuisplein,Piet Blomplein,5701RE,5701RG,1,1,,,,,Helmond,Helmond,629542.5632462578,6706794.330799332
794200000080182,794200000080182,Reigerlaan,Raafstraat,5702PT,5702PW,5,8,,,,,Helmond,Helmond,630501.9021082979,6708596.339517174
794200000094178,794200000094178,Haagse Beemdweg,Kanaaldijk Z.W.,5706AH,5706LD,1,7,,H,,,Helmond,Helmond,629598.3551988233,6704528.641082002
794200000071838,794200000071838,Kamerlingh Onnesstraat,Kamerlingh Onnespark,5707SB,5707SB,5,5,,,,,Helmond,Helmond,627575.6881636222,6706121.71262192
794200000082790,794200000082790,van der Brugghenstraat,Oxrooi,5708CB,5708AS,4,1,,,,,Helmond,Helmond,625599.354328391,6708256.405204388
794200000069300,794200000069300,Gasthuisstraat,Schootense Loop,5708HJ,5708HX,75,10,,,,,Helmond,Helmond,626320.345876909,6706281.702095507
794200000069300,794200000069300,Gasthuisstraat,Schootense Loop,5708HJ,5708HX,75,10,,,,,Helmond,Helmond,626320.345876909,6706281.702095507
794200000069300,794200000069300,Gasthuisstraat,Schootense Loop,5708HJ,5708HX,75,10,,,,,Helmond,Helmond,626320.345876909,6706281.702095507
794200000093318,794200000093318,Hortsedijk,Hortsedijk,5708HE,5708HD,66,66,B,B,,,Helmond,Helmond,626945.5028155233,6706352.878349933
794200000094564,794200000094564,Vermulstdonk,Mommersdonk,5706WD,5706WG,2,16,,,,,Helmond,Helmond,623757.087346694,6702768.869836269
794200000094698,794200000094698,Trambrugweg,Kanaaldijk N.W.,5707XZ,5707LA,2,27,,,,,Helmond,Helmond,629125.107609425,6705812.13806318
794200000095481,794200000095481,Schrijvershoeve,Schrijvershoeve,5708SC,5708SB,46,46,,,,,Helmond,Helmond,624417.2561609355,6702432.487449624
794200000095482,794200000095482,Schrijvershoeve,Schrijvershoeve,5708SC,5708SB,48,48,,,,,Helmond,Helmond,624425.3424775713,6702430.76535675
794200000095484,794200000095484,Schrijvershoeve,Schrijvershoeve,5708SC,5708SB,52,52,,,,,Helmond,Helmond,624441.7095888619,6702428.073693585
794200000095485,794200000095485,Schrijvershoeve,Schrijvershoeve,5708SC,5708SB,54,54,,,,,Helmond,Helmond,624451.1117410429,6702425.591198493
794200000095483,794200000095483,Schrijvershoeve,Schrijvershoeve,5708SC,5708SB,50,50,,,,,Helmond,Helmond,624433.244720259,6702429.609076101
