BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1709200000601985,1709200000601985,Chemieweg,Chemieweg,4761RV,4782SJ,3,3.0,,,,,Zevenbergen,Moerdijk,509310.1611019353,6740141.457961558
1709200000445871,1709200000445871,Pieter van Oldenborghln,Pieter van Oldenborghlaan,4797CP,4797CP,21,21.0,,,,,Willemstad,Willemstad,494221.085415949,6743385.041459393
1709200000602124,1709200000602124,Zeehavenweg,Zeehavenweg,4761RX,4782SN,22,22.0,,,,,Zevenbergen,Moerdijk,512249.7924870538,6742681.689211199
1709200000448467,1709200000448467,Steenpad,Steenpad,4797SG,4797SG,21,21.0,e,c,,,Willemstad,Willemstad,493516.44727073883,6741469.757528319
1709200000445864,1709200000445864,Pieter van Oldenborghln,Pieter van Oldenborghlaan,4797CM,4797CM,14,14.0,,,,,Willemstad,Willemstad,494279.283284806,6743423.310220545
1709200000451030,1709200000451030,Wethouder Trompersstr,Wethouder Trompersstraat,4771RW,4771RW,2,2.0,,,,,Langeweg,Langeweg,518876.0923144013,6736690.261630534
1709200000445885,1709200000445885,Pieter van Oldenborghln,Pieter van Oldenborghlaan,4797CP,4797CP,49,49.0,,,,,Willemstad,Willemstad,494019.2455717557,6743526.068374913
1709200000445861,1709200000445861,Pieter van Oldenborghln,Pieter van Oldenborghlaan,4797CP,4797CP,11,11.0,,,,,Willemstad,Willemstad,494283.0309428272,6743371.452747665
1709200000602788,1709200000602788,Wethouder Trompersstr,Wethouder Trompersstraat,4771RW,4771RW,42,42.0,,,,,Langeweg,Langeweg,519091.15201066923,6736879.375371147
1709200000451032,1709200000451032,Wethouder Trompersstr,Wethouder Trompersstraat,4771RW,4771RW,4,4.0,,,,,Langeweg,Langeweg,518870.23377399484,6736697.105163307
