BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1598200000153965,1598200000153965,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,3,3.0,,,,,Berkhout,Berkhout,556931.5455524405,6917256.692823949
1598200000153966,1598200000153966,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,4,4.0,,,,,Berkhout,Berkhout,556994.6913533827,6917282.614493544
1598200000153969,1598200000153969,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,7,7.0,,,,,Berkhout,Berkhout,556934.6619995834,6917276.921781564
1598200000153967,1598200000153967,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,5,5.0,,,,,Berkhout,Berkhout,556933.1071900094,6917266.783407509
1598200000153970,1598200000153970,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,8,8.0,,,,,Berkhout,Berkhout,556997.5795063294,6917301.571063981
1598200000153968,1598200000153968,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,6,6.0,,,,,Berkhout,Berkhout,556997.7920036684,6917291.869100754
1598200000153971,1598200000153971,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,9,9.0,,,,,Berkhout,Berkhout,556936.2046308212,6917287.497030369
1598200000153973,1598200000153973,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,11,11.0,,,,,Berkhout,Berkhout,556936.8370783576,6917296.956167234
1598200000153972,1598200000153972,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,10,10.0,,,,,Berkhout,Berkhout,557002.4126009538,6917320.671567082
1598200000153974,1598200000153974,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,12,12.0,,,,,Berkhout,Berkhout,557003.5465022646,6917331.424405432
1598200000153976,1598200000153976,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,14,14.0,,,,,Berkhout,Berkhout,557005.0673433421,6917340.852036023
1598200000153975,1598200000153975,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,13,13.0,,,,,Berkhout,Berkhout,556938.7607763307,6917338.990720373
1598200000153979,1598200000153979,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,17,17.0,,,,,Berkhout,Berkhout,556919.0123736714,6917342.781674534
1598200000153977,1598200000153977,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,15,15.0,,,,,Berkhout,Berkhout,556928.440713824,6917340.137750725
1598200000153981,1598200000153981,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,19,19.0,,,,,Berkhout,Berkhout,556908.7381479364,6917343.036927001
1598200000153983,1598200000153983,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,21,21.0,,,,,Berkhout,Berkhout,556898.6606051662,6917344.661712852
1598200000153978,1598200000153978,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,16,16.0,,,,,Berkhout,Berkhout,557006.6728346905,6917351.689846742
1598200000153980,1598200000153980,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BE,1647BE,18,18.0,,,,,Berkhout,Berkhout,557005.3733607142,6917370.378648525
1598200000153984,1598200000153984,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,22,22.0,,,,,Berkhout,Berkhout,557007.4648826901,6917391.322940318
1598200000153985,1598200000153985,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,23,23.0,,,,,Berkhout,Berkhout,556889.218109464,6917346.250299585
1598200000153988,1598200000153988,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,26,26.0,,,,,Berkhout,Berkhout,557011.2556074202,6917421.874028158
1598200000153982,1598200000153982,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,20,20.0,,,,,Berkhout,Berkhout,557006.1172607371,6917381.793946475
1598200000153986,1598200000153986,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,24,24.0,,,,,Berkhout,Berkhout,557009.2671332541,6917401.034080845
1598200000153989,1598200000153989,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,28,28.0,,,,,Berkhout,Berkhout,557012.5841392723,6917431.5942288535
1598200000153990,1598200000153990,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,30,30.0,,,,,Berkhout,Berkhout,557013.9431446175,6917440.839744692
1598200000153987,1598200000153987,Burg Beemsterboerstr,Burgemeester Beemsterboerstraat,1647BD,1647BD,25,25.0,,,,,Berkhout,Berkhout,556879.7617256222,6917347.355704793
1598200000153991,1598200000153991,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,32,32.0,,,,,Berkhout,Berkhout,557015.5211960346,6917451.585207674
1598200000153992,1598200000153992,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,34,34.0,,,,,Berkhout,Berkhout,556960.0848610449,6917461.01188286
1598200000153963,1598200000153963,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BD,1647BD,1,1.0,,,,,Berkhout,Berkhout,556930.2005640254,6917246.377524076
1598200000153994,1598200000153994,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,34,34.0,I,I,,,Berkhout,Berkhout,556952.9371515906,6917462.505603213
1598200000153964,1598200000153964,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,2,2.0,,,,,Berkhout,Berkhout,556993.5672338799,6917271.881555933
1598200000153995,1598200000153995,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,36,36.0,,,,,Berkhout,Berkhout,556958.9044297846,6917450.045921725
1598200000153996,1598200000153996,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,36,36.0,I,I,,,Berkhout,Berkhout,556950.876410013,6917450.680868213
1598200000206219,1598200000206219,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,38,38.0,,,,,Berkhout,Berkhout,556957.7203929963,6917439.45093892
1598200000153998,1598200000153998,Burg Beemsterboerstraat,Burgemeester Beemsterboerstraat,1647BE,1647BE,38,38.0,I,I,,,Berkhout,Berkhout,556950.1031938132,6917439.84569406
1598200000159959,1598200000159959,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SG,1645SG,22,22.0,,,,,Ursem,Ursem,544879.3773580841,6914503.945519971
1598200000159938,1598200000159938,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SE,1645SE,1,1.0,,,,,Ursem,Ursem,544663.6921813476,6914411.293044633
1598200000159939,1598200000159939,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SG,1645SG,2,2.0,,,,,Ursem,Ursem,544659.0283074714,6914375.526369978
1598200000365778,1598200000365778,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SG,1645SG,20,20.0,A,A,,,Ursem,Ursem,544959.3360015714,6914484.212652872
1598200000159973,1598200000159973,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SE,1645SE,27,27.0,,,,,Ursem,Ursem,544774.3717237593,6914535.950583279
1598200000159940,1598200000159940,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SE,1645SE,3,3.0,,,,,Ursem,Ursem,544700.7191478339,6914403.144065011
1598200000159969,1598200000159969,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SE,1645SE,23,23.0,,,,,Ursem,Ursem,544818.525767289,6914506.6303517595
1598200000159941,1598200000159941,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SG,1645SG,4,4.0,,,,,Ursem,Ursem,544680.4345433918,6914370.728403666
1598200000159975,1598200000159975,Pastoor van Haasterstr,Pastoor van Haasterstraat,1645SE,1645SE,29,29.0,,,,,Ursem,Ursem,544766.3394920803,6914540.139864032
