BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
1598200000366206,Bobeldijk,1647CD,4,B,BEDR,Berkhout,Niet gevonden
1598200000366205,Bobeldijk,1647CD,1,A,BEDR,Berkhout,Niet gevonden
1598200000366207,Bobeldijk,1647CE,33,,BEDR,Berkhout,Niet gevonden
1598200000366638,Baarsdorpermeer,1652CX,34,,NST,Zuidermeer,Niet gevonden
1598200000366212,Bobeldijk,1642ND,139,,BEDR,Spierdijk,Niet gevonden
1598200000366208,Bobeldijk,1647CL,105,,NST,Berkhout,Niet gevonden
1598200000366210,Bobeldijk,1647CM,121,,ACHT,Berkhout,Niet gevonden
1598200000366022,De Burg,1648JT,2,,BEDR,De Goorn,Niet gevonden
1598200000366299,De Leet,1645VK,3,,KANT,Ursem,Niet gevonden
1598200000366300,De Leet,1645VK,11,,LOOD,Ursem,Niet gevonden
1598200000366782,De Goorn,1648JS,74,,WINK,De Goorn,Niet gevonden
1598200000366032,De Leet,1645VK,17,,BEDR,Ursem,Niet gevonden
1598200000366933,De Kolk,1645VM,3,,SCHU,Ursem,Niet gevonden
1598200000366025,De Goorn,1648JS,77,,BEDR,De Goorn,Niet gevonden
1598200000366781,De Goorn,1648JR,59,,BOVE,De Goorn,Niet gevonden
1598200000366028,De Kolk,1645VM,4,,TRAF,Ursem,Niet gevonden
1598200000366937,De Leet,1648VN,53,,NST,De Goorn,Niet gevonden
1598200000366967,De Leet,1648VN,65,,BEDR,De Goorn,Niet gevonden
1598200000366036,De Leet,1645VK,28,,TRAF,Ursem,Niet gevonden
1598200000366322,Dorpsweg,1631DE,32,,ACHT,Oudendijk,Niet gevonden
1598200000366054,Dorpsweg,1631DG,47,,ACHT,Oudendijk,Niet gevonden
1598200000366756,Drechterlandsedijk,1645RG,47,,WERK,Ursem,Niet gevonden
1598200000366336,Grootweg,1647CN,11,,TRAF,Berkhout,Niet gevonden
1598200000366339,Grosthuizen,1633EP,72,,BEDR,Avenhorn,Niet gevonden
1598200000366996,Grosthuizen,1633EK,17,,ACHT,Avenhorn,Niet gevonden
1598200000366759,Grosthuizen,1633ER,103,A,BEDR,Avenhorn,Niet gevonden
1598200000366345,Het Veer,1633HE,92,A,VELD,Avenhorn,Niet gevonden
1598200000366077,Het Veer,1633HE,94,,VELD,Avenhorn,Niet gevonden
1598200000366997,Julianastraat,1633JL,29,A,BEDR,Avenhorn,Niet gevonden
1598200000366083,Julianastraat,1633JM,30,,BEDR,Avenhorn,Niet gevonden
1598200000366354,Julianastraat,1633JL,45,,SPOR,Avenhorn,Niet gevonden
1598200000366998,Kerkebuurt,1647ME,160,,ACHT,Berkhout,Niet gevonden
1598200000366081,Julianastraat,1633JL,21,,SCHU,Avenhorn,Niet gevonden
1598200000366361,Kerkebuurt,1647MH,208,,ACHT,Berkhout,Niet gevonden
1598200000366097,Koningsspil,1633GL,25,,TRAF,Avenhorn,Niet gevonden
1598200000366795,Kerkebuurt,1647MJ,228,,BEDR,Berkhout,Niet gevonden
1598200000366082,Julianastraat,1633JL,25,,TRAF,Avenhorn,Niet gevonden
1598200000366796,Kerkebuurt,1647MG,196,,BEDR,Berkhout,Niet gevonden
1598200000366369,Lange Weide,1631DL,6,,ATEL,Oudendijk,Niet gevonden
1598200000366760,Julianastraat,1633JM,26,,BEDR,Avenhorn,Niet gevonden
1598200000366356,Kerkebuurt,1647MD,152,,WRK2,Berkhout,Niet gevonden
1598200000366101,Lekermeer,1647PB,12,,BEDR,Berkhout,Niet gevonden
1598200000366087,Kerkebuurt,1647ME,171,,TO,Berkhout,Niet gevonden
1598200000366360,Kerkebuurt,1647ME,177,,WINK,Berkhout,Niet gevonden
1598200000366089,Kerkebuurt,1647ME,177,,VELD,Berkhout,Niet gevonden
1598200000366794,Nicolaas Koppesstraat,1648JV,7,,BEDR,De Goorn,Niet gevonden
1598200000366381,Noorddijkerweg,1645VJ,126,,ACHT,Ursem,Niet gevonden
1598200000366037,De Leet,1648VM,30,,TRAF,De Goorn,Niet gevonden
1598200000366384,Noordermeer,1652PD,12,,STAL,Zuidermeer,Niet gevonden
1598200000366108,Noorddijkerweg,1645VH,84,A,BEDR,Ursem,Niet gevonden
1598200000366123,Oosteinde,1647AD,80,,NST,Berkhout,Niet gevonden
1598200000366792,Noorddijkerweg,1645VG,66,A,BRAN,Ursem,Niet gevonden
1598200000366124,Oosteinde,1647AD,86,,SCHU,Berkhout,Niet gevonden
1598200000366121,Oosteinde,1647AA,14,,NST,Berkhout,Niet gevonden
1598200000366395,Oosteinde,1647AE,95,A,,Berkhout,Niet gevonden
1598200000366122,Oosteinde,1647AA,22,,LOOD,Berkhout,Niet gevonden
1598200000366110,Noorddijkerweg,1645VJ,118,,SCHU,Ursem,Niet gevonden
1598200000366130,Pastoor van Haasterstr,1645SG,22,,SPOR,Ursem,Niet gevonden
1598200000366396,Oosteinde,1647AG,107,,ACHT,Berkhout,Niet gevonden
1598200000366397,Oosteinde,1647AG,108,,KANT,Berkhout,Niet gevonden
1598200000366964,Oosteinde,1647AG,111,,,Berkhout,01598200000159682
1598200000366786,Rustenburgerdijk,1645RB,26,,BEDR,Ursem,Niet gevonden
1598200000366403,Rustenburgerdijk,1645RB,27,,TRAF,Ursem,Niet gevonden
1598200000366404,Scharwoude,1634EB,43,,ACHT,Scharwoude,Niet gevonden
1598200000366784,Spierdijkerweg,1641LV,91,,BEDR,Spierdijk,Niet gevonden
1598200000366139,Spierdijkerweg,1641LV,89,,BEDR,Spierdijk,Niet gevonden
1598200000366410,Spierdijkerweg,1641LV,90,,KANT,Spierdijk,Niet gevonden
1598200000366965,Slagterslaan,1647CB,47,,,Berkhout,01598200000161125
1598200000366785,Spierdijkerweg,1641LV,90,A,BEDR,Spierdijk,Niet gevonden
1598200000366141,Spierdijkerweg,1641LV,97,,ACHT,Spierdijk,Niet gevonden
1598200000366026,De Hulk,1647DR,6,A,1,Berkhout,Niet gevonden
1598200000366158,West,1633JC,37,,ACHT,Avenhorn,Niet gevonden
1598200000366159,West,1633JC,38,,LOOD,Avenhorn,Niet gevonden
1598200000366433,Westeinde,1647ML,262,,ACHT,Berkhout,Niet gevonden
1598200000366161,West,1633JC,43,,SCHU,Avenhorn,Niet gevonden
1598200000366151,Verlaatsweg,1643LW,30,,KANT,Spierdijk,Niet gevonden
1598200000366423,Walingsdijk,1645RM,97,,TRAF,Ursem,Niet gevonden
1598200000366157,West,1633JB,23,,SCHU,Avenhorn,Niet gevonden
1598200000366155,West,1633JA,2,,,Avenhorn,01598200000162465
1598200000366164,Westeinde,1647MR,313,,BEDR,Berkhout,Niet gevonden
1598200000366152,Walingsdijk,1645RL,63,A,ACHT,Ursem,Niet gevonden
1598200000366749,Westeinde,1647MP,289,,TO,Berkhout,Niet gevonden
1598200000366162,West,1633JE,70,,ACHT,Avenhorn,Niet gevonden
1598200000366461,Zuid-Spierdijkerweg,1641LC,44,A,ACHT,Spierdijk,Niet gevonden
1598200000365892,IJselmeerdijk,1634DM,1,,,Scharwoude,Niet gevonden
1598200000366195,Zuid-Spierdijkerweg,1641LE,82,A,BEDR,Spierdijk,Niet gevonden
1598200000366189,Zuid-Spierdijkerweg,1648LB,33,A,BEDR,De Goorn,Niet gevonden
1598200000366193,Zuid-Spierdijkerweg,1641LC,62,,NST,Spierdijk,Niet gevonden
1598200000366452,Zuidermeerweg,1652CS,23,,ACH,Zuidermeer,Niet gevonden
1598200000366451,Zuidermeerweg,1652CR,10,,ACHT,Zuidermeer,Niet gevonden
1598200000366184,Zuidgouw,1645PA,1,,DAGV,Ursem,Niet gevonden
1598200000366476,IJselmeerdijk,1634DM,16,,ACHT,Scharwoude,Niet gevonden
1598200000366025,De Goorn,1648JS,77,,OPSL,De Goorn,Niet gevonden
1598200000366401,Pieter Grootstraat,1648KS,16,,VELD,De Goorn,Niet gevonden
1598200000366209,Bobeldijk,1647CM,115,,ACHT,Berkhout,Niet gevonden
1598200000366185,Zuidgouw,1645PA,1,,JC,Ursem,Niet gevonden
1598200000366186,Zuidgouw,1645PA,1,,PTR,Ursem,Niet gevonden
1598200000366338,Grosthuizen,1633EM,41,,BEDR,Avenhorn,Niet gevonden
1598200000366379,Noorddijkerweg,1645VH,92,,TRAF,Ursem,Niet gevonden
1598200000366412,Spierdijkerweg,1641LW,102,,SCHU,Spierdijk,Niet gevonden
1598200000366793,Nijverheidsterrein,1645VX,14,,BEDR,Ursem,Niet gevonden
1598200000366375,Nicolaas Koppesstraat,1648JV,4,,BIJ,De Goorn,Niet gevonden
1598200000366453,Zuidermeerweg,1652CV,59,,VELD,Zuidermeer,Niet gevonden
1598200000366390,Oeverland,1641LZ,2,,VELD,Spierdijk,Niet gevonden
1598200000366038,De Leet,1645VK,39,,BEDR,Ursem,Niet gevonden
1598200000366309,De Leet,1648VN,61,,BEDR,De Goorn,Niet gevonden
1598200000367031,Vredemakersweg,,1,,,De Goorn,Niet gevonden
1598200000366115,Noord-Spierdijkerweg,1643NL,167,,BEDR,Spierdijk,Niet gevonden
1598200000366067,Grosthuizen,1633EL,25,,TRAF,Avenhorn,Niet gevonden
1598200000365928,Baarsdorpermeer,1652CZ,38,,TRAF,Zuidermeer,Niet gevonden
