BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
1705010000035716,Markt,6681AE,11,,,Bemmel,01705200000794738
1705010000035716,Markt,6681AE,11,,,Bemmel,01705200000794738
1705200000796876,Huismanstraat,6851GZ,21,,,Huissen,Niet gevonden
1705200000796872,Huismanstraat,6851GZ,19,,,Huissen,Niet gevonden
1705200000796873,Huismanstraat,6851GZ,19,a,,Huissen,Niet gevonden
1705200000796874,Huismanstraat,6851GZ,19,b,,Huissen,Niet gevonden
1705200000796875,Huismanstraat,6851GZ,19,c,,Huissen,Niet gevonden
1705200000796877,Huismanstraat,6851GZ,21,a,,Huissen,Niet gevonden
1705200000796878,Huismanstraat,6851GZ,21,b,,Huissen,Niet gevonden
