BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
553200000003413,553200000003413,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,1,1.0,,,,,Lisse,Lisse,506884.98018109985,6844432.666855324
553200000003414,553200000003414,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,3,3.0,,,,,Lisse,Lisse,506868.7760478551,6844424.309487239
553200000003415,553200000003415,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,5,5.0,,,,,Lisse,Lisse,506862.3318879356,6844417.698735542
553200000003416,553200000003416,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,7,7.0,,,,,Lisse,Lisse,506855.9064818037,6844409.4540870655
553200000003417,553200000003417,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,9,9.0,,,,,Lisse,Lisse,506849.4810887536,6844401.209441857
553200000003418,553200000003418,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,11,11.0,,,,,Lisse,Lisse,506844.7042298635,6844391.349699546
553200000003419,553200000003419,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,13,13.0,,,,,Lisse,Lisse,506846.483965945,6844378.297356979
553200000003420,553200000003420,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,15,15.0,,,,,Lisse,Lisse,506843.37438613124,6844365.188657383
553200000003421,553200000003421,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,17,17.0,,,,,Lisse,Lisse,506838.6537955273,6844350.427298833
553200000003422,553200000003422,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,19,19.0,,,,,Lisse,Lisse,506840.3960397929,6844340.642788635
553200000003423,553200000003423,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,21,21.0,,,,,Lisse,Lisse,506843.76804290694,6844330.877082818
553200000003424,553200000003424,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,23,23.0,,,,,Lisse,Lisse,506856.9560904499,6844317.9563764185
553200000003425,553200000003425,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,25,25.0,,,,,Lisse,Lisse,506865.5546777114,6844278.837332347
553200000003426,553200000003426,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,27,27.0,,,,,Lisse,Lisse,506864.07485468726,6844265.747589126
553200000003427,553200000003427,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,29,29.0,,,,,Lisse,Lisse,506867.4280572718,6844257.615829359
553200000003428,553200000003428,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,31,31.0,,,,,Lisse,Lisse,506869.17024639715,6844247.831424399
553200000003429,553200000003429,Henriette Roland Holstln,Henriette Roland Holstlaan,2162JE,2162JE,33,33.0,,,,,Lisse,Lisse,506876.0452674376,6844216.863205506
553200000011462,553200000011462,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,,,103,103.0,,,TRAF,TRAF,Lisse,Lisse,507624.8873330655,6848741.662578561
553200000008913,553200000008913,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,2,2.0,,,,,Lisse,Lisse,507783.4879031118,6848705.870234353
553200000008915,553200000008915,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,4,4.0,,,,,Lisse,Lisse,507788.4912518704,6848696.117507334
553200000008917,553200000008917,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,6,6.0,,,,,Lisse,Lisse,507786.9534468448,6848687.925091184
553200000008919,553200000008919,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,8,8.0,,,,,Lisse,Lisse,507785.4342132365,6848678.097925355
553200000008921,553200000008921,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,10,10.0,,,,,Lisse,Lisse,507783.9149832788,6848668.270771128
553200000008923,553200000008923,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,12,12.0,,,,,Lisse,Lisse,507782.3957569716,6848658.443628503
553200000008925,553200000008925,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,14,14.0,,,,,Lisse,Lisse,507780.8765343151,6848648.61649748
553200000008927,553200000008927,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,16,16.0,,,,,Lisse,Lisse,507776.0960477283,6848638.752144797
553200000008929,553200000008929,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,18,18.0,,,,,Lisse,Lisse,507774.5582659658,6848630.5597841395
553200000008931,553200000008931,Veldhuyzen van Zantenprk,Veldhuyzen van Zantenpark,2163GD,2163GD,20,20.0,,,,,Lisse,Lisse,507764.86733504554,6848622.274339621
