BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
353200000015559,Walkade,3401DS,2,,,IJsselstein,Niet gevonden
353200000015539,Archimedesstraat,3401JB,3,,,IJsselstein,Meer dan een nummeraanduiding
353200000015763,Molenstraat,3401CX,1,,,IJsselstein,Meer dan een nummeraanduiding
353200000015591,Benschopperstraat,3401DG,41,a,,IJsselstein,Niet gevonden
353200000015639,Doelenstraat,3401DV,1,,,IJsselstein,Niet gevonden
