BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1651200000033481,1651200000033481,Hogelandsterstraat,Hogelandsterstraat,9981GD,9981GD,1,1.0,a,A,,,Uithuizen,Uithuizen,742745.4602629344,7059083.203921376
1651200000026042,1651200000026042,Aak,Aak,9981EK,9981EK,13,13.0,d,D,,,Uithuizen,Uithuizen,743491.4036398422,7057885.427786202
1651200000030835,1651200000030835,Hoofdstraat,Hoofdstraat,9989AM,9989AM,1,1.0,a,A,,,Warffum,Warffum,730326.7888715812,7056042.99417628
53200000005969,53200000005969,Andelsterweg,Andelsterweg,9956VN,9956VN,5,5.0,a,A,,,Den Andel,Den Andel,724596.9668287829,7054323.1828384455
1651200000031057,1651200000031057,Torenweg,Torenweg,9989BD,9989BD,23,23.0,a,A,,,Warffum,Warffum,730469.7841004606,7055678.333551739
1651200000026972,1651200000026972,Havenweg,Havenweg,9981JR,9981JR,51,51.0,a,A,,,Uithuizen,Uithuizen,743129.0414566515,7057371.82026109
1651200000032785,1651200000032785,Dingeweg,Dingeweg,9981NC,9981NC,4,4.0,b,B,,,Uithuizen,Uithuizen,745338.8586454297,7059509.876105315
1651200000026082,1651200000026082,Aak,Aak,9981EL,9981EL,12,12.0,c,C,,,Uithuizen,Uithuizen,743426.805018782,7057923.503529322
1651200000026470,1651200000026470,Brouwerijstraat,Brouwerijstraat,9981JL,9981JL,32,32.0,g,G,,,Uithuizen,Uithuizen,742955.1059521559,7058214.292728842
1651200000030696,1651200000030696,Middendijk,Middendijk,9988TC,9988TC,13,13.0,a,A,,,Usquert,Usquert,736363.3097877563,7062751.949335095
1651200000027318,1651200000027318,Ripperdadrift,Ripperdadrift,9981LG,9981LG,67,67.0,a,A,,,Uithuizen,Uithuizen,741348.8140219136,7058546.222779611
1651200000032300,1651200000032300,Albert van der Zielstr,Albert van der Zielstraat,9997PE,9997PE,6,6.0,,,,,Zandeweer,Zandeweer,743502.1711059901,7055030.00936217
1651200000032293,1651200000032293,Albert van der Zielstr,Albert van der Zielstraat,9997PD,9997PD,31,31.0,,,,,Zandeweer,Zandeweer,743478.0204016324,7055176.368159655
1651200000031116,1651200000031116,Kalverstraat,Kalverstraat,9989BK,9989BK,2,2.0,b,B,,,Warffum,Warffum,730280.9316443058,7055686.669554334
53200000006074,53200000006074,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,b,B,,,Winsum,Winsum,725559.1672229976,7043669.006353128
53200000006075,53200000006075,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,c,C,,,Winsum,Winsum,725572.5569845953,7043670.470349075
53200000006078,53200000006078,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,f,F,,,Winsum,Winsum,725573.650013443,7043633.606102293
53200000006081,53200000006081,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,j,J,,,Winsum,Winsum,725581.372236152,7043593.287905375
53200000006082,53200000006082,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,k,K,,,Winsum,Winsum,725582.8589269372,7043581.540526936
1651200000033217,1651200000033217,Tjalk,Tjalk,9981EH,9981EH,9,9.0,a,A,,,Uithuizen,Uithuizen,743395.8282925186,7057972.017997122
53200000006084,53200000006084,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,n,N,,,Winsum,Winsum,725587.5289604197,7043559.693941607
1651200000031318,1651200000031318,Prof.Dr.M.W.Beyerinckstr,Prof. Dr. M. W. Beyerinckstraat,9989CB,9989CB,8,8.0,,,,,Warffum,Warffum,730251.3944035834,7056654.841743682
1651200000031007,1651200000031007,de Laan,de Laan,9989BB,9989BB,2,2.0,a,A,,,Warffum,Warffum,730045.7847854194,7055535.977893303
1651200000026468,1651200000026468,Brouwerijstraat,Brouwerijstraat,9981JL,9981JL,32,32.0,e,E,,,Uithuizen,Uithuizen,742961.1780525484,7058208.990624486
53200000006073,53200000006073,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,a,A,,,Winsum,Winsum,725544.1070268889,7043667.568638038
53200000006076,53200000006076,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,d,D,,,Winsum,Winsum,725584.2763109384,7043671.960634312
53200000006077,53200000006077,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,e,E,,,Winsum,Winsum,725570.5191105366,7043647.054313908
53200000006083,53200000006083,Bellingeweer,Bellingeweer,9951AM,9951AM,1,1.0,m,M,,,Winsum,Winsum,725587.6864510152,7043569.740542889
1651200000028498,1651200000028498,Koningin Wilhelminastr,Koningin Wilhelminastraat,9982GE,9982GE,11,11.0,,,,,Uithuizermeeden,Uithuizermeeden,749090.5339087055,7059866.848178269
1651200000031314,1651200000031314,Prof.Dr.M.W.Beyerinckstr,Prof. Dr. M. W. Beyerinckstraat,9989CA,9989CA,31,31.0,,,,,Warffum,Warffum,730454.1907219444,7056775.666617332
1651200000026508,1651200000026508,de Laan,de Laan,9981GR,9981GR,80,80.0,b,B,,,Uithuizen,Uithuizen,742395.6953771506,7059900.308739659
1651200000032305,1651200000032305,Albert van der Zielstr,Albert van der Zielstraat,9997PE,9997PE,16,16.0,,,,,Zandeweer,Zandeweer,743572.9062990638,7055055.572196332
1651200000026390,1651200000026390,de Laan,de Laan,9981GN,9981GN,97,97.0,a,A,,,Uithuizen,Uithuizen,742349.3337151374,7060023.652488869
53200000006215,53200000006215,Boendersgang,Boendersgang,9955VM,9955VM,4,4.0,a,A,,,Rasquert,Rasquert,725311.2824446786,7051431.277018119
53200000006216,53200000006216,Boendersgang,Boendersgang,9955VM,9955VM,4,4.0,b,B,,,Rasquert,Rasquert,725304.5679988781,7051429.706095275
