BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
85200000791946,85200000791946,Brink,Brink,8423TA,8423TE,10,10.0,,,KERK,,Makkinga,Makkinga,692042.2631797892,6979442.09319578
85200000055699,85200000055699,De Valouwe,De Valouwe,8426EZ,8426EW,29,29.0,,,,,Appelscha,Appelscha,706999.7672011488,6973179.07677411
85200000059223,85200000059223,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,19,19.0,,,,,Haulerwijk,Haulerwijk,705373.3179135041,6995923.66789273
85200000059224,85200000059224,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,20,20.0,,,,,Haulerwijk,Haulerwijk,705424.5846334356,6995927.782764183
85200000059225,85200000059225,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,21,21.0,,,,,Haulerwijk,Haulerwijk,705378.8560651725,6995944.959527112
85200000059226,85200000059226,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,22,22.0,,,,,Haulerwijk,Haulerwijk,705425.6405450584,6995936.722960882
85200000059227,85200000059227,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,23,23.0,,,,,Haulerwijk,Haulerwijk,705378.9580332765,6995954.6182847945
85200000059228,85200000059228,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,24,24.0,,,,,Haulerwijk,Haulerwijk,705426.2346525759,6995945.784148374
85200000059229,85200000059229,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,25,25.0,,,,,Haulerwijk,Haulerwijk,705382.1745664038,6995982.255864858
85200000059213,85200000059213,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,1,1.0,,,,,Haulerwijk,Haulerwijk,705443.1958534856,6995813.984391317
85200000059230,85200000059230,ds Groot-Nibbelinkstraat,Ds Groot-Nibbelinkstraat,8433NE,8433NE,26,26.0,,,,,Haulerwijk,Haulerwijk,705419.8510709069,6995966.460704608
