BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1896200000008003,1896200000008003,Stoevenberg,Stoevenberg,8281EJ,8281EJ,2,2,A,a,,,Genemuiden,Genemuiden,673144.0204701539,6913585.023602338
1896200000004168,1896200000004168,Kamperzeedijk,Kamperzeedijk,8281PB,8281PB,53,53,A,a,,,Genemuiden,Genemuiden,668743.0471749348,6908915.152933885
1896200000003165,1896200000003165,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CW,8061CW,26,26,,,,,Hasselt,Hasselt,679189.1767672601,6907609.782045717
1896200000003175,1896200000003175,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CV,8061CV,27,27,,,,,Hasselt,Hasselt,679246.5934640625,6907602.138650825
1896200000003164,1896200000003164,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CW,8061CW,28,28,,,,,Hasselt,Hasselt,679192.4295907978,6907620.470890385
1896200000003174,1896200000003174,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CV,8061CV,29,29,,,,,Hasselt,Hasselt,679255.3644443103,6907615.995701177
1896200000003163,1896200000003163,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CW,8061CW,30,30,,,,,Hasselt,Hasselt,679193.144487733,6907636.5124651315
1896200000003173,1896200000003173,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CV,8061CV,31,31,,,,,Hasselt,Hasselt,679258.9518726184,6907625.455949544
1896200000003162,1896200000003162,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CW,8061CW,32,32,,,,,Hasselt,Hasselt,679196.3287871421,6907647.414467263
1896200000003157,1896200000003157,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CV,8061CV,33,33,,,,,Hasselt,Hasselt,679262.364416093,6907634.672557616
1896200000003161,1896200000003161,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CW,8061CW,34,34,,,,,Hasselt,Hasselt,679199.2887564356,6907657.055557306
1896200000003156,1896200000003156,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CV,8061CV,35,35,,,,,Hasselt,Hasselt,679265.2958410308,6907644.910056051
1896200000003160,1896200000003160,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CW,8061CW,36,36,,,,,Hasselt,Hasselt,679202.2541710928,6907667.08197093
1896200000003155,1896200000003155,Hendrik van Viandenstr,Hendrik van Viandenstraat,8061CV,8061CV,37,37,,,,,Hasselt,Hasselt,679268.2941072718,6907654.761537612
