BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
664200000021703,Stalstraat,4461JD,8,,,Goes,Niet gevonden
664200000021386,Stalstraat,4461JD,12,,,Goes,0664200000015548
