BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
268200000009641,Brederostraat,6531CB,31,,,Nijmegen,Niet gevonden
268200000009643,Brederostraat,6531CB,33,,,Nijmegen,Niet gevonden
268200000009645,Brederostraat,6531CB,35,,,Nijmegen,Niet gevonden
268200000009647,Brederostraat,6531CB,37,,,Nijmegen,Niet gevonden
268200000009649,Brederostraat,6531CB,39,,,Nijmegen,Niet gevonden
268200000009650,Brederostraat,6531CG,40,,,Nijmegen,Niet gevonden
268200000009651,Brederostraat,6531CB,41,,,Nijmegen,Niet gevonden
268200000009652,Brederostraat,6531CG,42,,,Nijmegen,Niet gevonden
268200000074618,Brederostraat,6531CB,43,,,Nijmegen,Niet gevonden
268200000001603,Brederostraat,6531CG,44,,,Nijmegen,Niet gevonden
268200000001604,Brederostraat,6531CB,45,,,Nijmegen,Niet gevonden
268200000074619,Brederostraat,6531CG,46,,,Nijmegen,Niet gevonden
268200000001605,Brederostraat,6531CB,47,,,Nijmegen,Niet gevonden
268200000001606,Brederostraat,6531CG,48,,,Nijmegen,Niet gevonden
268200000074620,Brederostraat,6531CB,49,,,Nijmegen,Niet gevonden
268200000001607,Brederostraat,6531CG,50,,,Nijmegen,Niet gevonden
268200000001608,Brederostraat,6531CB,51,,,Nijmegen,Niet gevonden
268200000001609,Brederostraat,6531CB,53,,,Nijmegen,Niet gevonden
268200000074621,Brederostraat,6531CB,55,,,Nijmegen,Niet gevonden
268200000074137,Hofdijkstraat,6531BR,11,B,,Nijmegen,Niet gevonden
268200000016342,Hofdijkstraat,6531BR,13,B,,Nijmegen,Niet gevonden
268200000016349,Hofdijkstraat,6531BR,19,B,,Nijmegen,Niet gevonden
268200000016352,Hofdijkstraat,6531BR,21,B,,Nijmegen,Niet gevonden
268200000016800,Hofdijkstraat,6531BS,25,B,,Nijmegen,Niet gevonden
268200000016804,Hofdijkstraat,6531BS,27,B,,Nijmegen,Niet gevonden
268200000016808,Hofdijkstraat,6531BS,29,B,,Nijmegen,Niet gevonden
268200000011016,Derde Walstraat,6511SN,73,,,Nijmegen,Niet gevonden
268200000068721,Lange Hezelstraat,6511CL,46,,,Nijmegen,0268200000068720
268200000014080,Klimopstraat,6543SK,40,,,Nijmegen,Niet gevonden
268200000015072,Karrengas,6511GS,40,,,Nijmegen,Niet gevonden
268200000087205,Jacob Canisstraat,6521HW,58,A,,Nijmegen,Niet gevonden
268200000080082,Schonckstraat,6531CK,28,,,Nijmegen,Niet gevonden
268200000033925,Schonckstraat,6531CK,30,,,Nijmegen,Niet gevonden
268200000033926,Schonckstraat,6531CK,32,,,Nijmegen,Niet gevonden
268200000080083,Schonckstraat,6531CK,34,,,Nijmegen,Niet gevonden
268200000033927,Schonckstraat,6531CK,36,,,Nijmegen,Niet gevonden
