BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
214200000008175,214200000008175,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,2,2.0,,,,,Zoelen,Zoelen,601813.555097242,6784130.180415416
214200000007183,214200000007183,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,4,4.0,,,,,Zoelen,Zoelen,601805.4676108058,6784136.6704946365
214200000007188,214200000007188,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,18,18.0,,,,,Zoelen,Zoelen,601740.7660184908,6784183.725030959
214200000007189,214200000007189,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,20,20.0,,,,,Zoelen,Zoelen,601734.2962693354,6784190.214668643
214200000007184,214200000007184,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,6,6.0,,,,,Zoelen,Zoelen,601798.9975276842,6784141.538158224
214200000007226,214200000007226,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,22,22.0,,,,,Zoelen,Zoelen,601726.2086596158,6784196.704716223
214200000007190,214200000007190,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,24,24.0,,,,,Zoelen,Zoelen,601718.1210369531,6784203.194760873
214200000007185,214200000007185,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,8,8.0,,,,,Zoelen,Zoelen,601789.2921777763,6784148.028654459
214200000007191,214200000007191,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,26,26.0,,,,,Zoelen,Zoelen,601708.415143386,6784208.063207194
214200000008178,214200000008178,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,28,28.0,,,,,Zoelen,Zoelen,601701.9453489324,6784214.552838317
214200000007186,214200000007186,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,10,10.0,,,,,Zoelen,Zoelen,601782.8229159574,6784156.140293717
214200000008179,214200000008179,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,30,30.0,,,,,Zoelen,Zoelen,601677.6815324483,6784230.778920266
214200000007192,214200000007192,Wethouder vd Burgstr,Wethouder van den Burgstraat,4011GA,4011GA,32,32.0,,,,,Zoelen,Zoelen,601669.5942343755,6784238.890950961
