BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
503200000020840,503200000020840,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,332,332.0,,,,,Delft,Delft,482584.981746023,6802785.466701086
503200000020834,503200000020834,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,292,292.0,,,,,Delft,Delft,482625.4238250612,6802729.737259924
503200000020832,503200000020832,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,328,328.0,,,,,Delft,Delft,482584.981746023,6802785.466701086
503200000020792,503200000020792,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,272,272.0,,,,,Delft,Delft,482641.58847651933,6802709.198952983
503200000020798,503200000020798,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,218,218.0,,,,,Delft,Delft,482700.34380159527,6802634.661656271
503200000020801,503200000020801,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,314,314.0,,,,,Delft,Delft,482601.20970265643,6802764.939006681
503200000121452,503200000121452,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,,53,53.0,,,,,Delft,Delft,482705.17504231643,6802528.015484707
503200000020854,503200000020854,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,,280,280.0,,,,,Delft,Delft,482636.2639908833,6802717.546599064
503200000020811,503200000020811,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,286,286.0,,,,,Delft,Delft,482625.4238250612,6802729.737259924
503200000121454,503200000121454,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,,57,57.0,,,,,Delft,Delft,482696.68197389547,6802524.798428762
503200000038000,503200000038000,Rietveld,Rietveld,,2611LH,53,49.0,,E,,,Delft,Delft,485463.25914420583,6802581.480746607
503200000038000,503200000038000,Rietveld,Rietveld,,2611LH,53,49.0,,E,,,Delft,Delft,485463.25914420583,6802581.480746607
503200000020807,503200000020807,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,226,226.0,,,,,Delft,Delft,482684.1597810147,6802655.214241178
503200000020814,503200000020814,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,244,244.0,,,,,Delft,Delft,482657.7806319244,6802688.6594396215
503200000020855,503200000020855,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,,282,282.0,,,,,Delft,Delft,482632.2609759825,6802722.650433517
503200000121459,503200000121459,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,,67,67.0,,,,,Delft,Delft,482676.0259067488,6802515.233461553
503200000020821,503200000020821,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,248,248.0,,,,,Delft,Delft,482657.7806319244,6802688.6594396215
503200000020790,503200000020790,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,214,214.0,,,,,Delft,Delft,482700.34380159527,6802634.661656271
503200000020842,503200000020842,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,238,238.0,,,,,Delft,Delft,482684.1597810147,6802655.214241178
503200000020802,503200000020802,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,220,220.0,,,,,Delft,Delft,482700.34380159527,6802634.661656271
503200000121626,503200000121626,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,2614XW,69,69.0,,,,,Delft,Delft,482567.9310169371,6802750.9273035275
503200000020805,503200000020805,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,316,316.0,,,,,Delft,Delft,482601.20970265643,6802764.939006681
503200000020803,503200000020803,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,258,258.0,,,,,Delft,Delft,482657.7806319244,6802688.6594396215
503200000020794,503200000020794,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,216,216.0,,,,,Delft,Delft,482700.34380159527,6802634.661656271
503200000041782,503200000041782,Van Leeuwenhoeksingel,Stationsplein,2611AC,2611BV,42,10.0,A,,,,Delft,Delft,484966.5347734855,6801325.391661052
503200000020856,503200000020856,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,,318,318.0,,,,,Delft,Delft,482593.7125060731,6802771.574036713
503200000020853,503200000020853,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,,262,262.0,,,,,Delft,Delft,482648.44014094555,6802702.115593326
503200000020852,503200000020852,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,,260,260.0,,,,,Delft,Delft,482652.4593722101,6802697.0103734685
503200000020816,503200000020816,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,284,284.0,,,,,Delft,Delft,482625.4238250612,6802729.737259924
503200000121453,503200000121453,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,,55,55.0,,,,,Delft,Delft,482701.50181139546,6802524.886238518
503200000124184,503200000124184,Poortweg,Poortweg,2612PA,,4,2.0,F,F,,,Delft,Delft,486889.78202561196,6801957.020220444
503200000020810,503200000020810,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,266,266.0,,,,,Delft,Delft,482641.58847651933,6802709.198952983
503200000020841,503200000020841,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,330,330.0,,,,,Delft,Delft,482584.981746023,6802785.466701086
503200000020804,503200000020804,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,278,278.0,,,,,Delft,Delft,482641.58847651933,6802709.198952983
503200000020795,503200000020795,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,254,254.0,,,,,Delft,Delft,482657.7806319244,6802688.6594396215
503200000020791,503200000020791,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,252,252.0,,,,,Delft,Delft,482657.7806319244,6802688.6594396215
503200000020850,503200000020850,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,,222,222.0,,,,,Delft,Delft,482695.0424290197,6802642.988463679
503200000020800,503200000020800,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,276,276.0,,,,,Delft,Delft,482641.58847651933,6802709.198952983
503200000020837,503200000020837,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,206,206.0,,,,,Delft,Delft,482700.34380159527,6802634.661656271
503200000020829,503200000020829,Van Kinschotstraat,Van Kinschotstraat Noord,2614XT,2614XT,270,270.0,,,,,Delft,Delft,482641.58847651933,6802709.198952983
503200000121450,503200000121450,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,,49,49.0,,,,,Delft,Delft,482713.6681175131,6802531.232533002
503200000121448,503200000121448,Van Kinschotstraat,Van Kinschotstraat Noord,2614XK,,45,45.0,,,,,Delft,Delft,482722.1595547366,6802534.451175563
503200000020786,503200000020786,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,198,198.0,,,,,Delft,Delft,482709.81889472704,6802622.654460402
503200000020812,503200000020812,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,304,304.0,,,,,Delft,Delft,482601.20970265643,6802764.939006681
503200000020808,503200000020808,Van Kinschotstraat,Van Kinschotstraat Noord,2614XS,2614XS,228,228.0,,,,,Delft,Delft,482684.1597810147,6802655.214241178
503200000020813,503200000020813,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,324,324.0,,,,,Delft,Delft,482584.981746023,6802785.466701086
503200000020839,503200000020839,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,294,294.0,,,,,Delft,Delft,482625.4238250612,6802729.737259924
503200000020843,503200000020843,Van Kinschotstraat,Van Kinschotstraat Noord,2614XV,2614XV,296,296.0,,,,,Delft,Delft,482625.4238250612,6802729.737259924
