BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
473200000000651,473200000000651,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KM,2042KM,1,1,,,,,Zandvoort,Zandvoort,503862.65850144246,6867882.341639819
473200000000652,473200000000652,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KN,2042KN,2,2,,,,,Zandvoort,Zandvoort,503902.5078541366,6867830.373395902
473200000000653,473200000000653,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KM,2042KM,3,3,,,,,Zandvoort,Zandvoort,503869.08000864077,6867892.251192847
473200000000654,473200000000654,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KN,2042KN,4,4,,,,,Zandvoort,Zandvoort,503905.66037396423,6867840.243933046
473200000000656,473200000000656,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KM,2042KM,5,5,,,rd,rd,Zandvoort,Zandvoort,503878.5569577865,6867920.224481481
473200000000655,473200000000655,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KM,2042KM,5,5,,,zw,zw,Zandvoort,Zandvoort,503885.11442905816,6867918.663725209
473200000000657,473200000000657,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KN,2042KN,6,6,,,,,Zandvoort,Zandvoort,503910.4474010897,6867850.133940879
473200000001342,473200000001342,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KM,2042KM,7,7,,,rd,rd,Zandvoort,Zandvoort,503897.8799164496,6867945.037387287
473200000001343,473200000001343,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KM,2042KM,7,7,,,zw,zw,Zandvoort,Zandvoort,503904.4762291785,6867940.199362543
473200000001344,473200000001344,Burg Engelbertsstr,Burgemeester Engelbertsstraat,2042KN,2042KN,8,8,,,,,Zandvoort,Zandvoort,503916.88835127564,6867858.404809213
