BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
384200000019877,Muiderstraatweg,,57,A,,Diemen,Niet gevonden
384200000019876,Muiderstraatweg,,57,,,Diemen,Niet gevonden
384200000019878,Muiderstraatweg,,57,B,,Diemen,Niet gevonden
