BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
344200000160205,Padualaan,3584CH,97,,,Utrecht,0344200000113785
344200000161525,De Dompelaar,3454XZ,4,,,De Meern,0344200000104078
344200000160196,Kanaalweg,3533HH,93,D,,Utrecht,0344200000087169
344200000159737,Arkansasdreef,3565AP,23,,,Utrecht,0344200000002300
344200000160912,Vechtensteinlaan,3555XS,14,,,Utrecht,0344200000034949
344200000161141,Ambachtsweg,3542DH,48,,,Utrecht,0344200000106165
344200000161257,St.-Jacobsstraat,3511BP,205,,,Utrecht,0344200000016767
344200000161182,Zandweg,3454JZ,117,,,De Meern,0344200000096662
344200000161182,Zandweg,3454JZ,117,,,De Meern,0344200000096662
344200000166720,Tongvaren,3452KD,4,,,Vleuten,0344200000123494
344200000159984,Mereveldplein,3454CK,22,,,De Meern,Meer dan een nummeraanduiding
344200000172591,Moskeeplein,3531BX,1,B,,Utrecht,Niet gevonden
344200000161875,Arthur van Schendelstraat,3511MK,750,,,Utrecht,0344200000027538
344200000159680,Australielaan,3526AB,14,B,,Utrecht,0344200000125572
344200000175830,Victor Hugoplantsoen,3533CJ,34,A,,Utrecht,Niet gevonden
344200000166529,CAB-rondom,3534BE,20,,,Utrecht,Niet gevonden
344200000160639,Papendorpseweg,3528BJ,55,,,Utrecht,0344200000113427
344200000160416,Newtonlaan,3584BP,57,,,Utrecht,0344200000021033
344200000159954,Cambridgelaan,3584CE,110,,,Utrecht,0344200000146133
344200000169609,Locomotiefstraat,3534BK,10,D,,Utrecht,Niet gevonden
344200000161790,Kanaalweg,3533HH,93,B,,Utrecht,0344200000087167
344200000161823,Vliegend Hertlaan,3526KT,57,,,Utrecht,0344200000113811
344200000161141,Ambachtsweg,3542DH,48,,,Utrecht,0344200000106165
344200000162741,Sculpturentuinlaan,3452RG,68,,,Vleuten,Niet gevonden
344200000161218,Atoomweg,3542AB,514,A,,Utrecht,0344200000113266
344200000161355,Kanaalstraat,3531CC,89,,,Utrecht,Meer dan een nummeraanduiding
344200000160219,Radboudkwartier,3511CC,23,,,Utrecht,0344200000046201
344200000160196,Kanaalweg,3533HH,93,D,,Utrecht,0344200000087169
344200000160853,Vondellaan,3521GH,94,,,Utrecht,0344200000097187
344200000160867,Newtonlaan,3584BH,281,,,Utrecht,0344200000115319
344200000169605,Locomotiefstraat,3534BK,8,G,,Utrecht,Niet gevonden
344200000161093,Radonweg,3542AN,10,,,Utrecht,0344200000101111
344200000170435,Acaciastraat,3551BH,42,,,Utrecht,0344200000000289
344200000161664,Arthur van Schendelstraat,3511MK,760,,,Utrecht,0344200000048235
344200000174891,Centrumboulevard,3541DK,407,,,Utrecht,0344200000193809
344200000160550,'t Goylaan,3525AA,7,,,Utrecht,0344200000014416
344200000161713,Atoomweg,3542AB,280,,,Utrecht,0344200000089732
344200000161713,Atoomweg,3542AB,280,,,Utrecht,0344200000089732
344200000161217,Atoomweg,3542AB,282,,,Utrecht,0344200000089733
344200000161217,Atoomweg,3542AB,282,,,Utrecht,0344200000089733
344200000161217,Atoomweg,3542AB,282,,,Utrecht,0344200000089733
344200000161320,'t Goylaan,3525AA,5,,,Utrecht,0344200000014415
344200000181735,Kopenhagenstraat,3541CE,45,,,Utrecht,Niet gevonden
344200000177627,Ravellaan,3533JR,96,L,,Utrecht,Niet gevonden
344200000160458,Euclideslaan,3584BN,64,,,Utrecht,0344200000009181
344200000160255,Euclideslaan,3584BN,70,,,Utrecht,0344200000009183
