BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
243200001369033,243200001369033,Strandboulevard Oost,Zuiderzeeboulevard,3841AB,3841WB,1,22.0,,,,,Harderwijk,Harderwijk,625417.1423188227,6864249.674679064
243200001361583,243200001361583,Walstein,Walstein,3848AP,3848AP,101,99.0,,,,,Harderwijk,Harderwijk,629345.7309928684,6863078.824517856
243200001361581,243200001361581,Walstein,Walstein,3848AP,3848AP,99,101.0,,,,,Harderwijk,Harderwijk,629299.0496142152,6863116.675835168
243200001385965,243200001385965,Boerhaavelaan,Boerhaavelaan,3843AP,3843AP,106,108.0,,,,,Harderwijk,Harderwijk,626579.6614200622,6861144.327958699
243200001385328,243200001385328,Vrouwenzand,Vrouwenzand,3846JL,3846JL,2,4.0,,,,,Harderwijk,Harderwijk,625522.6267336616,6865024.745978791
243200001385337,243200001385337,Vrouwenzand,Vrouwenzand,3846JL,3846JL,8,10.0,,,,,Harderwijk,Harderwijk,625509.6760913492,6865048.115450439
243200001385343,243200001385343,Vrouwenzand,Vrouwenzand,3846JL,3846JL,12,14.0,,,,,Harderwijk,Harderwijk,625490.4124051452,6865067.7553792605
243200001385346,243200001385346,Vrouwenzand,Vrouwenzand,3846JL,3846JL,14,16.0,,,,,Harderwijk,Harderwijk,625485.3298956313,6865075.286111043
243200001385244,243200001385244,Spaanderbank,Langezand,3846JH,3846JG,24,104.0,,,,,Harderwijk,Harderwijk,625574.7293383667,6865163.498338738
243200001385214,243200001385214,Spaanderbank,Spaanderbank,3846JH,3846JH,4,6.0,,,,,Harderwijk,Harderwijk,625632.6623495468,6865087.773714489
243200001385220,243200001385220,Spaanderbank,Spaanderbank,3846JH,3846JH,8,10.0,,,,,Harderwijk,Harderwijk,625624.5258950224,6865103.474312374
243200001385223,243200001385223,Spaanderbank,Spaanderbank,3846JH,3846JH,10,12.0,,,,,Harderwijk,Harderwijk,625620.4576559194,6865111.324619617
243200001385235,243200001385235,Spaanderbank,Spaanderbank,3846JH,3846JH,18,20.0,,,,,Harderwijk,Harderwijk,625591.320213995,6865142.505226987
243200001384961,243200001384961,Langezand,Langezand,3846JG,3846JG,26,24.0,,,,,Harderwijk,Harderwijk,625611.2817919386,6865052.60166304
243200001385314,243200001385314,Langezand,Langezand,3846JG,3846JG,30,28.0,,,,,Harderwijk,Harderwijk,625592.8349644403,6865022.133335549
243200001385315,243200001385315,Langezand,Langezand,3846JG,3846JG,32,30.0,,,,,Harderwijk,Harderwijk,625584.6747444591,6865018.175530425
243200001385355,243200001385355,Langezand,Langezand,3846JG,3846JG,104,98.0,,,,,Harderwijk,Harderwijk,625533.4640865605,6865127.005432252
243200001385364,243200001385364,Langezand,Spaanderbank,3846JG,3846JH,110,13.0,,,,,Harderwijk,Harderwijk,625555.0110896238,6865143.252784625
243200001384980,243200001384980,Langezand,Langezand,3846JG,3846JG,112,106.0,,,,,Harderwijk,Harderwijk,625615.1808787838,6865182.576206268
243200001384983,243200001384983,Langezand,Langezand,3846JG,3846JG,114,108.0,,,,,Harderwijk,Harderwijk,625628.7792224484,6865185.900552537
243200001385247,243200001385247,Langezand,Langezand,3846JG,3846JG,116,110.0,,,,,Harderwijk,Harderwijk,625654.2741959473,6865184.2128318185
243200001385316,243200001385316,Langezand,Langezand,3846JG,3846JG,34,32.0,,,,,Harderwijk,Harderwijk,625557.9824397977,6865003.504612436
243200001384974,243200001384974,Langezand,Langezand,3846JG,3846JG,100,94.0,,,,,Harderwijk,Harderwijk,625509.3315213018,6865106.508650217
