BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
297200000010154,297200000010154,Hogeweg,Hogeweg,5301LK,5301LJ,65,65,,,,,Zaltbommel,Zaltbommel,584961.7832603533,6763303.18786249
297200000009989,297200000009989,Hogeweg,Hogeweg,5301LK,5301LJ,61,61,,,,,Zaltbommel,Zaltbommel,585123.3702066113,6763427.383266364
297200000002188,297200000002188,Weitjesweg,Weitjesweg,5306XX,5306XX,56,58,,,,,Brakel,Brakel,565775.9223184773,6767172.428984007
297200000010155,297200000010155,Hogeweg,Hogeweg,5301LK,5301LK,83,67,,,,,Zaltbommel,Zaltbommel,584945.9923822858,6763276.131281872
297200000014158,297200000014158,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,001,A001,Zaltbommel,Zaltbommel,584659.4360953562,6765808.213346805
297200000014160,297200000014160,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,003,A003,Zaltbommel,Zaltbommel,584672.6163008321,6765793.187231573
297200000014159,297200000014159,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,002,A002,Zaltbommel,Zaltbommel,584665.7768146427,6765801.135159953
297200000014161,297200000014161,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,004,A004,Zaltbommel,Zaltbommel,584679.8279562636,6765784.741546763
297200000014162,297200000014162,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,005,A005,Zaltbommel,Zaltbommel,584688.1575255916,6765775.801109211
297200000014163,297200000014163,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,006,A006,Zaltbommel,Zaltbommel,584695.495508768,6765766.235771687
297200000014164,297200000014164,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,007,A007,Zaltbommel,Zaltbommel,584703.8275579914,6765755.0571814785
297200000014165,297200000014165,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,008,A008,Zaltbommel,Zaltbommel,584711.5404402188,6765744.374279149
297200000014166,297200000014166,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,009,A009,Zaltbommel,Zaltbommel,584719.3734580571,6765735.059098002
297200000014167,297200000014167,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,010,A010,Zaltbommel,Zaltbommel,584724.8456453796,6765727.979318928
297200000014168,297200000014168,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,101,A101,Zaltbommel,Zaltbommel,584641.4798975368,6765789.894223458
297200000014169,297200000014169,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,102,A102,Zaltbommel,Zaltbommel,584654.7293562377,6765804.597291269
297200000014170,297200000014170,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,103,A103,Zaltbommel,Zaltbommel,584660.3238634183,6765797.766948401
297200000014171,297200000014171,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,104,A104,Zaltbommel,Zaltbommel,584664.6793652716,6765791.431135096
297200000014172,297200000014172,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,105,A105,Zaltbommel,Zaltbommel,584669.4033580014,6765785.717453486
297200000014174,297200000014174,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,107,A107,Zaltbommel,Zaltbommel,584688.925329206,6765762.990132351
297200000014175,297200000014175,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,108,A108,Zaltbommel,Zaltbommel,584695.8918033501,6765752.678066158
297200000014173,297200000014173,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,106,A106,Zaltbommel,Zaltbommel,584680.469873006,6765772.800990328
297200000014176,297200000014176,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,109,A109,Zaltbommel,Zaltbommel,584703.6035439412,6765742.61823145
297200000014177,297200000014177,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,110,A110,Zaltbommel,Zaltbommel,584710.19229074,6765734.917468306
297200000014178,297200000014178,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,111,A111,Zaltbommel,Zaltbommel,584717.2811785176,6765726.47158286
297200000014180,297200000014180,Marten van Rossemsingel,Marten van Rossemsingel,5301HA,5301HA,3,3,a,,202,A202,Zaltbommel,Zaltbommel,584650.8896682342,6765800.858235927
