BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
363200003695185,Keizersgracht,1016EK,395,,,Amsterdam,Niet gevonden
363200000398600,August Allebeplein,1062AC,12,,,Amsterdam,Niet gevonden
363200000125006,Henk Henrietstraat,1061VC,22,,2,Amsterdam,Niet gevonden
363200000361003,Sardinieweg,1044AE,10,,,Amsterdam,Niet gevonden
363200000036180,August Allebeplein,1062AA,5,,,Amsterdam,0363200012078816
363200000503084,Isaac Asscherpad,1096BJ,17,,,Amsterdam,Niet gevonden
363200000077506,Daniel Stalpertstraat,1072XK,82,,1,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200000489766,Laarderhoogtweg,1101DZ,7,,,Amsterdam,Niet gevonden
363200000125004,Henk Henrietstraat,1061VC,22,,H,Amsterdam,Niet gevonden
363200000125005,Henk Henrietstraat,1061VC,22,,1,Amsterdam,Niet gevonden
363200000210006,Nes,1012KD,73,,,Amsterdam,Niet gevonden
363200003716694,Henk Henrietstraat,,30,A,,Amsterdam,Niet gevonden
363200000288247,Reaumurstraat,1097RD,27,,,Amsterdam,Niet gevonden
363200000535920,Paulus Potterstraat,1071CZ,6,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200012078844,Strawinskylaan,1077XX,629,,,Amsterdam,0363200012117516
363200012079275,Strawinskylaan,1077XX,845,,,Amsterdam,0363200012117418
363200000397765,Herengracht,1017BS,471,,,Amsterdam,Niet gevonden
363200012079207,Strawinskylaan,1077XX,565,,,Amsterdam,0363200012117295
363200012079392,Strawinskylaan,1077XX,1143,,,Amsterdam,0363200012117423
363200012079554,Strawinskylaan,1077XX,1647,,,Amsterdam,0363200012117447
363200000422637,Osdorperweg,1067SR,483,,,Amsterdam,0363200012130707
363200012065131,Willem de Zwijgerlaan,1056JE,51,,H,Amsterdam,0363200000329183
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200012062543,Maarten Jansz. Kosterstraat,1017VZ,20,,,Amsterdam,Niet gevonden
363200012077816,De Ruijterkade,1011AC,143,,,Amsterdam,Niet gevonden
363200012078872,Strawinskylaan,1077XX,305,,,Amsterdam,0363200012117580
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200011324470,Gerard Doustraat,1073XB,204,,H,Amsterdam,Niet gevonden
363200000543081,Van Hallstraat,1051HH,8,,,Amsterdam,0363200000454889
363200000413614,Archimedesweg,1098JP,2,,H,Amsterdam,Niet gevonden
363200000396253,Schellingwouderdijk,1023NK,341,,,Amsterdam,Niet gevonden
363200012079143,Strawinskylaan,1077XX,151,,,Amsterdam,Niet gevonden
363200012079419,Strawinskylaan,1077XX,1217,,,Amsterdam,0363200012117653
363200012073680,Molukkenstraat,1095BC,149,,H,Amsterdam,0363200000206492
363200000252313,Rijnstraat,1079HR,158,,,Amsterdam,Niet gevonden
363200003766962,Oostenburgermiddenstraat,1018LL,150,,,Amsterdam,Niet gevonden
363200000423589,Max Euweplein,1017MA,61,,,Amsterdam,Niet gevonden
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200000320436,Warmoesstraat,1012JC,159,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200012071092,Aletta Jacobslaan,1066BP,5,,,Amsterdam,Niet gevonden
363200000356616,Meibergdreef,1105AZ,39,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200000451212,Weteringschans,1017SG,28,A,,Amsterdam,Niet gevonden
363200000113552,Groen van Prinstererstraat,1051EP,78,,H,Amsterdam,0363200012142075
363200012068049,Victorieplein,1078PD,8,,,Amsterdam,0363200000312230
363200000281015,Strackestraat,1067KT,71,,,Amsterdam,0363200000281013
363200012078833,Jekerstraat,1078MG,86,,,Amsterdam,0363200000152025
363200000096738,Fagelstraat,1052GA,87,,H,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200012078944,Strawinskylaan,1077XX,485,,,Amsterdam,0363200012117278
363200000088830,Draaierweg,1032KS,10,,,Amsterdam,0363200012140689
363200000263252,Sarphatipark,1073CV,103,,H,Amsterdam,Niet gevonden
363200000281001,Strackestraat,1067KS,43,,,Amsterdam,0363200000280997
363200000281007,Strackestraat,1067KS,55,,,Amsterdam,0363200000281004
363200000281008,Strackestraat,1067KS,57,,,Amsterdam,0363200000281005
363200000322414,Weesperstraat,1018VN,61,,,Amsterdam,Niet gevonden
363200000281021,Strackestraat,1067KT,83,,,Amsterdam,0363200000281020
363200000356615,Meibergdreef,1105AZ,33,,,Amsterdam,Niet gevonden
363200000119099,Haarlemmerstraat,1013ER,24,,H,Amsterdam,Niet gevonden
363200000247895,Reaumurstraat,1097RE,49,,H,Amsterdam,Niet gevonden
363200000281014,Strackestraat,1067KT,69,,,Amsterdam,0363200000281012
363200000234663,Pieter Calandlaan,1068NP,118,,,Amsterdam,Niet gevonden
363200000281000,Strackestraat,1067KS,41,,,Amsterdam,0363200000280996
363200000281022,Strackestraat,1067KT,85,,,Amsterdam,0363200003683923
363200012079516,Strawinskylaan,1077XX,1353,,,Amsterdam,0363200012117435
363200012100206,De Clercqstraat,1053AA,11,,,Amsterdam,Niet gevonden
363200000247891,Reaumurstraat,1097RE,47,,H,Amsterdam,Niet gevonden
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200000390028,Plantage Kerklaan,1018CZ,40,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200000285578,Thorbeckeplein,1017CS,2,,,Amsterdam,Niet gevonden
363200000434922,Veemarkt,1019DG,180,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200000390028,Plantage Kerklaan,1018CZ,40,,,Amsterdam,Niet gevonden
363200000030203,Amsteldijk,1079LE,137,,2,Amsterdam,0363200012122505
363200012079348,Strawinskylaan,1077XX,1045,,,Amsterdam,0363200012117308
363200000397765,Herengracht,1017BS,471,,,Amsterdam,Niet gevonden
363200012079382,Strawinskylaan,1077XX,1119,,,Amsterdam,0363200012117643
363200000077299,Daniel Stalpertstraat,1072XA,27,,1,Amsterdam,Niet gevonden
363200000077298,Daniel Stalpertstraat,1072XA,27,,H,Amsterdam,Meer dan een nummeraanduiding
363200000494341,Galileiplantsoen,1098LW,41,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200000397765,Herengracht,1017BS,471,,,Amsterdam,Niet gevonden
363200000060380,Buitenveldertselaan,1082VA,3,,,Amsterdam,Niet gevonden
363200012113681,Prins Hendrikkade,1012TM,47,,,Amsterdam,0363200012086550
363200000275646,Spuistraat,1012VN,225,,H,Amsterdam,Niet gevonden
363200012079442,Strawinskylaan,1077XX,1265,,,Amsterdam,0363200012117322
363200012079271,Strawinskylaan,1077XX,835,,,Amsterdam,0363200012117529
363200000228326,Overschiestraat,1062HN,57,,,Amsterdam,Niet gevonden
363200012079270,Strawinskylaan,1077XX,833,,,Amsterdam,0363200012117528
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200000422632,Prinses Irenestraat,1077WV,41,,,Amsterdam,Niet gevonden
363200000077232,Daniel Stalpertstraat,1072VZ,9,,1,Amsterdam,Niet gevonden
363200012075594,Lekstraat,1079EM,63,,,Amsterdam,0363200000183030
363200001988933,Henri Dunantstraat,1066AX,68,,,Amsterdam,Niet gevonden
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200000077231,Daniel Stalpertstraat,1072VZ,9,,H,Amsterdam,0363200001987773
363200012086913,Zeeburgerstraat,1018AG,4,,,Amsterdam,0363200000337030
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200000397764,Herengracht,1017BS,469,,,Amsterdam,Niet gevonden
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200000483603,De entree,1101HE,143,,,Amsterdam,Niet gevonden
363200012078883,Strawinskylaan,1077XX,331,,,Amsterdam,0363200012117510
363200003761467,Passeerdersgracht,1016XG,9,,H,Amsterdam,Niet gevonden
363200000124963,Henk Henrietstraat,1061VB,2,,,Amsterdam,Niet gevonden
363200000219068,Nieuwezijds Voorburgwal,1012RV,318,,1,Amsterdam,Niet gevonden
363200000434930,Veemarkt,1019DG,208,,,Amsterdam,Niet gevonden
363200012079536,Strawinskylaan,1077XX,1537,,,Amsterdam,0363200012117565
363200000390017,Plantage Kerklaan,1018TA,12,,H,Amsterdam,Niet gevonden
363200000276229,Sint Luciensteeg,1012PM,27,,,Amsterdam,Niet gevonden
363200000422632,Prinses Irenestraat,1077WV,41,,,Amsterdam,Niet gevonden
363200000125007,Henk Henrietstraat,1061VC,22,,3,Amsterdam,Niet gevonden
363200000268554,Singel,1016AB,236,,,Amsterdam,Niet gevonden
363200012079539,Strawinskylaan,1077XX,1543,,,Amsterdam,0363200012117444
363200011210971,Sint Nicolaasstraat,1012NJ,9,,,Amsterdam,Niet gevonden
363200000431209,Van Heenvlietlaan,1083DG,403,,,Amsterdam,Niet gevonden
363200012088689,Pilotenstraat,1059CH,9,,,Amsterdam,Niet gevonden
363200011290597,Blauwburgwal,1015AS,17,,,Amsterdam,Niet gevonden
363200011290598,Blauwburgwal,1015AS,19,,,Amsterdam,Niet gevonden
363200001974815,Prinsengracht,1017JZ,769,,,Amsterdam,Niet gevonden
363200011290597,Blauwburgwal,1015AS,17,,,Amsterdam,Niet gevonden
363200012086913,Zeeburgerstraat,1018AG,4,,,Amsterdam,0363200000337030
363200012086915,Zeeburgerstraat,1018AG,12,,H,Amsterdam,0363200000337035
363200012113527,Duivendrechtsekade,1096AJ,83,,,Amsterdam,0363200000089731
363200000096738,Fagelstraat,1052GA,87,,H,Amsterdam,Niet gevonden
363200012105522,Confuciusplein,1064LG,14,,,Amsterdam,Meer dan een nummeraanduiding
363200012086913,Zeeburgerstraat,1018AG,4,,,Amsterdam,0363200000337030
363200003780156,Tommaso Albinonistraat,1083HM,7,,,Amsterdam,Niet gevonden
363200012080785,H.J.E. Wenckebachweg,1096AN,6,V,13,Amsterdam,0363200000468228
363200003695185,Keizersgracht,1016EK,395,,,Amsterdam,Niet gevonden
363200000509541,Talbotstraat,1087CN,3,,,Amsterdam,Niet gevonden
363200012077816,De Ruijterkade,1011AC,143,,,Amsterdam,Niet gevonden
363200012148863,Willem Parelstraat,,300,,,Amsterdam,Niet gevonden
363200012148929,Willem Parelstraat,,422,,,Amsterdam,Niet gevonden
