BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
226200000038251,Meerkoetstraat,6921VW,82,,,Duiven,Niet gevonden
226200000027231,Roelofshoeveweg,6921RH,9,,,Duiven,0226200000027230
226200000038289,Fotograaf,6921RR,32,,,Duiven,Niet gevonden
