BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1924200000030026,1924200000030026,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,16,14,Middelharnis,Middelharnis,465529.6572920586,6758177.081780757
1924200000030023,1924200000030023,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,10,8,Middelharnis,Middelharnis,465540.18883580284,6758186.952169716
1924200000030027,1924200000030027,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,18,16,Middelharnis,Middelharnis,465526.1473295349,6758173.7911208095
1924200000030023,1924200000030023,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,10,8,Middelharnis,Middelharnis,465540.18883580284,6758186.952169716
1924200000030029,1924200000030029,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,22,20,Middelharnis,Middelharnis,465519.12577393086,6758167.2113901265
1924200000030028,1924200000030028,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,20,18,Middelharnis,Middelharnis,465522.63575747696,6758170.500433898
1924200000030025,1924200000030025,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,14,12,Middelharnis,Middelharnis,465533.1672841414,6758180.370823969
1924200000030020,1924200000030020,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,4,2,Middelharnis,Middelharnis,465550.7204051635,6758196.822557013
1924200000030024,1924200000030024,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,12,10,Middelharnis,Middelharnis,465536.67886474024,6758183.661510323
1924200000030021,1924200000030021,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,6,4,Middelharnis,Middelharnis,465547.21042556217,6758193.531898179
1924200000030022,1924200000030022,Oosthavendijk,Oosthavendijk,3241LK,3241LK,48,48.0,b,b,8,6,Middelharnis,Middelharnis,465543.6988364223,6758190.2412123745
