BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
59200000851497,59200000851497,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TH,9284TH,31,31.0,,,,,Augustinusga,Augustinusga,686043.468023881,7022911.287941329
59200000851425,59200000851425,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TH,9284TH,33,33.0,,,,,Augustinusga,Augustinusga,686146.5198110038,7022897.128229793
59200000851427,59200000851427,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TH,9284TH,35,35.0,,,,,Augustinusga,Augustinusga,686158.4759307303,7022897.834235161
59200000851429,59200000851429,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TH,9284TH,37,37.0,,,,,Augustinusga,Augustinusga,686170.4488948919,7022898.556745502
59200000852263,59200000852263,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,38,38.0,,,,,Augustinusga,Augustinusga,686114.9356929471,7022837.799936835
59200000851431,59200000851431,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TH,9284TH,39,39.0,,,,,Augustinusga,Augustinusga,686182.4216814078,7022899.262535048
59200000852265,59200000852265,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,40,40.0,,,,,Augustinusga,Augustinusga,686125.1930397495,7022838.607864408
59200000852267,59200000852267,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,42,42.0,,,,,Augustinusga,Augustinusga,686135.8839742121,7022839.444502549
59200000852269,59200000852269,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,44,44.0,,,,,Augustinusga,Augustinusga,686146.3581179951,7022840.266764941
59200000852271,59200000852271,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,46,46.0,,,,,Augustinusga,Augustinusga,686165.4566586964,7022846.558468394
59200000852273,59200000852273,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,48,48.0,,,,,Augustinusga,Augustinusga,686175.9967460164,7022847.313160779
59200000852275,59200000852275,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,50,50.0,,,,,Augustinusga,Augustinusga,686186.3031998167,7022848.03695623
59200000852277,59200000852277,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TJ,9284TJ,52,52.0,,,,,Augustinusga,Augustinusga,686197.0600841237,7022848.805981447
59200000849783,59200000849783,W Barteles vd Kooiwei,Willem Barteles van der Kooiwei,9284TH,9284TH,41,41.0,,,,,Augustinusga,Augustinusga,686188.4343632904,7022923.737030469
59200000856109,59200000856109,Domela Nieuwenhuisstr,Domela Nieuwenhuisstrjitte,9233KT,9233KT,8,8.0,,,,,Boelenslaan,Boelenslaan,683708.2798241202,7012997.248483875
