BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
106200000001642,106200000001642,Henriette Roland Holstln,Henriette Roland Holstlaan,9405AT,9405AT,3,3.0,,,,,Assen,Assen,728328.5609822195,6981018.132128651
106200000004715,106200000004715,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,64,64.0,,,,,Assen,Assen,730106.902970577,6982590.68078768
106200000004714,106200000004714,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,62,62.0,,,,,Assen,Assen,730113.7495095265,6982603.867453512
106200000004685,106200000004685,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,4,4.0,,,,,Assen,Assen,730105.2990399041,6982594.031435148
106200000004688,106200000004688,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,10,10.0,,,,,Assen,Assen,730075.3243730386,6982586.208075961
106200000004717,106200000004717,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,68,68.0,,,,,Assen,Assen,730086.9288340006,6982586.01917498
106200000034996,106200000034996,Burg de Dreuplein,Burgemeester de Dreuplein,9401CN,9401CN,1,1.0,,,,,Assen,Assen,730101.481962196,6982547.164597238
106200000034997,106200000034997,Burg de Dreuplein,Burgemeester de Dreuplein,9401CN,9401CN,3,3.0,,,,,Assen,Assen,730097.6952854953,6982544.545025996
106200000004686,106200000004686,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,6,6.0,,,,,Assen,Assen,730095.2985035018,6982590.869717729
106200000004716,106200000004716,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,66,66.0,,,,,Assen,Assen,730096.9293611307,6982589.180900984
106200000004687,106200000004687,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,8,8.0,,,,,Assen,Assen,730085.3248959145,6982589.369816547
106200000004689,106200000004689,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,12,12.0,,,,,Assen,Assen,730065.350774834,6982584.708150727
106200000004690,106200000004690,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,14,14.0,,,,,Assen,Assen,730057.0080447866,6982581.519406284
106200000004718,106200000004718,Burg de Dreuplein,Burgemeester de Dreuplein,9401CM,9401CM,70,70.0,,,,,Assen,Assen,730076.9283146726,6982582.857437677
106200000004691,106200000004691,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,16,16.0,,,,,Assen,Assen,730046.8460644858,6982568.38668591
106200000004719,106200000004719,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,72,72.0,,,,,Assen,Assen,730066.9547203331,6982581.357515044
106200000004720,106200000004720,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,74,74.0,,,,,Assen,Assen,730056.9542145315,6982578.1957545765
106200000004693,106200000004693,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,20,20.0,,,,,Assen,Assen,730028.4490656113,6982558.712494731
106200000004692,106200000004692,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,18,18.0,,,,,Assen,Assen,730036.8186716983,6982563.563082519
106200000004721,106200000004721,Burg de Dreuplein,Burgemeester de Dreuplein,9401CM,9401CM,76,76.0,,,,,Assen,Assen,730043.6381604978,6982575.087939599
106200000004694,106200000004694,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,22,22.0,,,,,Assen,Assen,730018.4216958153,6982553.888873971
106200000004723,106200000004723,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CM,9401CM,80,80.0,,,,,Assen,Assen,730025.2142415836,6982563.751910247
106200000004696,106200000004696,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,26,26.0,,,,,Assen,Assen,729999.9978607929,6982542.552815928
106200000004695,106200000004695,Burgemeester de Dreupln,Burgemeester de Dreuplein,9401CL,9401CL,24,24.0,,,,,Assen,Assen,730010.0521108079,6982549.038272669
