BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
984200001148138,984200001148138,Kolfflaan,Kolfflaan,5801QQ,5801MW,1,1,,,,,Venray,Venray,661979.8805996836,6714994.171195877
984200000015694,984200000015694,Maasheseweg,Maasheseweg,5817AA,5817AA,89,91,C,C,,,Smakt,Smakt,667830.8303899746,6719505.21071961
984200000024784,984200000024784,Broekweg,Broekweg,5804BH,5804BH,16,40,,,,,Venray,Venray,663679.0364052685,6716661.199909309
984200000028075,984200000028075,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,20,309,Oostrum,Oostrum,672096.6177923501,6713804.727769329
984200000028070,984200000028070,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,15,304,Oostrum,Oostrum,671993.3574604265,6713923.163857758
984200000028068,984200000028068,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,13,302,Oostrum,Oostrum,671933.0455640204,6713979.140353493
984200000028079,984200000028079,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,24,313,Oostrum,Oostrum,671990.1375323228,6713794.630762725
984200001148187,984200001148187,Vosseven,Vosseven,5961CV,5861CV,7,7,B,B,,,Wanssum,Wanssum,675226.3960819297,6714896.451130416
984200000014107,984200000014107,Reseda,Reseda,5803KA,5803KA,8,6,,,,,Venray,Venray,666494.368356654,6716601.650898044
984200000028062,984200000028062,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,5,205,Oostrum,Oostrum,672053.9646036043,6714055.286647333
984200000028071,984200000028071,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,16,305,Oostrum,Oostrum,672018.5137871666,6713903.13312442
984200000028078,984200000028078,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,23,312,Oostrum,Oostrum,672018.3483795874,6713794.3721466325
984200000016001,984200000016001,Maasheseweg,Maasheseweg,5817AA,5817AA,89,91,B,B,,,Smakt,Smakt,667653.4009057619,6719430.075435793
984200000028059,984200000028059,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,2,202,Oostrum,Oostrum,672028.6470864726,6714163.9831100935
984200000028072,984200000028072,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,17,306,Oostrum,Oostrum,672043.7068468353,6713879.673492001
984200000028067,984200000028067,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,9,209,Oostrum,Oostrum,671942.0224735803,6714030.172253693
984200000028061,984200000028061,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,4,204,Oostrum,Oostrum,672063.0302406936,6714097.990959841
984200000028065,984200000028065,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,7,207,Oostrum,Oostrum,671999.5511008038,6714007.666630543
984200000028060,984200000028060,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,3,203,Oostrum,Oostrum,672053.4618562615,6714137.399776294
984200000028066,984200000028066,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,8,208,Oostrum,Oostrum,671955.2787222423,6714026.311649316
984200001146616,984200001146616,Ossendijk,Ossendijk,5815CC,5813AX,40,40,,,,,Ysselsteyn,Ysselsteyn,656232.567547254,6713591.136389129
984200000026893,984200000026893,Timmermannsweg,Buntweg,5813AN,5813BT,26,1,,,,,Ysselsteyn,Ysselsteyn,656153.5542642623,6707906.78940184
984200000028074,984200000028074,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,19,308,Oostrum,Oostrum,672088.2312605672,6713832.52040728
984200000028077,984200000028077,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,22,311,Oostrum,Oostrum,672046.6431850356,6713789.6694569765
984200000028063,984200000028063,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,12,301,Oostrum,Oostrum,671919.8599170378,6713986.969192571
984200001144637,984200001144637,Ooijenseweg,Ooijenseweg,5863AM,5863AM,14,20,,B,209,,Blitterswijck,Blitterswijck,680250.8136000318,6714711.849744301
984200000028073,984200000028073,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,18,307,Oostrum,Oostrum,672066.0168771253,6713855.606039611
984200000028076,984200000028076,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,21,310,Oostrum,Oostrum,672072.1698254689,6713784.814547278
984200001144632,984200001144632,Ooijenseweg,Ooijenseweg,5863AM,5863AM,14,20,,C,204,,Blitterswijck,Blitterswijck,680281.3031779579,6714694.533383755
984200001144639,984200001144639,Ooijenseweg,Ooijenseweg,5863AM,5863AM,14,20,,,211,,Blitterswijck,Blitterswijck,680272.6288268017,6714738.95925548
984200000026947,984200000026947,Heidse Peelweg,Heidse Peelweg,5813AJ,5813AJ,40,38,,,,,Ysselsteyn,Ysselsteyn,655788.8313310088,6708576.682745657
984200000024916,984200000024916,Venraysbroek,Korte Broekweg,5804BL,5804DZ,1,1,,,,,Venray,Venray,663591.6297025086,6717170.899870447
984200000028058,984200000028058,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,1,201,Oostrum,Oostrum,671995.568510126,6714173.813802458
984200000028069,984200000028069,Sparrendreef,Sparrendreef,5807EK,5807EK,12,12,,,14,303,Oostrum,Oostrum,671971.9047505738,6713940.32952529
984200001144638,984200001144638,Ooijenseweg,Ooijenseweg,5863AM,5863AM,14,20,,A,210,,Blitterswijck,Blitterswijck,680235.736137438,6714741.2920427015
984200001148480,984200001148480,Maasweg,Kasteellaan,,,4,20,A,,,,Blitterswijck,Blitterswijck,680410.9272994047,6715938.388238556
984200001148546,984200001148546,Kardinaal van Rossumstraat,Kardinaal van Rossumstraat,5801MD,5802MD,1,1,,,,,Venray,Venray,665901.8369203832,6715197.378836628
984200000018833,984200000018833,Bereklauw,Bereklauw,5803BG,5803DP,1,1,,,,,Venray,Venray,666795.1946459565,6715405.831369504
984200000025960,984200000025960,Handrik,Handrik,,,1,1,A,B,,,Merselo,Merselo,661178.9836968831,6714408.957244489
984200001145947,984200001145947,Bachstraat,Bachstraat,5802GL,5802GR,100,100,,,,,Venray,Venray,666362.3043824071,6713711.631558048
984200001144781,984200001144781,Watermolenstraat,Campagneweg,5862AA,,15,15,,,,,Geijsteren,Geijsteren,672061.8458503205,6720580.742953378
984200001148619,984200001148619,Vosseven,Vosseven,5961CV,5861CV,5,5,A,A,,,Wanssum,Wanssum,675508.1583274126,6715147.043691398
984200001146319,984200001146319,Heesakker,Heesakker,5811AW,5808AW,6,6,,,,,Oirlo,Oirlo,672372.2490235884,6709980.1891220305
984200000022733,984200000022733,Hoenderstraat,Hoenderstraat,5801CK,5801CK,12,10,,,,,Venray,Venray,664877.2884525175,6715130.49087131
984200001148661,984200001148661,Boomvalk,Boomvalk,5804VK,5804VJ,8,8,,,,,Venray,Venray,663550.7967942301,6716305.417985615
984200001148658,984200001148658,Boomvalk,Boomvalk,5804VK,5804VJ,2,2,,,,,Venray,Venray,663597.1186409452,6716283.873330888
984200001148091,984200001148091,Merseloseweg,Merseloseweg,5801CA,5801CC,61,61,,,,,Venray,Venray,664718.0198965837,6714730.899374391
984200001148662,984200001148662,Boomvalk,Boomvalk,5804VK,5804VJ,10,10,,,,,Venray,Venray,663541.7283701745,6716309.062279095
984200001148659,984200001148659,Boomvalk,Boomvalk,5804VK,5804VJ,4,4,,,,,Venray,Venray,663584.2572264175,6716291.166973814
984200001148660,984200001148660,Boomvalk,Boomvalk,5804VK,5804VJ,6,6,,,,,Venray,Venray,663569.6561102238,6716296.151524882
