BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
392200000027537,392200000027537,Jan Sluyterslaan,Jan Sluijterslaan,2033TM,2033TM,6,6,K,K,,,Haarlem,Haarlem,519194.3688118183,6868576.444271744
392200000027604,392200000027604,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,82,82,,,,,Haarlem,Haarlem,519346.491169924,6868363.626280422
392200000027551,392200000027551,Jan Sluyterslaan,Jan Sluijterslaan,2033TM,2033TM,12,12,,,,,Haarlem,Haarlem,519226.4977440412,6868619.898290925
392200000097020,392200000097020,Van Nesstraat,Van Nesstraat,2024XG,2024DL,67,67,,,,,Haarlem,Haarlem,517169.1363113133,6873844.328436493
392200000027545,392200000027545,Jan Sluyterslaan,Jan Sluijterslaan,2033TM,2033TM,6,6,H,H,,,Haarlem,Haarlem,519207.4952741303,6868571.658724624
392200000027591,392200000027591,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,62,62,P,P,,,Haarlem,Haarlem,519328.08182408835,6868446.665362471
392200000027630,392200000027630,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,96,96,B,B,,,Haarlem,Haarlem,519288.6655417261,6868300.407806573
392200000097476,392200000097476,Meeuwenstraat,Meeuwenstraat,2025WG,2025ZB,101,101,,,,,Haarlem,Haarlem,517871.91071017383,6875066.436290038
392200000027579,392200000027579,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,62,62,D,D,,,Haarlem,Haarlem,519310.01905595796,6868454.679580664
392200000027615,392200000027615,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,84,84,J,J,,,Haarlem,Haarlem,519309.4433484496,6868348.143774599
392200000027549,392200000027549,Jan Sluyterslaan,Jan Sluijterslaan,2033TM,2033TM,10,10,,,,,Haarlem,Haarlem,519216.5241548185,6868622.291401896
392200000027628,392200000027628,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,94,94,,,,,Haarlem,Haarlem,519332.94799519156,6868294.415907852
392200000027596,392200000027596,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,66,66,,,,,Haarlem,Haarlem,519360.4758794803,6868444.201059828
392200000027559,392200000027559,Jan Sluyterslaan,Jan Sluijterslaan,2033TN,2033TN,28,28,,,,,Haarlem,Haarlem,519318.557078801,6868602.439153674
392200000027581,392200000027581,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,62,62,F,F,,,Haarlem,Haarlem,519308.4658492745,6868446.469392783
392200000027535,392200000027535,Jan Sluyterslaan,Jan Sluijterslaan,2033TM,2033TM,3,3,A,A,,,Haarlem,Haarlem,519124.94285304635,6868702.643451821
392200000027600,392200000027600,Jan Sluyterslaan,Jan Sluijterslaan,2033TP,2033TP,74,74,,,,,Haarlem,Haarlem,519353.14360908425,6868403.403751549
