BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1525200000000332,1525200000000332,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,b,b,,,Sassenheim,Sassenheim,504255.609195184,6841209.806284035
1525200000014794,1525200000014794,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,024,024,Sassenheim,Sassenheim,504285.0135362921,6841244.276427649
1525200000014771,1525200000014771,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,001,001,Sassenheim,Sassenheim,504220.14754736255,6841229.038299885
1525200000014772,1525200000014772,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,002,002,Sassenheim,Sassenheim,504224.42261441355,6841225.616207643
1525200000014773,1525200000014773,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,003,003,Sassenheim,Sassenheim,504228.42190148815,6841229.136392854
1525200000014774,1525200000014774,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,004,004,Sassenheim,Sassenheim,504231.8399334432,6841233.035188411
1525200000014775,1525200000014775,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,005,005,Sassenheim,Sassenheim,504235.25569571037,6841237.126708099
1525200000014777,1525200000014777,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,007,007,Sassenheim,Sassenheim,504241.9017920128,6841244.730932343
1525200000014778,1525200000014778,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,008,008,Sassenheim,Sassenheim,504245.317564297,6841248.822453691
1525200000014779,1525200000014779,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,009,009,Sassenheim,Sassenheim,504248.5433747207,6841252.718973161
1525200000014780,1525200000014780,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,010,010,Sassenheim,Sassenheim,504270.51444732165,6841249.892062965
1525200000014781,1525200000014781,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,011,011,Sassenheim,Sassenheim,504273.1703725526,6841253.203567113
1525200000014782,1525200000014782,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,012,012,Sassenheim,Sassenheim,504276.010092847,6841257.0955027575
1525200000014783,1525200000014783,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,013,013,Sassenheim,Sassenheim,504279.0504990267,6841260.411563437
1525200000014784,1525200000014784,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,014,014,Sassenheim,Sassenheim,504282.2763303391,6841264.308075016
1525200000014785,1525200000014785,Adelborst van Leeuwenln,Adelborst van Leeuwenlaan,2172AA,2172AA,5,5.0,,,015,015,Sassenheim,Sassenheim,504285.30763534585,6841268.39666736
