BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000343801,Eusebiusbuitensingel,6828HT,8,,,Arnhem,Niet gevonden
202200000835311,Koningsplein,6811BV,5,,,Arnhem,0202200000408502
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000416799,Klarendalseweg,6822GG,151,,,Arnhem,0202200000852272
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000835251,De Overmaat,6831AH,36,A,,Arnhem,0202200000381917
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845487,Koningsweg,6816TD,23,A,,Arnhem,Niet gevonden
202200000835239,Bruningweg,6827BM,19,,,Arnhem,0202200000420210
202200000343800,Eusebiusbuitensingel,6828HT,9,,,Arnhem,Niet gevonden
202200000293118,Leemansweg,6827BX,24,,,Arnhem,Niet gevonden
202200000841239,Kromme Elleboogsteeg,6811DS,30,,,Arnhem,0202200000852398
202200000840809,Oude Oeverstraat,6811JZ,98,,,Arnhem,Niet gevonden
202200000296962,Hanzestraat,6826ME,33,,,Arnhem,Niet gevonden
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000425113,Zijpendaalseweg,6814CC,29,,,Arnhem,0202200000852964
202200000401869,Rijnkade,6811HA,36,,,Arnhem,Niet gevonden
202200000835375,Oude Kraan,6811LJ,8,,,Arnhem,0202200000346742
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000407197,Noordpad,6822JG,79,,,Arnhem,Niet gevonden
202200000835362,Mr J.M. de Kempenaersingel,6836MH,4,C,,Arnhem,0202200000408553
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000419352,Sonsbeeksingel,6814AA,10,,,Arnhem,Niet gevonden
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000844595,Velperbuitensingel,6828CT,7,,,Arnhem,0202200000345574
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000413574,P. Calandweg,6827BJ,19,A,,Arnhem,Niet gevonden
202200000835387,Patersstraat,6828AH,20,,,Arnhem,0202200000289329
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000319542,Utrechtsestraat,6811LT,47,,,Arnhem,Niet gevonden
202200000835413,Spijkerstraat,6828DB,49,,,Arnhem,0202200000380171
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000361684,Ringoven,6826TR,10,,,Arnhem,0202200000852743
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000845350,Utrechtseweg,6812AR,310,,,Arnhem,0202200000303156
202200000389850,Badhuisstraat,6827AD,11,,,Arnhem,0202200000852812
202200000838394,Johnny van Doornplein,6811BJ,14,,,Arnhem,Niet gevonden
202200000835424,Tullekensteeg,6811GN,8,,,Arnhem,0202200000361011
