BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
777200000174520,Ridderstraat,4872AA,3,,,Etten-Leur,Niet gevonden
777200000190336,Hoevenseweg,4877LA,39,,,Etten-Leur,Niet gevonden
777200000201439,Lambertusstraat,4872XA,7,,,Etten-Leur,Niet gevonden
777200000181028,Baai,4871BE,156,,,Etten-Leur,Niet gevonden
