BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1916200000040753,1916200000040753,Wilsveen,Wilsveen,2266LR,2266LR,10,10.0,E,C,,,Leidschendam,Leidschendam,492259.22586614935,6813455.134815446
1916200000026216,1916200000026216,Prins Bernhardlaan,Prins Bernhardlaan,2273BP,2273BP,228,230.0,,,,,Voorburg,Voorburg,485485.9464726211,6813582.490532385
1916200000038850,1916200000038850,Veurse Achterweg,Veurse Achterweg,2264SG,2264SG,20,22.0,,,,,Leidschendam,Leidschendam,489953.4794843922,6817133.49669719
1916200000365224,1916200000365224,Doctor van Noortstraat,Doctor van Noortstraat,2266GV,2266GV,175,177.0,B,,,,Leidschendam,Leidschendam,497566.47186513175,6818586.673153796
1916200000033687,1916200000033687,Tulpentuin,Tulpentuin,2272EK,2272EK,393,395.0,,,,,Voorburg,Voorburg,486564.1986913318,6815097.343730186
1916200000014181,1916200000014181,Herenstraat,Herenstraat,2271CC,2271CC,87,85.0,B,A,,,Voorburg,Voorburg,485800.9111082737,6812330.020625064
1916200000001646,1916200000001646,Adama van Scheltemastraat,Adama van Scheltemastraat,2274VW,2274VW,18,16.0,,,,,Voorburg,Voorburg,484889.6269342505,6813872.220914101
1916200000033688,1916200000033688,Tulpentuin,Tulpentuin,2272EK,2272EK,395,393.0,,,,,Voorburg,Voorburg,486556.2045868059,6815090.6044568345
1916200000041734,1916200000041734,Sint Martinuslaan,Sint Martinuslaan,2273BC,2273BC,288,300.0,A,,,,Voorburg,Voorburg,486092.4842265704,6814879.525052259
1916200000036747,1916200000036747,van Heurnstraat,Koningin Wilhelminalaan,2274NG,2274BD,1,539.0,,B,,,Voorburg,Voorburg,483181.3512940274,6813937.594213274
1916200000042237,1916200000042237,Prinsenhof,Prinsenhof,2263EV,2263EV,4,6.0,J,,,,Leidschendam,Leidschendam,489765.157660135,6817599.089981706
1916200000038707,1916200000038707,Veursestraatweg,Veursestraatweg,2265CD,2265CD,6,12.0,,,,,Leidschendam,Leidschendam,489867.45104056865,6816118.04971625
1916200000013695,1916200000013695,Heeswijkstraat,Heeswijkstraat,2275EC,2275EC,115,113.0,,A,,,Voorburg,Voorburg,484448.8023456281,6811602.971654073
1916200000372081,1916200000372081,Wilsveen,Wilsveen,2266LH,2266LR,8,8.0,A,A,,,Leidschendam,Leidschendam,491976.8905021281,6813405.20544783
