BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
79200000375270,79200000375270,Jan Binneswei,Jan Binneswei,9294KJ,9294KJ,14,14.0,a,A,,,Oudwoude,Oudwoude,680755.1692044827,7035263.123032056
79200000377492,79200000377492,Foarwei,Foarwei,9298JT,9298JT,210,210.0,a,A,,,Kollumerzwaag,Kollumerzwaag,673774.2778831201,7031527.250369328
79200000377472,79200000377472,David Kloostermanstrjitte,David Kloostermanstrjitte,9298JW,,24,24.0,f,F,,,Kollumerzwaag,Kollumerzwaag,675790.3024747884,7031787.589576157
79200000372314,79200000372314,Voorstraat,Voorstraat,9291CN,9291CN,116,116.0,a,A,,,Kollum,Kollum,684979.8842826037,7034988.296236067
79200000374118,79200000374118,Foarwei,Foarwei,9298JC,9298JC,45,45.0,a,A,,,Kollumerzwaag,Kollumerzwaag,677958.0888054749,7031856.970289526
79200000376816,79200000376816,Hesseweg,Hesseweg,9291ME,9291ME,2,2.0,b,B,,,Kollum,Kollum,686042.222103082,7034914.290287151
79200000371578,79200000371578,Voorstraat,Voorstraat,9291CL,9291CL,66,66.0,a,A,,,Kollum,Kollum,684607.5814715502,7034952.977377117
79200000374038,79200000374038,Hooge Zuidwal,Hooge Zuidwal,9853TJ,9853TJ,1,1.0,a,A,,,Munnekezijl,Munnekezijl,699288.8970560925,7044619.06895478
79200000369088,79200000369088,Singelweg,Singelweg,9291ML,9291ML,27,27.0,a,A,,,Kollum,Kollum,685425.3773142928,7035289.694344627
79200000372296,79200000372296,Voorstraat,Voorstraat,9291CN,9291CN,106,106.0,a,A,,,Kollum,Kollum,684880.0413229319,7035016.1285503395
58200000241831,58200000241831,Kleine Oosterstraat,Kleine Oosterstraat,9101KK,9101KK,2,2.0,D,E,,,Dokkum,Dokkum,667926.7354515735,7043550.594306568
79200000375328,79200000375328,Jan Binneswei,Jan Binneswei,9294KK,9294KK,49,49.0,a,A,,,Oudwoude,Oudwoude,680714.3282615088,7035688.433352153
79200000366954,79200000366954,Hoog Pypke,Hoog Pypke,9291EJ,,2,2.0,a,A,,,Kollum,Kollum,684602.9059273088,7034850.1058812775
79200000371918,79200000371918,David Kloostermanstrjitte,David Kloostermanstrjitte,9298JW,,24,24.0,g,G,,,Kollumerzwaag,Kollumerzwaag,675790.349987185,7031792.6060628565
79200000371606,79200000371606,Voorstraat,Voorstraat,9291CE,9291CE,83,83.0,a,A,,,Kollum,Kollum,684910.3278774841,7035039.227752762
79200000371916,79200000371916,David Kloostermanstrjitte,David Kloostermanstrjitte,9298JW,,24,24.0,e,E,,,Kollumerzwaag,Kollumerzwaag,675790.2549624599,7031782.5730925845
79200000374204,79200000374204,Foarwei,Foarwei,9298JE,9298JE,91,91.0,a,A,,,Kollumerzwaag,Kollumerzwaag,677272.3670172727,7031796.74313902
79200000374180,79200000374180,Foarwei,Foarwei,9298JN,9298JN,78,78.0,b,B,,,Kollumerzwaag,Kollumerzwaag,676923.385334469,7031820.20600309
79200000371362,79200000371362,Willem Loreweg,Willem Loreweg,9291MC,9291MC,19,19.0,a,A,,,Kollum,Kollum,685643.2141808533,7040987.783339926
79200000379237,79200000379237,Eskesstraat,Eskesstraat,9291GT,9291GT,21,21.0,a,A,,,Kollum,Kollum,684522.6583776005,7034693.951953655
79200000378230,79200000378230,Sparrewei,Sparrewei,9298RS,9298RS,30,30.0,a,A,,,Kollumerzwaag,Kollumerzwaag,677396.7099350425,7030046.498997734
79200000369368,79200000369368,Regnerus Meinardystraat,Regnerus Meinardystraat,9291EP,9291EP,12,12.0,a,A,,,Kollum,Kollum,684644.7075353009,7034541.843070908
79200000378463,79200000378463,Kwelderweg,Kwelderweg,9291MD,9291MD,1,1.0,a,A,,,Kollum,Kollum,686273.3106669062,7041866.709836075
79200000382619,79200000382619,Kleasterwei,Kleasterwei,9297WS,9297WS,2,2.0,c,C,,,Veenklooster,Veenklooster,679913.1714252426,7032236.436623148
79200000378730,79200000378730,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,n,N,,,Kollum,Kollum,684443.0566202337,7034814.8245640835
79200000378432,79200000378432,Harm Smidswei,Harm Smidswei,9298RD,9298RD,22,22.0,a,A,,,Kollumerzwaag,Kollumerzwaag,677815.961164407,7031626.076891931
79200000369098,79200000369098,Sjoerdaweg,Sjoerdaweg,9291NH,9291NH,2,2.0,d,D,,,Kollum,Kollum,685710.6891112414,7035592.804138693
79200000379342,79200000379342,Eyso de Wendtstraat,Eyso de Wendtstraat,9291ES,9291ES,1,1.0,a,A,,,Kollum,Kollum,684689.307525832,7034959.0100116795
79200000379043,79200000379043,Foarwei,Foarwei,9298JE,9298JE,109,109.0,a,A,,,Kollumerzwaag,Kollumerzwaag,676932.6586174828,7031740.990959456
79200000378712,79200000378712,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,f,F,,,Kollum,Kollum,684439.5632662681,7034849.287681428
79200000379207,79200000379207,Bumawei,Bumawei,9295KD,9295KD,21,21.0,a,A,,,Westergeest,Westergeest,677415.1413701808,7037433.8203541655
79200000379098,79200000379098,Voorstraat,Voorstraat,9291CM,9291CM,86,86.0,a,A,,,Kollum,Kollum,684730.4832738788,7034977.374837897
79200000378426,79200000378426,Singelweg,Singelweg,9291ML,9291ML,15,15.0,a,A,,,Kollum,Kollum,685371.0407553914,7035500.849942369
79200000371914,79200000371914,David Kloostermanstrjitte,David Kloostermanstrjitte,9298JZ,,24,24.0,d,D,,,Kollumerzwaag,Kollumerzwaag,675790.2074501993,7031777.556612118
79200000378728,79200000378728,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,h,H,,,Kollum,Kollum,684446.9402647814,7034816.252248076
79200000378430,79200000378430,Singelweg,Singelweg,9291ML,9291ML,17,17.0,a,A,,,Kollum,Kollum,685390.433603904,7035455.932074231
79200000371532,79200000371532,Meester Visserstraat,Meester Visserstraat,9293LJ,9293LJ,11,11.0,a,A,,,Kollumerpomp,Kollumerpomp,688951.1769548644,7040169.701090852
79200000379049,79200000379049,Foarwei,Foarwei,9298JE,9298JE,111,111.0,k,K,,,Kollumerzwaag,Kollumerzwaag,676862.6731504238,7031709.443129928
79200000382319,79200000382319,Koetsjekralen,Koetsjekralen,9299HR,9299HL,8,8.0,,,,,Zwagerbosch,Zwagerbosch,673304.7990265595,7029123.090773592
79200000377262,79200000377262,Prellewei,Prellewei,9295KP,9295KP,1,1.0,a,A,,,Westergeest,Westergeest,677695.8742989788,7037633.3258899115
79200000377372,79200000377372,Uniahof,Uniahof,,,1,1.0,g,G,,,Kollum,Kollum,684618.7067294838,7033976.700189413
79200000377332,79200000377332,Sjoerdaweg,Sjoerdaweg,9291NH,9291NH,2,2.0,m,M,,,Kollum,Kollum,685761.204266396,7035634.088482351
79200000377282,79200000377282,Simmerwei,Simmerwei,9295KA,9295KA,6,6.0,a,A,,,Westergeest,Westergeest,678238.6731478468,7035315.797089625
79200000379026,79200000379026,Foarwei,Foarwei,9298JE,9298JE,111,111.0,h,H,,,Kollumerzwaag,Kollumerzwaag,676846.8979762022,7031731.16301469
79200000379016,79200000379016,Foarwei,Foarwei,9298JE,9298JE,111,111.0,c,C,,,Kollumerzwaag,Kollumerzwaag,676846.6437191465,7031736.130534933
79200000379246,79200000379246,Hesseweg,Hesseweg,9291ME,9291ME,2,2.0,a,A,,,Kollum,Kollum,685811.5576588452,7034441.00629154
79200000378421,79200000378421,Spoarbuorren Sud,Spoarbuorren Sud,9298WC,9298WC,17,17.0,a,A,,,Kollumerzwaag,Kollumerzwaag,676062.2752080127,7029340.263862628
79200000378448,79200000378448,Foarwei,Foarwei,9298JM,,48,48.0,b,B,,,Kollumerzwaag,Kollumerzwaag,677639.5864111786,7031900.55865613
79200000378917,79200000378917,Simmerwei,Simmerwei,9295KA,9295KA,5,5.0,a,A,,,Westergeest,Westergeest,678020.0957534339,7035369.53842467
79200000371912,79200000371912,David Kloostermanstrjitte,David Kloostermanstrjitte,9298JZ,,24,24.0,c,C,,,Kollumerzwaag,Kollumerzwaag,675790.1441006239,7031770.867976345
79200000369606,79200000369606,Voorstraat,Voorstraat,9291CD,9291CD,49,49.0,a,A,,,Kollum,Kollum,684642.7553339105,7034988.539441663
79200000379014,79200000379014,Foarwei,Foarwei,9298JE,9298JE,111,111.0,b,B,,,Kollumerzwaag,Kollumerzwaag,676859.7130546077,7031738.73863378
79200000369094,79200000369094,Sjoerdaweg,Sjoerdaweg,9291NH,9291NH,2,2.0,a,A,,,Kollum,Kollum,685760.8278794694,7035598.957001561
79200000378732,79200000378732,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,a,A,,,Kollum,Kollum,684441.6118789453,7034864.237295064
79200000378718,79200000378718,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,j,J,,,Kollum,Kollum,684434.2366532324,7034862.164039647
79200000366406,79200000366406,Friese Straatweg,Friese Straatweg,,,16,16.0,a,A,,,Burum,Burum,690965.682007694,7032566.983019711
79200000369096,79200000369096,Sjoerdaweg,Sjoerdaweg,9291NH,9291NH,2,2.0,c,C,,,Kollum,Kollum,685729.082872908,7035595.9524502065
79200000377098,79200000377098,Eelke Meinertswei,Eelke Meinertswei,9295KB,9295KB,12,12.0,a,A,,,Westergeest,Westergeest,677406.1113584127,7037056.609764541
79200000378716,79200000378716,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,s,S,,,Kollum,Kollum,684438.436942352,7034813.86808792
79200000378724,79200000378724,Eskesstraat,Eskesstraat,9291GX,9291GX,2,2.0,q,Q,,,Kollum,Kollum,684432.6738148786,7034847.8567146
79200000377470,79200000377470,David Kloostermanstrjitte,David Kloostermanstrjitte,9298JZ,,24,24.0,a,A,,,Kollumerzwaag,Kollumerzwaag,675790.0490764874,7031760.835033074
79200000370316,79200000370316,Uniahof,Uniahof,,,1,1.0,b,B,,,Kollum,Kollum,684643.7883386231,7033981.4520755615
79200000374574,79200000374574,Foarwei,Foarwei,9294KD,9294KD,2,2.0,a,A,,,Oudwoude,Oudwoude,682195.4089310527,7034600.950523885
