BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
166200000024882,166200000024882,Gelderse Sluis,Gelderse Sluis,8265PE,8278BZ,1,1,,,,,Kamperveen,Kamperveen,653179.8240977688,6894586.223970376
166200000024883,166200000024883,Gelderse Sluis,Gelderse Sluis,8265PE,8278BZ,2,2,,,,,Kamperveen,Kamperveen,653184.7030987288,6894579.992917427
166200000006683,166200000006683,Kamperstraatweg,Kamperstraatweg,8278AA,8265PA,3,3,,,,,Kampen,Kampen,660874.2679071658,6897817.1696125865
166200000006622,166200000006622,Kamperstraatweg,Kamperstraatweg,8278AA,8265PA,5,5,,,,,Kampen,Kampen,661464.0368154857,6897396.463756627
166200000025695,166200000025695,Grafhorsterweg,Grafhorsterweg,8277AB,8271CB,75,75,,,,,IJsselmuiden,IJsselmuiden,660649.3291096895,6905294.424732275
166200000022481,166200000022481,Zwolseweg,Zwolseweg,8275AA,8271RC,48,48,,,TR,TR,IJsselmuiden,IJsselmuiden,664091.0972087682,6898811.328920268
166200000022294,166200000022294,Zwolseweg,Zwolseweg,8275AA,8271RC,48,48,,,,,IJsselmuiden,IJsselmuiden,664026.4227723188,6898790.21465415
166200000001017,166200000001017,de Chalmotweg,de Chalmotweg,8278AC,8265PJ,1,1,,,,,Kampen,Kampen,661527.1854584581,6897064.709864746
166200000000143,166200000000143,de Chalmotweg,de Chalmotweg,8278AC,8265PJ,4,4,,,,,Kampen,Kampen,661444.286570707,6896692.617020616
166200000000854,166200000000854,Wielstraat,Wielstraat,8263BJ,8263BJ,3,3,E,D,,,Kampen,Kampen,654882.1777618036,6902057.040674332
166200000000853,166200000000853,Wielstraat,Wielstraat,8263BJ,8263BJ,3,3,F,E,,,Kampen,Kampen,654892.3210847364,6902041.839698023
166200000024776,166200000024776,Wielstraat,Wielstraat,8263BJ,8263BJ,2,1,A,A,,,Kampen,Kampen,654867.4160206274,6901974.2915261015
166200000024777,166200000024777,Wielstraat,Wielstraat,8263BJ,8263BJ,2,2,B,A,,,Kampen,Kampen,654855.8468503134,6901993.685285658
166200000012852,166200000012852,Wielstraat,Wielstraat,8263BJ,8263BJ,4,2,,,,,Kampen,Kampen,654829.4726332261,6902028.443575133
166200000000855,166200000000855,Wielstraat,Wielstraat,8263BJ,8263BJ,3,4,D,,,,Kampen,Kampen,654831.4348320905,6902046.689167292
