BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1730200000013225,1730200000013225,Groningerweg,Groningerweg,9766TM,9766TM,109,109.0,t,a,,,Eelderwolde,Eelderwolde,728605.2049877744,7015587.602764935
1730200000005741,1730200000005741,Burg. J.G. Legroweg,Oosterbroek,9761TC,9761TG,62,20.0,b,,,,Eelde,Eelde,733771.7835901607,7007317.551235402
1730200000021775,1730200000021775,Hoofdweg,Burg. Strubenweg,9761EV,9761EV,1,1.0,,,,,Eelde,Eelde,730777.4243599601,7007627.925776001
1730200000011328,1730200000011328,Lindenstraat,Lindenstraat,9482PS,9482PS,6,6.0,A,a,,,Tynaarlo,Tynaarlo,736656.5767557257,6997393.93802258
1730200000011110,1730200000011110,Stationsstraat,Stationsstraat,9482TX,9482TX,1,1.0,A,a,,,Tynaarlo,Tynaarlo,737894.8116702606,6997620.795504521
1730200000012685,1730200000012685,Stationsstraat,Stationsstraat,9482TX,9482TX,3,3.0,A,a,,,Tynaarlo,Tynaarlo,737907.1544789912,6997565.625142405
1730200000011730,1730200000011730,Gelmarusstraat,Gelmarusstraat,9494RJ,9494RJ,1,1.0,A,a,,,Yde,Yde,733699.5832818621,7004183.052568881
1730200000011446,1730200000011446,Hoofdstraat,Hoofdstraat,9491AC,9491AC,7,7.0,A,a,,,Zeijen,Zeijen,728660.4315541349,6992602.182659647
1730200000011491,1730200000011491,Hoofdstraat,Hoofdstraat,9491AC,9491AC,15,15.0,A,a,,,Zeijen,Zeijen,728699.2392025145,6992330.27761469
1730200000011346,1730200000011346,Hoofdstraat,Hoofdstraat,9491AC,9491AC,15,15.0,B,b,,,Zeijen,Zeijen,728700.7122582038,6992318.604028866
1730200000011409,1730200000011409,Hoofdstraat,Hoofdstraat,9491AD,9491AD,23,23.0,A,a,,,Zeijen,Zeijen,728738.2310554464,6992070.028004138
1730200000012159,1730200000012159,Askampstraat,Askampstraat,9491BB,9491BB,20,20.0,A,a,,,Zeijen,Zeijen,728676.7838257634,6991343.7899130685
