BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
296200000002602,296200000002602,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,7,7.0,,,,,Bergharen,Bergharen,631194.0137921516,6773432.426047235
296200000002604,296200000002604,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,9,9.0,,,,,Bergharen,Bergharen,631203.5757820426,6773398.371555137
296200000002606,296200000002606,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,11,11.0,,,,,Bergharen,Bergharen,631208.3661871963,6773383.774108774
296200000002608,296200000002608,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,13,13.0,,,,,Bergharen,Bergharen,631213.143986264,6773365.937024248
296200000002610,296200000002610,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,15,15.0,,,,,Bergharen,Bergharen,631217.9469458794,6773354.579285964
296200000002612,296200000002612,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,17,17.0,,,,,Bergharen,Bergharen,631224.3340800955,6773335.116122547
296200000002614,296200000002614,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,19,19.0,,,,,Bergharen,Bergharen,631227.5213384671,6773323.764734183
296200000002598,296200000002598,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,2,2.0,,,,,Bergharen,Bergharen,631098.9013709577,6773487.872464657
296200000002600,296200000002600,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,4,4.0,,,,,Bergharen,Bergharen,631115.5924633247,6773457.595179961
296200000002603,296200000002603,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,8,8.0,,,,,Bergharen,Bergharen,631142.0919300445,6773375.9333676435
296200000002605,296200000002605,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,10,10.0,,,,,Bergharen,Bergharen,631165.9960306501,6773348.811288131
296200000002607,296200000002607,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,12,12.0,,,,,Bergharen,Bergharen,631164.5480165145,6773333.72965169
296200000002609,296200000002609,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,14,14.0,,,,,Bergharen,Bergharen,631180.5349376848,6773289.931495103
296200000002611,296200000002611,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,16,16.0,,,,,Bergharen,Bergharen,631186.9032436687,6773265.609082508
296200000002613,296200000002613,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,18,18.0,,,,,Bergharen,Bergharen,631191.6936007324,6773251.01188371
296200000002615,296200000002615,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,20,20.0,,,,,Bergharen,Bergharen,631198.0870080118,6773233.168792128
296200000002617,296200000002617,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,22,22.0,,,,,Bergharen,Bergharen,631201.267971319,6773220.197754372
296200000002619,296200000002619,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,24,24.0,,,,,Bergharen,Bergharen,631244.4808989986,6773114.740906121
296200000002621,296200000002621,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BP,6617BP,26,26.0,,,,,Bergharen,Bergharen,631254.0486065646,6773082.3074552305
296200000002597,296200000002597,Burg van Elkstraat,Burgemeester van Elkstraat,6617BN,6617BN,1,1.0,,,,,Bergharen,Bergharen,631137.8351629209,6773528.217929902
296200000002599,296200000002599,Burgemeester van Elkstr,Burgemeester van Elkstraat,6617BN,6617BN,3,3.0,,,,,Bergharen,Bergharen,631145.8383298625,6773508.748117977
296200000002601,296200000002601,Burg van Elkstraat,Burgemeester van Elkstraat,6617BP,6617BP,6,6.0,,,,,Bergharen,Bergharen,631130.9454140709,6773418.093188135
296200000009161,296200000009161,Huurlingsedam,Huurlingsedam,6603LH,6603LH,13,71.0,,,,,Wijchen,Wijchen,639275.9868009317,6763536.190495775
