BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
484200000002546,484200000002546,Batenstein,Batenstein,2403PH,2403PH,14,16,,,,,Alphen aan den Rijn,Alphen aan den Rijn,520743.6486300004,6827443.569514939
484200000014348,484200000014348,Lupinesingel,Lupinesingel,2403CM,2403CM,9,11,,,,,Alphen aan den Rijn,Alphen aan den Rijn,520901.14413900836,6826479.763569104
484200000031647,484200000031647,Provinciepassage,Provinciepassage,2408GT,2408GT,45,43,,,,,Alphen aan den Rijn,Alphen aan den Rijn,517836.9975861953,6822560.565775509
484200000018947,484200000018947,Raadhuisstraat,Cornelis Geellaan,2406AG,2406JG,22,2,C,B,,,Alphen aan den Rijn,Alphen aan den Rijn,519417.25070528593,6822373.667705339
484200000032101,484200000032101,Karel Doormanstraat,Tolstraat,,,1,1,,,,,Alphen aan den Rijn,Alphen aan den Rijn,518475.6441746664,6824636.832359204
484200000029580,484200000029580,Juweelstraat,Juweelstraat,,,71,73,B,B,,,Alphen aan den Rijn,Alphen aan den Rijn,520539.42302826,6825459.838096985
1672200000007237,1672200000007237,Omleidingsweg,Bentwoudlaan,2731BS,2731BS,2,2,,,,,Benthuizen,Benthuizen,505515.83520854305,6813373.923175212
484200000036005,484200000036005,Prins Hendrikstraat,Prins Hendrikstraat,2405AG,2405AG,69,61,B,A,,,Alphen aan den Rijn,Alphen aan den Rijn,519318.47617282916,6821993.611834151
484200000036004,484200000036004,Prins Hendrikstraat,Prins Hendrikstraat,2405AG,2405AG,69,61,A,,,,Alphen aan den Rijn,Alphen aan den Rijn,519328.07733733405,6821989.728105117
499200002037167,499200002037167,Biezen,Biezen,2771CL,2771CL,24,24,C,B,,,Boskoop,Boskoop,519036.8652329881,6814685.879086927
1672200000007886,1672200000007886,Hogeveenseweg,Boslaan,2731LA,2731LD,11,10,A,,,,Benthuizen,Benthuizen,508212.4495536619,6813988.92328305
1672200000007236,1672200000007236,Omleidingsweg,Bentwoudlaan,2731BS,2731BS,1,1,,,,,Benthuizen,Benthuizen,507341.4758395206,6813516.428142698
1672200000008408,1672200000008408,Omleidingsweg,Bentwoudlaan,2731BS,2731BS,4,4,,,,,Benthuizen,Benthuizen,506959.2003161188,6813245.7748477915
1672200000008408,1672200000008408,Omleidingsweg,Bentwoudlaan,2731BS,2731BS,4,4,,,,,Benthuizen,Benthuizen,506959.2003161188,6813245.7748477915
1672200000007236,1672200000007236,Omleidingsweg,Bentwoudlaan,2731BS,2731BS,1,1,,,,,Benthuizen,Benthuizen,507341.4758395206,6813516.428142698
484200002039453,484200002039453,Omleidingsweg,Bentwoudlaan,2731CW,2731BS,11,11,,,,,Benthuizen,Benthuizen,505216.1981428494,6813467.189451332
1672200000007237,1672200000007237,Omleidingsweg,Bentwoudlaan,2731BS,2731BS,2,2,,,,,Benthuizen,Benthuizen,505515.83520854305,6813373.923175212
1672200000007834,1672200000007834,Benthorn,Boslaan,2731LC,2731LD,2,14,,,,,Benthuizen,Benthuizen,508280.6891518165,6813553.88980784
484200002038815,484200002038815,Den Ham,Den Ham,2771WW,2771WV,39,39,,,,,Boskoop,Boskoop,518711.3659491252,6812393.839234417
484200002038811,484200002038811,Laag Boskoop,Laag Boskoop,2771GW,2771GV,22,22,,,,,Boskoop,Boskoop,518474.1227486857,6814914.076605009
