BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
503200000103347,Adama van Scheltemaplein,2624PJ,97,,,Delft,0503200000132751
503200000040647,Achterom,2611PR,54,,,Delft,Niet gevonden
503200000035175,Gasthuislaan,2611RB,68,,,Delft,Niet gevonden
503200000041042,Markt,2611GP,17,A,,Delft,Niet gevonden
503200000132758,Bellweg,2627AW,16,,,Delft,0503200000036492
503200000101973,Neringstraat,2624HX,7,,,Delft,Niet gevonden
503200000105381,Tanthofdreef,2623EW,15,,,Delft,Niet gevonden
503200000103084,Oosteinde,2611VD,175,,III,Delft,Niet gevonden
503200000094870,Vlamingstraat,2611LA,86,,,Delft,Niet gevonden
503200000111207,Phoenixstraat,2611AM,60,,,Delft,0503200000131201
503200000039513,Koornmarkt,2611EE,16,,,Delft,Niet gevonden
503200000037865,Rietveld,2611LL,6,,,Delft,Niet gevonden
503200000103708,Oude Delft,2611HC,179,,,Delft,Niet gevonden
503200000040550,Hippolytusbuurt,2611HM,41,,,Delft,Niet gevonden
503200000040538,Hippolytusbuurt,2611HM,21,,,Delft,Niet gevonden
503200000116194,Schutterstraat,2611MX,13,B,,Delft,Niet gevonden
503200000038683,Oude Delft,2611BA,11,,,Delft,Niet gevonden
503200000034049,Nieuwe Plantage,2611XH,7,,,Delft,Niet gevonden
503200000039514,Koornmarkt,2611EE,10,,,Delft,Niet gevonden
503200000095343,Kalfjeslaan,2623AJ,56,,,Delft,Niet gevonden
503200000007063,Martinus Nijhofflaan,2624ES,6,,,Delft,Niet gevonden
503200000038903,Binnenwatersloot,2611BJ,37,A,,Delft,Niet gevonden
503200000100144,Kerkstraat,2611GX,18,,,Delft,Niet gevonden
503200000111207,Phoenixstraat,2611AM,60,,,Delft,0503200000131201
503200000006729,Papsouwselaan,2624EG,224,,,Delft,Niet gevonden
503200000109640,Verwersdijk,2611NE,73,,,Delft,Niet gevonden
503200000022181,Van der Lelijstraat,2614EH,93,D,,Delft,Niet gevonden
503200000006747,Papsouwselaan,2624AE,7,,,Delft,Niet gevonden
503200000105586,Wijnhaven,2611CR,6,,,Delft,Niet gevonden
503200000095344,Kalfjeslaan,2623AJ,58,,,Delft,Niet gevonden
503200000111208,Phoenixstraat,2611AM,60,A,,Delft,0503200000131202
503200000111207,Phoenixstraat,2611AM,60,,,Delft,0503200000131201
503200000038919,Westvest,2611AZ,41,,,Delft,Niet gevonden
503200000121623,Gasthuislaan,2611PX,107,,,Delft,Niet gevonden
503200000110662,Martinus Nijhofflaan,2624ES,60,,,Delft,Niet gevonden
503200000111245,Elektronicaweg,2628XG,24,,,Delft,Niet gevonden
503200000101191,Drie Akersstraat,2611JR,7,,,Delft,Niet gevonden
503200000040673,Giststraat,2611PT,8,,,Delft,Niet gevonden
503200000039770,Bagijnestraat,2611AT,26,,,Delft,Niet gevonden
503200000038680,Oude Delft,2611BA,5,,,Delft,Niet gevonden
503200000109096,Beestenmarkt,2611GC,28,,,Delft,Niet gevonden
503200000039010,Brabantse Turfmarkt,2611CK,9,,,Delft,Niet gevonden
503200000038685,Oude Delft,2611BA,15,,,Delft,Niet gevonden
503200000035674,Burgwal,2611GH,91,,,Delft,Niet gevonden
503200000039357,Verwersdijk,2611NN,190,,,Delft,Niet gevonden
503200000100145,Markt,2611GT,6,,,Delft,Niet gevonden
503200000039010,Brabantse Turfmarkt,2611CK,9,,,Delft,Niet gevonden
503200000102673,Martinus Nijhofflaan,2624ES,54,,,Delft,Niet gevonden
503200000039784,Schoolstraat,2611HS,30,,,Delft,Niet gevonden
503200000020868,Van Foreestweg,2614CJ,10,,,Delft,Niet gevonden
503200000041151,Oude Delft,2611CG,140,A,,Delft,Niet gevonden
503200000097886,Molslaan,2611RM,22,,,Delft,Niet gevonden
503200000110150,Crommelinplein,2627BM,3,,,Delft,Niet gevonden
503200000036072,Oosteinde,2611VA,25,,,Delft,Niet gevonden
503200000033291,Tanthofdreef,2623EW,25,,,Delft,Niet gevonden
503200000035064,Westvest,2611AZ,47,,,Delft,Niet gevonden
503200000111265,Elektronicaweg,2628XG,35,,,Delft,Niet gevonden
503200000039861,Breestraat,2611RG,12,,,Delft,Niet gevonden
503200000037793,Annastraat,2611VW,41,A,,Delft,Niet gevonden
503200000095342,Kalfjeslaan,2623AJ,54,,,Delft,Niet gevonden
503200000039994,Oude Delft,2611HJ,220,A,,Delft,Niet gevonden
503200000006749,Papsouwselaan,2624AE,15,,,Delft,Niet gevonden
503200000037442,Molslaan,2611RM,12,,,Delft,0503200000132643
503200000040779,Korte Geer,2611CA,11,,,Delft,0503200000133573
503200000040173,Breestraat,2611RG,16,A,,Delft,Niet gevonden
503200000095320,Kalfjeslaan,2623AH,10,,,Delft,Niet gevonden
503200000006977,Herculesweg,2624VM,13,,,Delft,Niet gevonden
503200000111046,Delftechpark,2628XH,22,,,Delft,Niet gevonden
503200000117411,Elektronicaweg,2628XG,16,B,,Delft,Niet gevonden
503200000122000,Van der Waalsweg,2628CH,12,,,Delft,Niet gevonden
503200000010705,Haydnlaan,2625TP,3,,,Delft,Niet gevonden
503200000117414,Elektronicaweg,2628XG,16,D,,Delft,Niet gevonden
503200000111207,Phoenixstraat,2611AM,60,,,Delft,0503200000131201
