BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
716200000753904,716200000753904,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,1,1,,,,,Tholen,Tholen,469278.7349707259,6716993.78767799
716200000753905,716200000753905,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,2,2,,,,,Tholen,Tholen,469266.12623310083,6716947.523288125
716200000753906,716200000753906,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,2,2,a,a,,,Tholen,Tholen,469357.81946997746,6716978.346356574
716200000753907,716200000753907,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,3,3,,,,,Tholen,Tholen,469289.50224723114,6716997.790306825
716200000753908,716200000753908,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,4,4,,,,,Tholen,Tholen,469367.6330433899,6716982.783983908
716200000753909,716200000753909,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,5,5,,,,,Tholen,Tholen,469310.6886909195,6717003.489264726
716200000753910,716200000753910,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,6,6,,,,,Tholen,Tholen,469377.34489847376,6716986.560337122
716200000753911,716200000753911,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,7,7,,,,,Tholen,Tholen,469320.44867138186,6717007.266471488
716200000753912,716200000753912,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,8,8,,,,,Tholen,Tholen,469387.1033435791,6716990.43396144
716200000753913,716200000753913,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,9,9,,,,,Tholen,Tholen,469340.4489604831,6717015.890435112
716200000753914,716200000753914,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,10,10,,,,,Tholen,Tholen,469396.97229128954,6716994.421974717
716200000753915,716200000753915,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,11,11,,,,,Tholen,Tholen,469349.6713165817,6717020.173780939
716200000753916,716200000753916,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,13,13,,,,,Tholen,Tholen,469369.95399002504,6717029.204447481
716200000753917,716200000753917,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,15,15,,,,,Tholen,Tholen,469379.6265376044,6717032.433175596
716200000753918,716200000753918,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,17,17,,,,,Tholen,Tholen,469399.29527654283,6717041.727396795
716200000753919,716200000753919,Burg. v Berchemstr,Burgemeester van Berchemstraat,4691JL,4691JL,19,19,,,,,Tholen,Tholen,469408.7601357105,6717045.901974122
716200000753920,716200000753920,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,1,1,,,,,Tholen,Tholen,469380.49218747555,6716759.123713571
716200000753921,716200000753921,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,2,2,,,,,Tholen,Tholen,469457.7246604557,6716767.993166615
716200000753922,716200000753922,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,3,3,,,,,Tholen,Tholen,469363.8669119164,6716792.254617674
716200000753923,716200000753923,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,4,4,,,,,Tholen,Tholen,469451.0080654578,6716776.588647518
716200000753924,716200000753924,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,5,5,,,,,Tholen,Tholen,469341.5677129097,6716819.9690327365
716200000753925,716200000753925,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,6,6,,,,,Tholen,Tholen,469444.4393716759,6716783.96382254
716200000753926,716200000753926,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,7,7,,,,,Tholen,Tholen,469324.99287615175,6716857.943461495
716200000753927,716200000753927,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,8,8,,,,,Tholen,Tholen,469360.73590948584,6716888.491744982
716200000753928,716200000753928,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,9,9,,,,,Tholen,Tholen,469312.1604635766,6716887.676815038
716200000753929,716200000753929,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,10,10,,,,,Tholen,Tholen,469355.9331591132,6716898.807377531
716200000753931,716200000753931,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,12,12,,,,,Tholen,Tholen,469352.2496899626,6716908.368816967
716200000753932,716200000753932,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,14,14,,,,,Tholen,Tholen,469348.2458813533,6716917.89292786
716200000753933,716200000753933,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,16,16,,,,,Tholen,Tholen,469343.450316677,6716927.758233238
716200000753934,716200000753934,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,18,18,,,,,Tholen,Tholen,469339.2407736406,6716937.102075682
716200000753935,716200000753935,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,20,20,,,,,Tholen,Tholen,469335.6082306913,6716946.487401421
716200000753936,716200000753936,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,22,22,,,,,Tholen,Tholen,469331.9345698693,6716956.435167009
716200000753937,716200000753937,Burg v d Hoevenstr,Burgemeester van der Hoevenstraat,4691JK,4691JK,24,24,,,,,Tholen,Tholen,469327.5992378853,6716965.616125464
716200000753963,716200000753963,Burg v Lichtenbergstr,Burgemeester van Lichtenbergstraat,,,16,16,,,G12,G12,Tholen,Tholen,469539.4565140961,6716880.734846379
716200000753961,716200000753961,Burg v Lichtenbergstr,Burgemeester van Lichtenbergstraat,,,16,16,,,G10,G10,Tholen,Tholen,469531.75549264776,6716874.642211383
716200000753964,716200000753964,Burg v Lichtenbergstr,Burgemeester van Lichtenbergstraat,,,16,16,,,G13,G13,Tholen,Tholen,469543.29111560644,6716883.7728627175
716200000753959,716200000753959,Burg v Lichtenbergstr,Burgemeester van Lichtenbergstraat,,,16,16,,,G08,G08,Tholen,Tholen,469524.2288875618,6716868.681085595
