BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
851200000009613,851200000009613,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,b,a,,,Steenbergen,Steenbergen,479210.4850569125,6726236.512277303
851200000011489,851200000011489,Prins Reinierstraat,Bronkhorststraat,4651RZ,4651SZ,18,11.0,m,a,,,Steenbergen,Steenbergen,479226.2617777935,6726348.08550754
851200000011489,851200000011489,Prins Reinierstraat,Bronkhorststraat,4651RZ,4651SZ,18,11.0,m,a,,,Steenbergen,Steenbergen,479226.2617777935,6726348.08550754
851200000011490,851200000011490,Prins Reinierstraat,Bronkhorststraat,4651RZ,4651SZ,18,11.0,n,d,,,Steenbergen,Steenbergen,479212.40634640225,6726316.182846236
851200000014666,851200000014666,Prins Reinierstraat,Bronkhorststraat,4651RZ,4651SZ,18,11.0,o,e,,,Steenbergen,Steenbergen,479227.320199172,6726314.71382988
851200000009615,851200000009615,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,d,d,,,Steenbergen,Steenbergen,479193.3300931647,6726237.4549960885
851200000009617,851200000009617,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,f,h,,,Steenbergen,Steenbergen,479181.3605682894,6726247.082247207
851200000011487,851200000011487,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,g,p,,,Steenbergen,Steenbergen,479183.1802130596,6726308.449474474
851200000011661,851200000011661,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,h,q,,,Steenbergen,Steenbergen,479184.36967395386,6726320.324880528
851200000003193,851200000003193,Langeweg,Langeweg,4756AK,4756AK,4,4.0,k,n,,,Kruisland,Kruisland,490450.7776574558,6722702.021004251
851200000011488,851200000011488,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,j,r,,,Steenbergen,Steenbergen,479185.30741076823,6726333.79272049
851200000011662,851200000011662,Prins Reinierstraat,Bronkhorststraat,4651RZ,4651SZ,18,11.0,l,,,,Steenbergen,Steenbergen,479214.8885723203,6726348.144792256
851200000014463,851200000014463,Kruitweg,Reginahof,,4651BT,2,1.0,a,a,,,Steenbergen,Steenbergen,481162.87911835767,6725459.85839184
851200000014486,851200000014486,Kruitweg,Reginahof,,4651BT,2,2.0,a,a,a,,Steenbergen,Steenbergen,481157.6950885152,6725462.534734245
851200000014487,851200000014487,Kruitweg,Reginahof,,4651BT,2,3.0,m,,,,Steenbergen,Steenbergen,481228.68407701876,6725557.457274492
851200000014488,851200000014488,Kruitweg,Reginahof,,4651BT,2,4.0,n,,,,Steenbergen,Steenbergen,481216.4971680429,6725570.001760168
851200000014492,851200000014492,Kruitweg,Reginahof,,4651BT,2,8.0,r,,,,Steenbergen,Steenbergen,481163.4845847254,6725542.71278998
851200000014491,851200000014491,Kruitweg,Reginahof,,4651BT,2,7.0,q,,,,Steenbergen,Steenbergen,481180.0491854231,6725552.616972886
851200000014490,851200000014490,Kruitweg,Reginahof,,4651BT,2,6.0,p,,,,Steenbergen,Steenbergen,481192.1989110124,6725566.207317485
851200000014481,851200000014481,Kruitweg,Reginahof,,4651BT,2,2.0,h,h,h,,Steenbergen,Steenbergen,481201.0710634219,6725522.319010105
851200000014464,851200000014464,Kruitweg,Reginahof,,4651BT,2,1.0,b,b,,,Steenbergen,Steenbergen,481166.22924170305,6725465.410531198
851200000014475,851200000014475,Kruitweg,Reginahof,,4651BT,2,2.0,b,b,b,,Steenbergen,Steenbergen,481162.06302688667,6725468.787863981
851200000014465,851200000014465,Kruitweg,Reginahof,,4651BT,2,1.0,c,c,,,Steenbergen,Steenbergen,481170.9292353124,6725472.356204222
851200000014476,851200000014476,Kruitweg,Reginahof,,4651BT,2,2.0,c,c,c,,Steenbergen,Steenbergen,481167.445349412,6725476.0881876275
851200000014466,851200000014466,Kruitweg,Reginahof,,4651BT,2,1.0,d,d,,,Steenbergen,Steenbergen,481175.9778908597,6725478.965565751
851200000014477,851200000014477,Kruitweg,Reginahof,,4651BT,2,2.0,d,d,d,,Steenbergen,Steenbergen,481172.1403265242,6725483.378440802
851200000014467,851200000014467,Kruitweg,Reginahof,,4651BT,2,1.0,e,e,,,Steenbergen,Steenbergen,481178.9893767874,6725484.168104494
851200000014478,851200000014478,Kruitweg,Reginahof,,4651BT,2,2.0,e,e,e,,Steenbergen,Steenbergen,481174.48108585394,6725487.540438477
851200000014468,851200000014468,Kruitweg,Reginahof,,4651BT,2,1.0,f,f,,,Steenbergen,Steenbergen,481184.01802392397,6725492.150928595
851200000014479,851200000014479,Kruitweg,Reginahof,,4651BT,2,2.0,f,f,f,,Steenbergen,Steenbergen,481178.1482537411,6725494.815635488
851200000014469,851200000014469,Kruitweg,Reginahof,,4651BT,2,1.0,g,g,,,Steenbergen,Steenbergen,481199.84990582813,6725511.984260923
851200000014480,851200000014480,Kruitweg,Reginahof,,4651BT,2,2.0,g,g,g,,Steenbergen,Steenbergen,481195.3466072613,6725515.013655011
851200000014470,851200000014470,Kruitweg,Reginahof,,4651BT,2,1.0,h,h,,,Steenbergen,Steenbergen,481204.55495385895,6725518.586991122
851200000014471,851200000014471,Kruitweg,Reginahof,,4651BT,2,1.0,i,i,,,Steenbergen,Steenbergen,481209.2465725686,6725526.221858041
851200000014482,851200000014482,Kruitweg,Reginahof,,4651BT,2,2.0,i,i,i,,Steenbergen,Steenbergen,481204.39459119714,6725529.589190806
851200000014472,851200000014472,Kruitweg,Reginahof,,4651BT,2,1.0,j,j,,,Steenbergen,Steenbergen,481213.26088460995,6725533.157511567
851200000014483,851200000014483,Kruitweg,Reginahof,,4651BT,2,2.0,j,j,j,,Steenbergen,Steenbergen,481209.1012590369,6725536.191956176
851200000014473,851200000014473,Kruitweg,Reginahof,,4651BT,2,1.0,k,k,,,Steenbergen,Steenbergen,481216.2824346053,6725537.6725331005
851200000014484,851200000014484,Kruitweg,Reginahof,,4651BT,2,2.0,k,k,k,,Steenbergen,Steenbergen,481212.7969353289,6725541.404542311
851200000014474,851200000014474,Kruitweg,Reginahof,,4651BT,2,1.0,l,l,,,Steenbergen,Steenbergen,481218.2795520607,6725541.829510995
851200000014485,851200000014485,Kruitweg,Reginahof,,4651BT,2,2.0,l,l,l,,Steenbergen,Steenbergen,481215.13273366995,6725545.909522208
851200000014515,851200000014515,Westdam,Westdam,,4651BE,20,22.0,a,,,,Steenbergen,Steenbergen,480517.53888157563,6725876.289894851
851200000014517,851200000014517,Westberg,Westdam,,4651BE,24,24.0,,,,,Steenbergen,Steenbergen,480534.8575879588,6725880.550586986
851200000014524,851200000014524,Reginahof,Reginahof,4651EE,4651BT,1,1.0,,,,,Steenbergen,Steenbergen,481183.9412003597,6725505.354254995
851200000014524,851200000014524,Reginahof,Reginahof,4651EE,4651BT,1,1.0,,,,,Steenbergen,Steenbergen,481183.9412003597,6725505.354254995
851200000014224,851200000014224,Platteweg,Platteweg,4681SE,4681SE,3,3.0,n,q,,,Nieuw-Vossemeer,Nieuw-Vossemeer,470272.8893073566,6726671.258793154
851200000014225,851200000014225,Platteweg,Platteweg,4681SE,4681SE,3,3.0,o,r,,,Nieuw-Vossemeer,Nieuw-Vossemeer,470273.9245103808,6726683.331829523
851200000014226,851200000014226,Platteweg,Platteweg,4681SE,4681SE,3,3.0,p,s,,,Nieuw-Vossemeer,Nieuw-Vossemeer,470274.9111150383,6726698.3566188635
851200000014603,851200000014603,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,e,c,,,Steenbergen,Steenbergen,479180.8030379622,6726238.635763511
851200000014628,851200000014628,De Galjoot,De Galjoen,4671DZ,4671DZ,4,4.0,,,,,Dinteloord,Dinteloord,486690.7072058962,6734271.935512691
851200000014629,851200000014629,De Galjoot,De Galjoen,4671DZ,4671DZ,6,6.0,,,,,Dinteloord,Dinteloord,486684.6380524546,6734265.604960176
851200000014630,851200000014630,De Galjoot,De Galjoen,4671DZ,4671DZ,8,8.0,,,,,Dinteloord,Dinteloord,486679.79538230936,6734259.654300643
851200000014631,851200000014631,De Galjoot,De Galjoen,4671DZ,4671DZ,10,10.0,,,,,Dinteloord,Dinteloord,486674.3050271348,6734253.331840607
851200000014632,851200000014632,De Galjoot,De Galjoen,4671DZ,4671DZ,12,12.0,,,,,Dinteloord,Dinteloord,486669.11072233383,6734246.650773188
851200000014633,851200000014633,De Galjoot,De Galjoen,4671DZ,4671DZ,14,14.0,,,,,Dinteloord,Dinteloord,486663.2445681026,6734240.52620014
851200000014634,851200000014634,De Galjoot,De Galjoen,4671DZ,4671DZ,16,16.0,,,,,Dinteloord,Dinteloord,486656.3295530537,6734197.785092171
851200000014635,851200000014635,De Galjoot,De Galjoen,4671DZ,4671DZ,18,18.0,,,,,Dinteloord,Dinteloord,486664.26608028746,6734192.516142881
851200000014636,851200000014636,De Galjoot,De Galjoen,4671DZ,4671DZ,20,20.0,,,,,Dinteloord,Dinteloord,486670.457929473,6734186.203889692
851200000014637,851200000014637,De Galjoot,De Galjoen,4671DZ,4671DZ,22,22.0,,,,,Dinteloord,Dinteloord,486677.10796361766,6734180.360742289
851200000014638,851200000014638,De Galjoot,De Galjoen,4671DZ,4671DZ,24,24.0,,,,,Dinteloord,Dinteloord,486694.69647310436,6734166.138751153
851200000014639,851200000014639,De Galjoot,De Galjoen,4671DZ,4671DZ,26,26.0,,,,,Dinteloord,Dinteloord,486702.4516053043,6734160.496445577
851200000014641,851200000014641,De Galjoot,De Galjoen,4671DZ,4671DZ,30,30.0,,,,,Dinteloord,Dinteloord,486715.6509963755,6734148.989293043
851200000014656,851200000014656,Langeweg,Langeweg,4756AK,4756AK,4,4.0,o,x,,,Kruisland,Kruisland,490446.6372649836,6722713.670865005
851200000014665,851200000014665,Prins Reinierstraat,Warwickstraat,4651RZ,4651SX,18,2.0,k,s,,,Steenbergen,Steenbergen,479188.46295972564,6726349.2618660275
851200000014667,851200000014667,Prins Reinierstraat,Bronkhorststraat,4651RZ,4651SZ,18,11.0,p,f,,,Steenbergen,Steenbergen,479224.1781809085,6726289.221853475
851200000014702,851200000014702,Stoofweg,Stoofweg,4641RK,4681RK,1,1.0,a,a,,,Nieuw-Vossemeer,Nieuw-Vossemeer,470290.76717507734,6726520.4869816685
851200000014227,851200000014227,Platteweg,Platteweg,4681SE,4681SE,3,3.0,q,t,,,Nieuw-Vossemeer,Nieuw-Vossemeer,470275.44080337515,6726711.404166684
